SED_File,red,blue,green,Material_Label
2021_Aug_31_SR-3501_SN19387Q4__00507.sed,35.03284106169129,36.68264050403127,37.64569691471281,3
2021_Aug_31_SR-3501_SN19387Q4__00495.sed,34.85059862812091,36.491480970735374,37.51178239669319,3
2021_Aug_31_SR-3501_SN19387Q4__00197.sed,32.1925589337996,33.61440306440659,34.24952109116294,2
2021_Aug_31_SR-3501_SN19387Q4__00225.sed,33.59478241299022,34.969209972606244,35.66631812913477,2
2021_Aug_30_SR-3501_SN19387Q4__00010.sed,35.53183713054394,37.14889156504045,38.05640990073344,0
2021_Aug_30_SR-3501_SN19387Q4__00061.sed,34.63267337300014,36.296128333930746,37.20071245792224,1
2021_Aug_31_SR-3501_SN19387Q4__00315.sed,32.03975348545891,33.454609382598406,34.07339536481914,2
2021_Sep_01_SR-3501_SN19387Q4__00203.sed,36.18052837183448,37.83651340198964,38.7735344362201,4
2021_Aug_30_SR-3501_SN19387Q4__00206.sed,33.44301567404796,34.95672420757361,35.68752319630275,1
2021_Aug_30_SR-3501_SN19387Q4__00014.sed,28.863427044234346,30.48008233721567,31.33473730520892,1
2021_Aug_30_SR-3501_SN19387Q4__00033.sed,33.96060978576428,35.63702145935428,36.6065897079713,1
2021_Aug_31_SR-3501_SN19387Q4__00509.sed,35.03370639134414,36.68336322548972,37.645416457934544,3
2021_Sep_01_SR-3501_SN19387Q4__00467.sed,35.43321535017189,37.04998028810948,37.90932147047089,5
2021_Aug_30_SR-3501_SN19387Q4__00082.sed,35.16381205155283,36.79903918725418,37.673856117291,1
2021_Aug_30_SR-3501_SN19387Q4__00286.sed,27.714195546986048,29.33209708433044,30.437999615963506,1
2021_Aug_30_SR-3501_SN19387Q4__00312.sed,29.872776815039085,31.406555370269004,32.06961316297546,1
2021_Sep_01_SR-3501_SN19387Q4__00303.sed,36.19640944861719,37.85322717438285,38.78941121407645,4
2021_Sep_01_SR-3501_SN19387Q4__00373.sed,33.54495434158851,35.12403790693055,36.06503962949913,5
2021_Sep_01_SR-3501_SN19387Q4__00725.sed,31.73825377134027,33.41282533054946,34.26171989953659,6
2021_Sep_01_SR-3501_SN19387Q4__00029.sed,36.24290192850907,37.885761066140525,38.81758223878021,4
2021_Aug_31_SR-3501_SN19387Q4__00323.sed,32.852941470583374,34.22327942115599,34.855459555371056,2
2021_Sep_01_SR-3501_SN19387Q4__00308.sed,36.19990676855974,37.85666345341229,38.78879679396002,4
2021_Aug_31_SR-3501_SN19387Q4__00444.sed,36.29439402271605,37.94451671069591,38.87234616322648,0
2021_Sep_03_SR-3501_SN19387Q4__00184.sed,36.266010961923136,37.91496996452193,38.86049017146237,0
2021_Sep_01_SR-3501_SN19387Q4__00906.sed,31.94378896626307,33.48560785533381,34.1647387757131,6
