SED_File,red,blue,green,Material_Label
2537,35.37014962245378,37.01147124421789,37.97466062738006,7
2391,34.8819236368374,36.51661035101813,37.5255611797717,2
1381,31.899862137239943,33.65957836950407,35.2474549568696,8
5247,34.74233417152024,36.36265559234421,37.34821691641909,2
5372,35.33489915142078,36.976380938708864,37.95015374903959,7
4055,36.14535092385528,37.80076141023882,38.76285556081801,10
609,33.07011844212094,34.6367696544073,35.58075343586683,10
1494,34.923610803406035,36.61660290174452,37.88579802893244,2
4967,35.002402887795384,36.64596819778338,37.66887344410368,9
1017,27.720874277813486,29.19933970271088,29.943814308514103,8
3832,33.36682991881439,34.97823557216509,35.98078518553317,2
3122,36.26233549609156,37.918819857019166,38.861246732033074,9
2073,21.31055153790401,22.75311542465504,24.485430984811124,8
21,27.488988555186733,28.94240564032108,29.85130846458937,7
1872,27.487072777061748,29.072101210274912,30.36555625904122,8
3936,35.93388162639196,37.5888141682026,38.56707714596941,9
3942,35.07093798470348,36.712567047246864,37.74480613868859,9
4282,33.136176099831346,34.74705217349838,35.64270696609851,7
4324,35.935859734766794,37.58509241201497,38.54208281515873,9
2037,35.533059301288205,37.20787198387117,38.26635440026336,7
3911,31.77575661834077,33.50853308088219,35.3154037706315,2
1595,35.15697955420311,36.80850488241818,37.82733438359468,9
4146,35.276045391728445,36.94977792339364,38.05051714655964,7
5220,35.78685788890943,37.425507858436816,38.39046127673789,9
2500,26.865807264349662,28.137744353451332,28.857123027190447,2
2029,35.148705763708975,36.824546384823634,37.94923501236921,7
2135,34.976803521196324,36.61537426757089,37.64655669446739,9
5120,33.9501572339783,35.5382018824286,36.409068236826094,10
578,16.568960766035502,17.795969373656913,18.26592534480429,8
5318,35.59428443915061,37.2495172654894,38.19815453176831,7
3829,33.35296727396067,34.9643963172941,35.96409907776988,2
3685,35.186597470859404,36.842086069899146,37.81422762732208,2
4918,34.461462978715005,36.11538832477352,37.324478066365,2
266,7.635740784400643,8.062316908913026,8.386518958812829,5
3465,36.15691320698608,37.80869813637519,38.76397934703827,10
2494,29.178754265219045,30.67601515739637,31.54847972162482,8
3519,36.04226918692223,37.68404723058425,38.63666368789488,10
4106,34.89429858404372,36.55924730790394,37.63406174042517,7
2944,31.997254546627165,33.743811262543,35.561069856516845,2
4850,27.15989107228158,28.718329242122635,30.2339887285786,8
1320,35.133066230932435,36.78620187323303,37.76437770327448,2
2011,35.42240701691525,37.09060721398734,38.12599521571504,7
3413,35.993253211949856,37.64787414656215,38.60303495799943,9
2975,21.00862065328819,22.43433038250998,23.981448652023627,8
17,34.34551470021227,35.950604891980255,36.913401379690285,9
4750,35.641965958115684,37.286216159411694,38.211105156083605,10
1215,35.92670990707293,37.57480811642639,38.528828442648816,9
291,8.558497237887142,9.022764089336723,9.44165172029952,5
3084,27.87112050384923,29.48319361955391,30.755283458669904,8
2283,35.61299275912499,37.2709126565403,38.29364969680015,10
5142,33.3735882417118,34.931730999788336,35.792113445832776,10
2796,34.88534263390084,36.52361239696931,37.5434391531945,9
4744,31.083590611542583,32.61334474356477,33.44016812627023,9
551,28.302776489755008,29.77965142623264,30.69529166674499,7
1064,35.92606214375953,37.576012786358206,38.53444172629439,9
2426,36.14554786136296,37.79561219102404,38.75533122452999,10
672,26.88293799254526,28.24697883151777,29.47694573709614,2
5335,31.022168056751777,32.58856224740963,33.606571230851166,8
4027,32.15370797880094,33.91959056891453,35.49125332634239,8
2884,32.98728580457806,34.72965676383686,36.20397613782428,7
2954,27.904605688850616,29.47392405794484,30.976463047989604,8
4085,36.139556799828064,37.79520256449639,38.764951239339446,10
3628,25.911829612839444,27.2849640811592,28.04687629338737,8
879,35.81876513061339,37.461542455146265,38.415075384506046,9
4802,34.970494572845475,36.6364230084085,37.70624900872576,7
3721,34.749592669029354,36.41006321423719,37.39742444973727,7
5196,34.87174451560645,36.51369333634542,37.51821213879676,2
4685,29.67383359023447,31.24001400687576,32.21399937465797,7
267,7.638919320411357,8.0655339017657,8.389801027140045,5
1304,34.9106430773828,36.53873124041972,37.52334656735426,2
1049,31.28907133377824,32.81320908606994,33.701761560850606,2
849,25.90184901134526,27.467860907067475,28.64900722248996,8
655,23.321242867616988,24.852557700150697,26.220047829743237,8
502,33.07686392354396,34.64042296420667,35.58395808039671,10
2010,35.41639064605075,37.08418465887427,38.1197795356528,7
473,34.09604729960152,35.697771059541545,36.669674609679625,10
1344,29.838940038649447,31.47910934056045,33.173244007538834,8
2274,36.18417502695559,37.84260822027283,38.80384739335278,10
362,34.41766520282333,36.03804900717143,37.02107400010023,4
4283,31.318016914688663,32.889501846620014,33.73967880831308,7
3423,34.707108911598766,36.32181103998903,37.22132261963171,9
681,31.897020024362533,33.43052724337445,34.609089788460075,9
9,32.924626259567574,34.46464132940262,35.39856986652502,10
5333,31.0920108957136,32.65405623882358,33.67213600610114,8
308,22.930835875623256,24.220984266320738,25.024687458713508,2
1276,35.94900429383253,37.59239252061473,38.54285720045672,10
1375,30.92552606363155,32.652014250496755,34.441258552608055,8
4,26.69992628207237,28.12017591305464,29.01214300881889,2
4712,16.692648497175828,18.05019445140741,18.641730180548368,8
583,27.953742398400667,29.42774718167784,30.322828198201368,7
4766,35.921803719806704,37.56847964057229,38.51492910489554,10
2216,34.86131663624593,36.54899096792952,37.80513784532622,2
887,35.99249832269342,37.644679309016034,38.6076352537558,9
1264,27.832834391098444,29.28077140609605,30.028480909263124,8
4083,36.133988052157896,37.7898713268115,38.75968346746078,10
1405,35.159759370996994,36.82628985804631,37.88871874303547,7
2417,36.028582259535135,37.6713377422797,38.62188414347556,10
1617,36.049293947173545,37.706600675822855,38.70103622442547,9
4431,30.42221321231121,31.92813708852299,32.76931012775006,2
1588,35.9393220367364,37.59385901502491,38.58186861781596,9
1072,36.01704225855962,37.673685155575086,38.62353218012066,9
1382,32.10919975731728,33.84860556051336,35.34057594679044,8
4699,26.82435460287008,28.416984053267555,29.69555182272913,8
278,8.510600059576433,9.15407614398364,9.625632469134253,2
4998,34.75704483014542,36.39303083663487,37.430171758315765,9
1887,18.09722677377235,19.445473920610983,20.13109086387293,8
2385,34.8073866949872,36.43241850137218,37.41966986751758,2
1442,35.52854845858307,37.20293303465567,38.25639857119722,7
634,22.04035276725898,23.491046402035263,24.58802073558081,8
1589,35.90846465328293,37.56433302359832,38.545080735821536,9
3087,28.760589701465324,30.42244513700022,31.711634844114897,8
210,27.280250099759147,28.82496813981956,29.62383836806313,10
4087,36.15985902628052,37.81607262856082,38.77945577735205,10
1013,33.619949745821486,35.28260779675932,36.2979936538118,8
596,33.72728485223465,35.302119162959706,36.25832314088572,10
27,16.050692245251323,15.438672980547224,15.814563604850738,10
2331,35.66419859553123,37.30437233874372,38.27592890887468,9
4413,34.80993833331032,36.44697865204074,37.44830932708054,2
3592,32.95542256149954,34.61398959234543,35.65093841593792,8
5197,35.174112546712614,36.82422902015203,37.793352093954624,2
987,30.004103622225763,31.614433769740245,32.508310555659776,7
1967,34.723182213518136,36.38093876978926,37.37978007795976,7
3196,34.74742819302458,36.4081536034011,37.38223298336517,7
2130,35.98064257335394,37.63909906946292,38.611917110361816,9
5088,33.71625271690594,35.31235608335792,36.17691647842602,10
760,32.29399003278256,34.02188452119058,35.51405472124482,7
2387,34.7842619223488,36.40924954304106,37.39676399613713,2
1,26.70896690483353,28.1290710384072,29.021435023975823,2
2236,36.16859785029377,37.82511729905868,38.77940528446909,10
2381,28.16922015698953,29.53226703210913,30.30171906095675,2
3999,31.036065271572333,32.72613291321817,34.08174682743801,8
4735,35.66840862115376,37.31149743407302,38.27435830487083,9
5225,35.66944740411015,37.31332712611556,38.28852722839501,9
814,33.20751437943518,34.770717352737485,35.91893124606841,10
1120,36.098634437883184,37.7454433259658,38.69014187737661,10
2552,35.664629872361985,37.321967340748586,38.2778433983382,7
2911,35.03081759877874,36.69463940945736,37.81801478500999,2
4824,34.85374802072202,36.52317980258799,37.651138606453294,7
1433,35.177034499425666,36.853547419524034,37.98060977551741,7
4812,32.62613701309342,34.36630285863512,35.8484860139875,7
2477,32.57679954756335,34.18001638149922,35.22536808944255,8
905,27.175291766900045,28.639412174187637,29.482124984242084,2
2280,36.19578723171831,37.854368075848576,38.81027529116944,10
5265,29.96477487933328,31.429184231201752,32.26586795036132,2
2300,35.62642649864792,37.28058786328965,38.24379289990401,7
3099,17.003147018857657,18.34655313691003,18.823786880059615,8
2791,35.12441945255451,36.77543770560662,37.78640535392518,9
4058,36.15767380142509,37.81419923384978,38.77002733554562,10
682,32.43112463581566,33.98489928874492,35.10989837108837,9
3518,36.07407871044318,37.71753268377739,38.66923132750712,10
792,28.771429635564825,30.30717074093141,31.745674916242237,2
2394,34.87122758498636,36.51578721337909,37.52703531489944,2
5025,35.374745496942815,37.02699558528119,38.039930039385126,10
2286,35.624117858752264,37.28411514421333,38.30395693739558,10
4363,36.11990048608884,37.77157601748997,38.72261788297044,10
2086,29.366159321450883,31.03433666983165,32.88439533607354,8
1170,35.94277473032105,37.59719257818436,38.55098593613163,9
1166,35.85778679084694,37.50860956298711,38.47612066017181,9
3600,26.76529461549629,28.205259559757664,28.92244951736231,8
3515,36.14512971113917,37.79238849838877,38.74124561521463,10
