SED_File,red,blue,green,black,Material_Label
2021_Aug_30_SR-3501_SN19387Q4__00014.sed,49.746367482085226,31.455563537442046,35.55046397698379,92.25475496184858,1
2021_Sep_01_SR-3501_SN19387Q4__00469.sed,58.747079627939144,38.43083684076866,42.58029075794088,112.19378739979467,5
2021_Sep_01_SR-3501_SN19387Q4__00191.sed,59.49264161432302,39.107454436124044,43.31566269636298,114.48852702083705,4
2021_Sep_01_SR-3501_SN19387Q4__00586.sed,58.702479075053915,38.421609092007,42.521918618278434,112.06584820692372,5
2021_Sep_01_SR-3501_SN19387Q4__00218.sed,59.56019289109042,39.14184410648857,43.354400847961216,114.56274941809946,4
2021_Sep_01_SR-3501_SN19387Q4__00779.sed,58.58710493380583,38.028069275702364,42.399746043467175,111.52188918866477,6
2021_Aug_31_SR-3501_SN19387Q4__00186.sed,52.14062936899771,34.705472352782586,37.97957488328141,98.13337828032856,2
2021_Sep_01_SR-3501_SN19387Q4__00470.sed,58.74722388669761,38.4311789601837,42.5805657531029,112.19468117950038,5
2021_Sep_01_SR-3501_SN19387Q4__00230.sed,59.600687356400165,39.16021964448187,43.374533467234954,114.61725055129978,4
2021_Aug_31_SR-3501_SN19387Q4__00323.sed,55.02598508394104,36.27034303759078,39.77895528617497,103.52303135657587,2
2021_Sep_01_SR-3501_SN19387Q4__00958.sed,31.760684013245097,21.55172687976644,23.252828642327593,57.876854503364925,6
2021_Sep_01_SR-3501_SN19387Q4__00274.sed,59.48024509117896,39.0934215475303,43.30685351471905,114.50087678027255,4
2021_Sep_01_SR-3501_SN19387Q4__00501.sed,55.416149093445256,36.206609687466546,40.167697669667476,105.934463379654,5
2021_Sep_01_SR-3501_SN19387Q4__00227.sed,59.60030231840551,39.16032511491217,43.37420665703807,114.61695884142769,4
2021_Sep_01_SR-3501_SN19387Q4__00863.sed,50.55155059848509,31.988027954737404,36.139330135968095,92.83726487558525,6
2021_Aug_30_SR-3501_SN19387Q4__00192.sed,55.013234475963856,35.57405019835292,39.577604614719846,102.74473953883896,1
2021_Sep_01_SR-3501_SN19387Q4__00821.sed,59.2351446388389,38.65745120794707,42.91125606430949,113.21506909827974,6
2021_Aug_31_SR-3501_SN19387Q4__00648.sed,58.82384135160119,38.59116371144163,42.73859072829784,112.64593308928642,3
2021_Sep_01_SR-3501_SN19387Q4__00164.sed,59.415799232427446,39.05415147115262,43.25616515213341,114.40580855314666,4
2021_Aug_31_SR-3501_SN19387Q4__00390.sed,59.66858486783306,39.21984254822822,43.43020985422448,114.84690209770697,0
2021_Sep_01_SR-3501_SN19387Q4__00871.sed,51.81135580423243,33.00499195585002,37.13336570985359,95.61155770352731,6
2021_Aug_31_SR-3501_SN19387Q4__00559.sed,58.99402325298117,38.692753151114175,42.8326897417346,112.96207399568972,3
2021_Sep_01_SR-3501_SN19387Q4__00635.sed,56.614051210858136,37.019410934853035,41.11260201844412,108.21645302247443,5
2021_Aug_30_SR-3501_SN19387Q4__00067.sed,58.02481820010375,37.64972946516878,41.95676156577117,110.19136877093729,1
2021_Sep_01_SR-3501_SN19387Q4__00617.sed,56.09794246941862,36.65085941838442,40.71848009400429,107.34566211321669,5
2021_Aug_30_SR-3501_SN19387Q4__00137.sed,46.4333338387025,29.36627679126534,33.25159361584777,84.97766485740155,1
2021_Aug_30_SR-3501_SN19387Q4__00083.sed,58.55846667072947,38.08676622033273,42.36000842404627,111.44633743000708,1
2021_Sep_01_SR-3501_SN19387Q4__00410.sed,56.994376103022155,37.25243246065723,41.364699381946274,108.84379084469674,5
2021_Aug_31_SR-3501_SN19387Q4__00274.sed,46.962452675894184,31.68620775898943,34.50586401964448,89.29206033896503,2
2021_Aug_31_SR-3501_SN19387Q4__00348.sed,58.7139043018383,38.56620626410111,42.71771226491102,113.04946637426585,0
2021_Aug_31_SR-3501_SN19387Q4__00052.sed,48.103022185388056,32.401821201673485,35.114374079705854,90.13861267453728,2
2021_Sep_01_SR-3501_SN19387Q4__00786.sed,58.6376764583121,38.075186118383016,42.438262560241654,111.64031259897344,6
2021_Sep_01_SR-3501_SN19387Q4__00442.sed,57.88908982940485,37.855347793638046,41.99842389050619,110.42144362188162,5
2021_Sep_01_SR-3501_SN19387Q4__00117.sed,59.66661081006491,39.18499165638292,43.40164348881411,114.72182582830794,4
2021_Sep_03_SR-3501_SN19387Q4__00179.sed,59.6323600010103,39.191672047430544,43.39963858734265,114.80081229710261,0
2021_Aug_31_SR-3501_SN19387Q4__00669.sed,59.15566314700547,38.803565596251474,42.95584645526898,113.3548491894256,3
2021_Sep_01_SR-3501_SN19387Q4__00014.sed,58.63180012032537,38.51871289331589,42.665805039003565,112.95753368034596,4
2021_Aug_31_SR-3501_SN19387Q4__00420.sed,59.7042887217113,39.23644302589388,43.45131673245754,114.8791989942374,0
2021_Sep_01_SR-3501_SN19387Q4__00322.sed,59.60436477139556,39.16328290843657,43.38309746512178,114.64059592354567,4
2021_Aug_31_SR-3501_SN19387Q4__00363.sed,59.639428130295336,39.19930862562181,43.40687600716571,114.81680487908238,0
2021_Aug_30_SR-3501_SN19387Q4__00089.sed,58.711600938878334,38.216431562881645,42.476892902821895,111.82458560153529,1
2021_Aug_31_SR-3501_SN19387Q4__00185.sed,51.247391752373424,34.21084334541184,37.41422744822063,96.60688758647929,2
2021_Sep_01_SR-3501_SN19387Q4__00846.sed,48.151053706353395,30.00662617870083,34.197657328009925,87.41642674264287,6
2021_Sep_01_SR-3501_SN19387Q4__00313.sed,59.57431667276573,39.15055781411353,43.36943546555171,114.60945207640458,4
2021_Aug_31_SR-3501_SN19387Q4__00446.sed,59.73523634925104,39.24561071927232,43.46219376108729,114.91204263169475,0
2021_Sep_01_SR-3501_SN19387Q4__00570.sed,57.95504923351391,37.913938704166014,41.99114356750084,110.39552625562769,5
2021_Sep_01_SR-3501_SN19387Q4__00255.sed,59.6973313537606,39.21230910136511,43.42480314252822,114.79612574887918,4
2021_Aug_31_SR-3501_SN19387Q4__00606.sed,57.90943884641823,38.04065922614629,42.14120064756777,111.06416028531437,3
2021_Aug_31_SR-3501_SN19387Q4__00661.sed,59.08735910624065,38.75684486755204,42.90859380789904,113.19825994251869,3
2021_Sep_01_SR-3501_SN19387Q4__00541.sed,56.87952844415562,37.22412744998525,41.26552738716573,108.41449115368249,5
2021_Sep_01_SR-3501_SN19387Q4__00539.sed,56.788437914769005,37.16121452103634,41.20238910052877,108.3089707098068,5
2021_Aug_31_SR-3501_SN19387Q4__00368.sed,59.65189132111867,39.20857940774287,43.41739846309179,114.83341940986375,0
2021_Sep_01_SR-3501_SN19387Q4__01022.sed,48.275305869675876,31.834446487776447,34.93081884582181,88.64251980849426,6
2021_Aug_31_SR-3501_SN19387Q4__00313.sed,53.725512840417466,35.55043748442844,38.95785227282332,100.94944871051531,2
2021_Aug_30_SR-3501_SN19387Q4__00274.sed,43.86293764925017,28.39157627455191,31.744534784852686,80.4154634040219,1
2021_Aug_31_SR-3501_SN19387Q4__00660.sed,59.01225992799833,38.70816284099692,42.8592444726995,113.03337518037752,3
2021_Sep_01_SR-3501_SN19387Q4__00286.sed,59.51625638923093,39.11813206774164,43.333613942189714,114.54782979911852,4
2021_Aug_31_SR-3501_SN19387Q4__00665.sed,59.08883650548424,38.75819706726366,42.91027553577232,113.20357072128877,3
2021_Aug_31_SR-3501_SN19387Q4__00223.sed,56.14963391842693,36.94398209120547,40.54005422722312,105.97980192758212,2
2021_Aug_31_SR-3501_SN19387Q4__00803.sed,59.15375863545823,38.768735301855884,42.896783817755605,113.23560804501814,3
2021_Sep_01_SR-3501_SN19387Q4__00985.sed,40.86410545825659,27.310209382924867,29.87287785402269,75.38222820589937,6
2021_Sep_01_SR-3501_SN19387Q4__00879.sed,52.271377742188356,33.31984852058643,37.45411115209003,96.45614697025752,6
2021_Sep_01_SR-3501_SN19387Q4__00646.sed,57.238240646455694,37.43549319398254,41.55923169911553,109.2516609366048,5
2021_Aug_31_SR-3501_SN19387Q4__00428.sed,59.717560389484134,39.240622533703004,43.456078537085716,114.89099075311233,0
2021_Sep_03_SR-3501_SN19387Q4__00187.sed,59.740536122986924,39.24992060427895,43.46621066910867,114.92347231320437,0
2021_Sep_01_SR-3501_SN19387Q4__00088.sed,59.63720069327177,39.18669314275064,43.40092093710124,114.72914741864105,4
2021_Aug_31_SR-3501_SN19387Q4__00171.sed,50.21307441359771,33.62709395037001,36.74554393107651,94.92467076841854,2
2021_Aug_31_SR-3501_SN19387Q4__00204.sed,54.59511645770238,36.06203980815705,39.53028287933549,102.74100407327825,2
2021_Aug_31_SR-3501_SN19387Q4__00411.sed,59.69650482779717,39.23383318615339,43.44739742765813,114.87163574219095,0
2021_Sep_01_SR-3501_SN19387Q4__00425.sed,57.40898342764585,37.54512682559485,41.672492015309096,109.58762980051732,5
2021_Aug_31_SR-3501_SN19387Q4__00695.sed,56.266601130961504,36.94290868756622,40.935298943035505,108.23216817421,3
2021_Aug_31_SR-3501_SN19387Q4__00739.sed,57.588449651730826,37.82620194854526,41.902595783789096,110.29751241905592,3
2021_Sep_01_SR-3501_SN19387Q4__00158.sed,59.4093398648698,39.047363749612984,43.2498486580032,114.40021412130008,4
2021_Sep_01_SR-3501_SN19387Q4__00576.sed,58.35648077692956,38.183560462105085,42.26991609474108,111.26221652544173,5
2021_Aug_31_SR-3501_SN19387Q4__00759.sed,57.95818019680158,38.036498933731366,42.13542524430971,110.83103912535859,3
2021_Aug_31_SR-3501_SN19387Q4__00630.sed,58.353671270939465,38.318612291216205,42.44454671772078,111.80172056978326,3
2021_Aug_31_SR-3501_SN19387Q4__00473.sed,57.13297230817592,37.51027511998668,41.561367281920376,109.69460507617613,3
2021_Aug_31_SR-3501_SN19387Q4__00677.sed,56.80886752268424,37.27815172064585,41.309792158401606,109.14539927398634,3
2021_Aug_31_SR-3501_SN19387Q4__00018.sed,43.45937359456153,29.57024395940119,31.85549762528652,82.99933295019743,2
2021_Sep_01_SR-3501_SN19387Q4__00817.sed,59.17315927494541,38.59053591407991,42.857036043881465,113.03020373503855,6
2021_Aug_31_SR-3501_SN19387Q4__00518.sed,58.05095114562923,38.120345409592886,42.22728369867557,111.17147499113884,3
2021_Sep_01_SR-3501_SN19387Q4__00045.sed,59.63011116969123,39.19034289539016,43.40128990220605,114.77460152144073,4
2021_Aug_31_SR-3501_SN19387Q4__00762.sed,58.11337196807996,38.12530152171608,42.23048738176862,111.08805770037281,3
2021_Sep_01_SR-3501_SN19387Q4__00235.sed,59.616255588161856,39.167487350548505,43.381918715684286,114.64018641634163,4
2021_Sep_01_SR-3501_SN19387Q4__00084.sed,59.64299214827343,39.19419538270261,43.407481525746505,114.75287574520523,4
2021_Aug_30_SR-3501_SN19387Q4__00247.sed,34.295189550412296,21.536594333664812,24.519500931073214,61.3896872864326,1
2021_Aug_31_SR-3501_SN19387Q4__00612.sed,58.05559263077654,38.13484142242376,42.24408344268225,111.30602853276302,3
2021_Sep_01_SR-3501_SN19387Q4__01027.sed,49.66444553729278,32.630318026138575,35.80807546570037,91.18111433191007,6
2021_Sep_01_SR-3501_SN19387Q4__00411.sed,57.12980593513663,37.35087248097348,41.46778455338535,109.08867820929035,5
2021_Sep_01_SR-3501_SN19387Q4__00454.sed,58.28118264074148,38.108495481963025,42.25719843664906,111.17070403862985,5
2021_Aug_30_SR-3501_SN19387Q4__00056.sed,57.76157847513866,37.43953116457331,41.76047566393244,109.61541608415027,1
2021_Sep_01_SR-3501_SN19387Q4__00754.sed,58.27451095535571,37.74646457869109,42.16173719572619,110.84148575902059,6
2021_Sep_01_SR-3501_SN19387Q4__00595.sed,59.10906555355684,38.74690481464655,42.85336557836566,113.12514572560197,5
2021_Sep_01_SR-3501_SN19387Q4__00041.sed,59.6264145774998,39.18770430208485,43.39860887786267,114.766635291343,4
2021_Aug_30_SR-3501_SN19387Q4__00174.sed,52.43640065750206,33.84291089776458,37.80253456508922,97.51420073109085,1
2021_Sep_01_SR-3501_SN19387Q4__00105.sed,59.65231293895663,39.18631013173098,43.402601746264175,114.72216297463525,4
2021_Sep_01_SR-3501_SN19387Q4__00130.sed,59.66240595581215,39.18165298626215,43.39679132177345,114.7121788589992,4
2021_Sep_01_SR-3501_SN19387Q4__00560.sed,57.45385623270561,37.58475700896683,41.651337316094754,109.41197678816246,5
2021_Sep_01_SR-3501_SN19387Q4__00567.sed,57.95674348000404,37.91501628841479,41.99254791913909,110.3982159617559,5
2021_Aug_30_SR-3501_SN19387Q4__00316.sed,52.57718425128098,34.103509560754695,37.83570058372583,97.30203291635513,1
2021_Sep_01_SR-3501_SN19387Q4__00036.sed,59.60163078763153,39.17073244883761,43.37985920065163,114.72247442737452,4
2021_Aug_31_SR-3501_SN19387Q4__00487.sed,57.50770753413905,37.776763979806056,41.84974773952473,110.29804591924398,3
2021_Aug_31_SR-3501_SN19387Q4__00002.sed,41.55043664804961,28.21025477887218,30.33522113036345,80.16429228638029,2
2021_Aug_31_SR-3501_SN19387Q4__00640.sed,58.53451138837748,38.42078014554173,42.554938365102316,112.09470244591472,3
2021_Sep_01_SR-3501_SN19387Q4__00290.sed,59.51610848930443,39.118004665080825,43.33338564990694,114.54733736990504,4
2021_Aug_30_SR-3501_SN19387Q4__00235.sed,58.70587976803316,38.348729455216734,42.418033920175894,111.83618386765,1
2021_Aug_31_SR-3501_SN19387Q4__00377.sed,59.658351040133,39.21318647392289,43.42280114779072,114.83445284583166,0
2021_Sep_01_SR-3501_SN19387Q4__00523.sed,56.29006254383579,36.823377562116306,40.83830364619564,107.44650428454918,5
2021_Sep_01_SR-3501_SN19387Q4__00965.sed,35.274142708088036,23.785429372647673,25.820723294144884,64.62212758683708,6
2021_Sep_01_SR-3501_SN19387Q4__00897.sed,53.363885551728444,34.05153068227055,38.18927650232999,98.4929412527431,6
2021_Sep_01_SR-3501_SN19387Q4__00195.sed,59.49222589977383,39.10692970965667,43.31488727468859,114.48756701447014,4
2021_Sep_01_SR-3501_SN19387Q4__00883.sed,52.67671262361667,33.58759682386335,37.72732686705385,97.1897801292255,6
2021_Sep_01_SR-3501_SN19387Q4__00223.sed,59.58577032069092,39.15428887412848,43.36825545110313,114.59926810943196,4
2021_Aug_31_SR-3501_SN19387Q4__00089.sed,53.235171164629946,35.174508597114965,38.35135202262833,99.26862592096481,2
2021_Aug_31_SR-3501_SN19387Q4__00200.sed,53.930827199819284,35.695325053998,39.11112518998476,101.4434430231559,2
2021_Aug_30_SR-3501_SN19387Q4__00157.sed,50.120022682714506,32.180859964734026,36.104452962891685,92.85038143581194,1
2021_Aug_31_SR-3501_SN19387Q4__00016.sed,43.49461544749773,29.595771657103462,31.88332369555758,83.07940710772354,2
2021_Aug_31_SR-3501_SN19387Q4__00023.sed,44.04658757422213,29.960674424334165,32.29655015038768,83.83303632199576,2
2021_Sep_01_SR-3501_SN19387Q4__00395.sed,56.54181780798909,36.91152007070789,41.007393470124185,108.04931170369134,5
2021_Aug_31_SR-3501_SN19387Q4__00617.sed,58.15539740893811,38.196772238495896,42.31179117061969,111.46566969422747,3
2021_Aug_31_SR-3501_SN19387Q4__00334.sed,56.02800954891536,36.85136413495387,40.44036662935986,105.66116586437826,2
2021_Sep_01_SR-3501_SN19387Q4__00258.sed,59.44458280007821,39.064537615237896,43.27658578614667,114.45816939176186,4
2021_Aug_31_SR-3501_SN19387Q4__00553.sed,58.895618552300675,38.630028693911214,42.76740415910356,112.74640207595434,3
2021_Aug_31_SR-3501_SN19387Q4__00337.sed,57.63231286576605,37.84263101333153,41.601526245313686,109.3946945263327,2
2021_Sep_01_SR-3501_SN19387Q4__00166.sed,59.424046863151304,39.06205935110232,43.264829543084275,114.40687315377842,4
2021_Sep_03_SR-3501_SN19387Q4__00175.sed,58.74630282102773,38.57731194314118,42.736683019593926,113.06267636777079,0
2021_Aug_31_SR-3501_SN19387Q4__00199.sed,53.93586681355727,35.699134290966796,39.11553890179029,101.45636177498281,2
2021_Sep_01_SR-3501_SN19387Q4__00458.sed,58.457274192539465,38.22733878415975,42.376963818730204,111.5435526095022,5
2021_Aug_31_SR-3501_SN19387Q4__00701.sed,57.01255678085383,37.436487381978885,41.47413259110351,109.52464172876473,3
2021_Aug_31_SR-3501_SN19387Q4__00453.sed,59.72986996638633,39.24047063747675,43.4551320624032,114.9038683416881,0
2021_Sep_01_SR-3501_SN19387Q4__00065.sed,59.62751431123606,39.1868922920097,43.398738484190986,114.75039882596292,4
2021_Aug_31_SR-3501_SN19387Q4__00542.sed,58.6599338464456,38.480994297231476,42.61263324898985,112.25102960938904,3
2021_Aug_31_SR-3501_SN19387Q4__00628.sed,58.35004237695522,38.3167014287835,42.44187348371413,111.79424788034359,3
2021_Aug_31_SR-3501_SN19387Q4__00787.sed,58.62376745174112,38.40445124599782,42.52454177060769,111.99699251526515,3
2021_Sep_01_SR-3501_SN19387Q4__00737.sed,58.05795497750613,37.52083825599284,41.97139109161159,110.30860804016189,6
2021_Sep_01_SR-3501_SN19387Q4__00135.sed,59.679118005137376,39.18975973000642,43.40559060791085,114.73682213156943,4
2021_Sep_01_SR-3501_SN19387Q4__00396.sed,56.71686699528571,37.04389093211814,41.14730676594131,108.3395477158054,5
2021_Aug_31_SR-3501_SN19387Q4__00452.sed,59.752272209850496,39.25485971304138,43.47114546411945,114.94545980328712,0
2021_Sep_01_SR-3501_SN19387Q4__00110.sed,59.657072354007525,39.18601559538037,43.40236800748677,114.7193912162788,4
2021_Sep_03_SR-3501_SN19387Q4__00185.sed,59.64408766681438,39.20157132954202,43.410837951853935,114.79720220731211,0
2021_Aug_31_SR-3501_SN19387Q4__00497.sed,57.684762384864555,37.89437162867547,41.978317392881486,110.58413789031157,3
2021_Sep_01_SR-3501_SN19387Q4__00612.sed,55.849290559338925,36.46493467286548,40.521870857082305,106.9185166107545,5
2021_Sep_01_SR-3501_SN19387Q4__00813.sed,59.100208101630734,38.51366763983486,42.79464682178882,112.81856868612098,6
2021_Aug_30_SR-3501_SN19387Q4__00305.sed,49.37865799432963,32.0744103658563,35.68238807910261,91.00712312720124,1
2021_Aug_31_SR-3501_SN19387Q4__00534.sed,58.37028893207854,38.30792382518845,42.4302463683383,111.70567368754855,3
2021_Sep_01_SR-3501_SN19387Q4__01055.sed,54.428993709142404,35.527995527337765,38.98517600863346,101.19410843270404,6
2021_Aug_31_SR-3501_SN19387Q4__00722.sed,57.33298038715473,37.666700046835544,41.72552202256027,109.9455816627857,3
2021_Aug_30_SR-3501_SN19387Q4__00142.sed,47.564616043351364,30.237788166750107,34.13094892214686,87.36277090177643,1
2021_Aug_31_SR-3501_SN19387Q4__00043.sed,46.60397783485702,31.54676249141906,34.117494335743544,87.76173589984927,2
2021_Sep_01_SR-3501_SN19387Q4__00300.sed,59.542531089207046,39.133280157055054,43.35072070800699,114.57449592239053,4
2021_Sep_01_SR-3501_SN19387Q4__00964.sed,35.2846153306119,23.79278834210759,25.828854570768655,64.64464923582952,6
2021_Sep_01_SR-3501_SN19387Q4__00185.sed,59.46756852983932,39.09177750002309,43.297780337582395,114.46209714764237,4
2021_Sep_01_SR-3501_SN19387Q4__00267.sed,59.46834582123763,39.083593709433245,43.29708985116437,114.48513744066382,4
2021_Sep_03_SR-3501_SN19387Q4__00168.sed,58.59464470780039,38.486729338518145,42.631982525597046,112.85147666504947,0
2021_Sep_01_SR-3501_SN19387Q4__00607.sed,55.53631318623321,36.227583605538214,40.269879570518306,106.40179699201737,5
2021_Aug_31_SR-3501_SN19387Q4__00774.sed,58.39655926529789,38.276994377560506,42.39128907131081,111.5631787073634,3
2021_Sep_01_SR-3501_SN19387Q4__00749.sed,58.216650525572824,37.685317128647206,42.11102141406617,110.70049201324485,6
2021_Aug_31_SR-3501_SN19387Q4__00097.sed,54.623849989300076,35.957982401301635,39.264313644121934,102.17008305414521,2
2021_Sep_01_SR-3501_SN19387Q4__00837.sed,46.71314756446403,28.807282979827082,33.032037169648916,84.39190361625441,6
2021_Aug_31_SR-3501_SN19387Q4__00705.sed,57.023168151729834,37.445732566468,41.4827383420951,109.55127203219594,3
2021_Aug_31_SR-3501_SN19387Q4__00101.sed,55.16082148517243,36.2756632096962,39.63149207256315,103.35188331260255,2
2021_Sep_01_SR-3501_SN19387Q4__01036.sed,52.1156405270752,34.07962529492818,37.41442336045028,96.13486189295489,6
2021_Aug_31_SR-3501_SN19387Q4__00530.sed,58.218220528839794,38.21612039193323,42.333187446499025,111.43768653568065,3
2021_Sep_01_SR-3501_SN19387Q4__00631.sed,56.61443227894681,37.020062523416875,41.11327153252713,108.21765991618425,5
2021_Sep_01_SR-3501_SN19387Q4__00260.sed,59.443406625505546,39.063868885851875,43.275723216417944,114.45605846874048,4
2021_Sep_01_SR-3501_SN19387Q4__00038.sed,59.61220650902103,39.17868566095902,43.38798445454266,114.74611833773179,4
2021_Aug_31_SR-3501_SN19387Q4__00421.sed,59.710782154671676,39.23838199537784,43.45355311444236,114.88398821715373,0
2021_Sep_01_SR-3501_SN19387Q4__00619.sed,56.094400379646906,36.647917220468216,40.71576517017548,107.33701442585017,5
2021_Aug_31_SR-3501_SN19387Q4__00560.sed,58.99338520941948,38.69230548268884,42.832273380452165,112.96114968948615,3
2021_Aug_30_SR-3501_SN19387Q4__00331.sed,55.329421286147394,35.93767756848277,39.75785915934843,103.38169263257907,1
2021_Aug_30_SR-3501_SN19387Q4__00248.sed,34.3075423565283,21.545695610049375,24.52910467720125,61.41515486498876,1
2021_Sep_01_SR-3501_SN19387Q4__00092.sed,59.64805678656241,39.19371996468394,43.408091362009046,114.74716811246111,4
2021_Sep_01_SR-3501_SN19387Q4__00591.sed,59.10560865260481,38.74338439035642,42.849810358530156,113.11436280930992,5
2021_Aug_30_SR-3501_SN19387Q4__00066.sed,58.02454296025508,37.649515420045745,41.95653057256056,110.19085051635257,1
2021_Sep_01_SR-3501_SN19387Q4__00434.sed,57.669422693779104,37.71184932642448,41.849687443466,110.02245165030017,5
2021_Aug_31_SR-3501_SN19387Q4__00306.sed,52.85633581350829,35.069443923371225,38.408970511957875,99.30026818490745,2
2021_Sep_01_SR-3501_SN19387Q4__00030.sed,59.60062808176639,39.168727876756435,43.37727886199952,114.73768081701343,4
2021_Sep_01_SR-3501_SN19387Q4__00112.sed,59.66376916142721,39.18596456991972,43.403107054299895,114.7227379618553,4
2021_Sep_01_SR-3501_SN19387Q4__00793.sed,58.74170563372105,38.16775980377856,42.51517470449232,111.88385849420236,6
2021_Aug_31_SR-3501_SN19387Q4__00523.sed,58.149260827453375,38.17910796015951,42.291652258013386,111.33436166774136,3
2021_Aug_30_SR-3501_SN19387Q4__00013.sed,49.75947554696373,31.46769862849439,35.561649607627345,92.28832810946594,1
2021_Sep_01_SR-3501_SN19387Q4__00973.sed,37.34549475588948,25.08360950040891,27.3208336108421,68.56144421363936,6
2021_Sep_01_SR-3501_SN19387Q4__00637.sed,56.87152366916131,37.19533464544179,41.30150089427239,108.65135318497244,5
2021_Aug_30_SR-3501_SN19387Q4__00063.sed,57.86678466634365,37.52162405043195,41.836149241851786,109.8290550931858,1
2021_Aug_31_SR-3501_SN19387Q4__00004.sed,41.5436219352269,28.2063722577245,30.33039411803907,80.15262513708285,2
2021_Aug_31_SR-3501_SN19387Q4__00311.sed,53.7218563900897,35.54733730821741,38.954757373274916,100.93941547743351,2
2021_Sep_01_SR-3501_SN19387Q4__00114.sed,59.66282569836704,39.185973703334014,43.402657303591454,114.72162368927405,4
2021_Aug_30_SR-3501_SN19387Q4__00097.sed,59.019739915707376,38.49959124708205,42.73457833689895,112.66245423432693,1
2021_Sep_01_SR-3501_SN19387Q4__00753.sed,58.278784571353185,37.75181688540607,42.166072685667075,110.85517612256226,6
2021_Aug_30_SR-3501_SN19387Q4__00272.sed,43.85705192984757,28.387643715548634,31.740416341247734,80.40171696177936,1
2021_Aug_31_SR-3501_SN19387Q4__00613.sed,58.05431702022165,38.13322401825877,42.24288674667272,111.30217108050886,3
2021_Aug_31_SR-3501_SN19387Q4__00752.sed,57.911731479789566,38.01772995841253,42.112773696376564,110.78866277584713,3
2021_Aug_31_SR-3501_SN19387Q4__00416.sed,59.704010871601014,39.2364699958688,43.45087052739997,114.87908577785889,0
2021_Sep_01_SR-3501_SN19387Q4__00002.sed,58.86550381045522,38.67122807148128,42.83370906765544,113.34728665346381,4
2021_Sep_01_SR-3501_SN19387Q4__00354.sed,59.70366253660163,39.216502487386336,43.43147594165634,114.81451033561822,4
2021_Aug_31_SR-3501_SN19387Q4__00679.sed,56.811278317181994,37.27763143753858,41.310619979398766,109.14655403064044,3
2021_Sep_01_SR-3501_SN19387Q4__00201.sed,59.53098467822009,39.13070308441863,43.34078938622847,114.54331301206658,4
2021_Sep_01_SR-3501_SN19387Q4__00126.sed,59.6738501725085,39.18836377490119,43.40463986836818,114.73086957716023,4
2021_Aug_31_SR-3501_SN19387Q4__00551.sed,58.8937227577769,38.62841661762518,42.7658560023816,112.74027967589167,3
2021_Sep_01_SR-3501_SN19387Q4__00565.sed,57.7967992420639,37.797804214956955,41.881361497514135,110.07716071599631,5
2021_Sep_01_SR-3501_SN19387Q4__00209.sed,59.53735379124121,39.13308769058331,43.34379548595301,114.54449581843159,4
2021_Aug_31_SR-3501_SN19387Q4__00250.sed,39.833892986765406,27.34234721436986,29.36388819668827,76.97248603731344,2
2021_Sep_01_SR-3501_SN19387Q4__00957.sed,31.755421626806772,21.54646497532771,23.248265903773245,57.86191281899556,6
2021_Sep_01_SR-3501_SN19387Q4__00252.sed,59.69598188472055,39.21133081002635,43.42344419238245,114.79316717352253,4
2021_Aug_31_SR-3501_SN19387Q4__00721.sed,57.34216821952683,37.674208907392156,41.73274232368001,109.96723877461018,3
2021_Sep_01_SR-3501_SN19387Q4__00127.sed,59.67267670504615,39.186954448808365,43.40353276002842,114.72799129194414,4
2021_Aug_31_SR-3501_SN19387Q4__00320.sed,54.38700134600619,35.9093938827633,39.366815271419156,102.2170939371785,2
2021_Aug_31_SR-3501_SN19387Q4__00593.sed,57.62971879749679,37.85417479371039,41.936557379043904,110.59219989616156,3
2021_Sep_01_SR-3501_SN19387Q4__00145.sed,58.59552185541732,38.49780524157152,42.648296763420404,112.91768401443049,4
2021_Sep_01_SR-3501_SN19387Q4__00920.sed,55.79549741108956,35.799258001426765,39.88264962130276,103.79006103042107,6
2021_Aug_31_SR-3501_SN19387Q4__00282.sed,49.20968103931277,33.018246883879236,36.06669887009954,93.14004606685923,2
2021_Sep_01_SR-3501_SN19387Q4__00692.sed,58.837436312394,38.49610005524248,42.6465272065204,112.40860591918603,5
2021_Aug_31_SR-3501_SN19387Q4__00072.sed,51.42903290200688,34.18120289077122,37.199623925017185,95.7574444113801,2
2021_Aug_30_SR-3501_SN19387Q4__00186.sed,54.20258017887082,35.02453884813934,39.01818252512037,101.02944802182071,1
2021_Aug_31_SR-3501_SN19387Q4__00571.sed,56.43411696165198,37.042451359051206,41.05288272989879,108.53317685671763,3
2021_Aug_30_SR-3501_SN19387Q4__00224.sed,57.28238782364879,37.21643817159721,41.244857584061364,108.07695656144973,1
2021_Sep_01_SR-3501_SN19387Q4__00380.sed,55.88947626959553,36.47385390416642,40.53666945989697,106.98873917052697,5
2021_Aug_31_SR-3501_SN19387Q4__00151.sed,46.66854446210736,31.545786546446173,34.2960539618835,88.89250417944106,2
2021_Sep_01_SR-3501_SN19387Q4__00720.sed,52.86586593344546,33.353891351834164,37.831179821886124,98.48905965201746,6
2021_Sep_01_SR-3501_SN19387Q4__00353.sed,59.703636419926156,39.21638974078262,43.431438027778725,114.81413720428907,4
2021_Aug_31_SR-3501_SN19387Q4__00254.sed,41.864252054156054,28.627979975882365,30.865607860770062,80.29982888970119,2
2021_Sep_01_SR-3501_SN19387Q4__00752.sed,58.279879065228656,37.75206853823082,42.16641690856306,110.85676439851045,6
