Sample,red,green,blue,black,N1,N2,N3,Material
2021_Aug_31_SR-3501_SN19387Q4__00506.sed,57.94263995875083,42.160858602183964,38.06049338694095,110.98081305344556,35.03440777371151,36.684766501244255,37.65415421218334,3.0
aug_5.0_8a678075,58.96432945150324,42.74335623695113,38.59159264691384,112.69206015187983,35.588222647362294,37.19929003286171,38.08110680614672,5.0
4454,58.20622225462925,42.30344480188985,38.11518562052244,111.37940209667879,35.14638058247948,36.79993677917639,37.773572256125576,2.0
4436,57.415896734393264,41.70441234965223,37.545045171400716,109.92566228813158,34.674691886309816,36.29719035616215,37.26872505845087,2.0
2021_Aug_30_SR-3501_SN19387Q4__00288.sed,47.785659410380724,34.61186555723421,31.076211655291957,88.13714414344602,27.716786846182526,29.334707307542455,30.44749349394989,1.0
2021_Aug_31_SR-3501_SN19387Q4__00144.sed,44.42331872813206,32.70196421633866,30.211796635452913,84.87452093943719,26.69515240046642,28.08163727695663,29.72423449064877,2.0
3638,57.5172932236504,41.78549349421829,37.62913668340687,110.15605454872338,34.74881437556771,36.37194137520372,37.35150956208783,2.0
1182,50.54976723952552,36.58266918996419,32.748690841415446,96.11466357300972,30.252540109108217,31.77115395299411,32.58566680315197,7.0
2021_Sep_01_SR-3501_SN19387Q4__01038.sed,52.12588702841505,37.42602148725163,34.08984588466347,96.14081516315004,30.54288109840645,31.843190360677788,32.30955280363286,6.0
1862,31.00035546497758,21.873331555523087,18.930278952145574,56.01966853839285,17.33034975530216,18.655437052158298,19.115089483207033,8.0
2021_Sep_01_SR-3501_SN19387Q4__00578.sed,58.36935866119681,42.28387858003006,38.19656987854201,111.27521594129792,35.148686800129646,36.741841121304624,37.60182192689203,5.0
aug_6.0_5b2d6f51,58.001493990194845,41.92599530290516,37.46504476517436,110.16730386557455,34.702243776816196,36.37764367330405,37.31207305014058,6.0
770,32.17395799111745,22.884436157573074,20.766188994330896,60.9278999098657,18.688916119283846,20.085136132712705,21.10292325411053,8.0
173,45.66844430139305,33.064440478441256,29.931125889972513,87.911094388769,27.54447383293798,29.08129387091973,29.88940327153729,9.0
3511,55.7809380302269,40.58077289334972,36.64883159947611,107.2677339697974,33.85952203506636,35.4373439500086,36.30896047068277,9.0
aug_1.0_3072cdeb,53.69948761751793,38.60478511238309,34.84054791653933,99.68105819960971,31.558727757237452,33.01534397172571,33.63490558440212,1.0
2021_Sep_01_SR-3501_SN19387Q4__00825.sed,59.24781431502265,42.92533868287256,38.67021475635846,113.22773109875777,35.736359823177494,37.36846375053072,38.27322074044168,6.0
aug_0.0_52c7b03e,59.651923386840906,43.42030503326053,39.21115500462044,114.82778176079053,36.26940487198047,37.91383939198042,38.85948736977506,0.0
4210,54.66698022266803,39.57968693176077,35.492106245211644,103.19349566007232,32.48343339517366,34.14385953294042,35.18789261808015,8.0
aug_6.0_310e0989,56.690625959115295,40.57192082410638,36.51155361571759,106.0115259942643,33.45550007891599,34.936733225554136,35.68250958606746,6.0
2021_Sep_01_SR-3501_SN19387Q4__00416.sed,57.263955783670184,41.572424702447904,37.44969889947813,109.32696323356197,34.459821630554984,36.133202203887976,37.14219710961166,5.0
2021_Aug_31_SR-3501_SN19387Q4__00351.sed,59.64575652956654,43.41469577693141,39.20596342094049,114.81915648606596,36.267653978854035,37.910833950870334,38.85185996027924,0.0
1519,59.543344676886406,43.343676743025604,39.15166266891796,114.58570141014756,36.182321360692384,37.839806128725016,38.800812414296196,9.0
475,55.420442619615095,40.31508201637631,36.49428135407,107.9316403184073,34.00988749341237,35.609806368755635,36.57829683944271,9.0
2021_Sep_01_SR-3501_SN19387Q4__00276.sed,59.50868830019252,43.33176628974488,39.11560092439216,114.53290175216492,36.1742571842132,37.82625747152987,38.785199945616824,4.0
4386,59.36374197049742,43.205812394705035,39.01612767456531,114.16497996481567,36.05175821170663,37.70064109831534,38.65912446150721,9.0
2021_Aug_30_SR-3501_SN19387Q4__00075.sed,58.137218579254984,42.042757321280526,37.74111502101666,110.42212155857914,34.819863787479854,36.47358802978934,37.36655677479184,1.0
2021_Aug_31_SR-3501_SN19387Q4__00436.sed,59.74170364291117,43.47407605626137,39.25653776911995,114.91619776223773,36.295943711020556,37.94710788702647,38.88305255428334,0.0
2456,59.537219204664154,43.33179645943368,39.13103129111979,114.52912605964057,36.167645637993694,37.81955795069779,38.7738154267828,9.0
aug_0.0_1004e809,59.6712131985313,43.436270773953936,39.22572646346566,114.84709532550262,36.27308035723202,37.922153294964914,38.875963269535326,0.0
1452,50.98978907016909,37.36335663872975,34.41187439823005,100.75852927976965,31.448406135465852,33.17111587794132,34.81490192063522,2.0
2021_Aug_31_SR-3501_SN19387Q4__00164.sed,48.712507989417304,35.7288442847725,32.74106493728769,92.43269836884261,29.13931927285433,30.684572800908356,32.00844651408988,2.0
2021_Sep_01_SR-3501_SN19387Q4__00792.sed,58.754115989782605,42.52870488315925,38.18028384493546,111.89592645582249,35.29866346246611,36.952313457344005,37.84685102831352,6.0
aug_0.0_0da9c575,59.6511308328471,43.41980274739148,39.21061769843966,114.82675490706234,36.2692045172132,37.91359473262425,38.85899590474433,0.0
aug_5.0_a9eb2f9f,56.56157240392082,41.02572080552602,36.928811253875566,108.0759336644165,34.047471342915834,35.699057590622175,36.67625154842261,5.0
4896,53.36491770547647,38.95818224920539,35.67924225642895,102.42275502621854,32.13422614709742,33.87658202883985,35.37669521269427,8.0
4359,59.36029332592281,43.20564946411586,39.014664741730314,114.16569744923744,36.05292277284049,37.70088490894683,38.66042965341264,9.0
180,19.445089755380174,14.688674987405566,14.30378231927993,40.75459961167002,12.922527162971882,13.478676942280327,13.940238004187073,5.0
163,45.616705376293055,32.99981834316344,29.70012185686661,87.51575424632226,27.414524728335895,28.96550419738035,29.765005646331183,9.0
3877,57.73058603686171,42.04605653893902,38.103716971112334,110.92078635596519,34.96887764981204,36.63524022814905,37.75314614836324,2.0
243,36.30473010793776,26.03837476297999,22.960646727185804,67.76919284990424,21.069075162210293,22.551494896098422,23.14112279309208,9.0
867,31.181480113712844,22.11790199979197,19.199190322204217,56.14010319076289,17.31677724351149,18.686634000275095,19.544396091726895,8.0
3840,56.39502331814606,40.93374644717231,36.795364356985615,107.4670304142193,33.86523355928205,35.50665382509109,36.56013160438031,2.0
4235,58.63333695541007,42.6205701964976,38.40506166055826,112.39088232593939,35.46626990139856,37.11988112643262,38.095559073052996,7.0
2250,59.60461975679554,43.38332937471088,39.181123062514445,114.66264996161003,36.207993575660225,37.86671572444821,38.82259300691885,9.0
1249,53.97921911852865,39.184551229255874,35.33825826907571,102.78719564330474,32.34670591900992,33.955724010532066,35.090292952910275,8.0
2021_Aug_30_SR-3501_SN19387Q4__00261.sed,40.592646517745266,29.284294837939427,26.05769494536716,73.64059493299717,22.932580606540203,24.42781195326884,26.124778085273512,1.0
2021_Sep_01_SR-3501_SN19387Q4__00801.sed,58.94122363106014,42.66806977235504,38.35321299662485,112.35724600054814,35.454385938730304,37.09441931659642,37.983731087045655,6.0
2921,50.38375190860254,36.908528687100244,34.06085082402514,99.91329915746766,31.12914221125287,32.85050310704247,34.60533325072184,2.0
2840,57.99684705967311,42.20278824899002,38.22752870724976,111.49252806782037,35.13747459329705,36.80533767542995,37.89717115642934,7.0
4447,57.94771135064365,42.12630931325127,37.96700142197561,110.98044492552552,35.01303769596672,36.65713657613071,37.664697597119556,2.0
3158,57.27127188677953,41.65692631731274,37.56421109916785,110.02900297131387,34.73459461587324,36.342919629976805,37.24446476243936,9.0
aug_3.0_6458457c,56.45575372480471,41.06828510794883,37.05832224241769,108.55859921237086,34.285117700281994,35.843625759819965,36.732050801964384,3.0
4092,58.476190025874935,42.58398669363635,38.56157303180379,112.79351119025485,35.58007658913882,37.23538184812199,38.258225976144686,9.0
4451,58.25121561281877,42.33200350007826,38.134052958257904,111.45834040257162,35.171460942987025,36.824430851909014,37.797388744797175,2.0
2021_Aug_31_SR-3501_SN19387Q4__00539.sed,58.53396179077886,42.539265281508506,38.410951773243156,111.99604866099355,35.385091031358485,37.01118944947941,37.89511551615995,3.0
1476,51.694536666984995,37.87607325162438,34.905366930116145,101.79287095160106,31.808821112234742,33.50377719406611,35.17218071384565,2.0
2021_Aug_31_SR-3501_SN19387Q4__00565.sed,59.08904154048143,42.90358549023774,38.760489628296384,113.16350155101742,35.75389015802333,37.359762662669034,38.25170342603269,3.0
aug_0.0_19b407e3,59.67200800563433,43.435877735233575,39.223913137148344,114.84039163919735,36.27084954463274,37.9205508449463,38.87366360884147,0.0
5354,45.488231776243765,32.71837091818737,29.28004053703779,85.68708841561929,26.875118998445583,28.333113843135543,29.061786178364635,8.0
5280,53.79553494072758,39.01498713802635,35.14731860029194,102.28830157964379,32.18213421775865,33.78877069779476,34.90151878209776,8.0
2021_Sep_01_SR-3501_SN19387Q4__00183.sed,59.48047464243037,43.31134115838478,39.10435091829973,114.47474830243954,36.15550110179028,37.80699896941239,38.76729932922771,4.0
598,49.317349180293135,35.415926234934155,31.40118909657834,93.33298385852191,29.25132600826765,30.79709765157821,31.74233510491829,7.0
3558,58.93759993901052,42.84527125798172,38.609931892425244,113.03496337134631,35.6745741914289,37.33140242568526,38.297521174086384,7.0
3017,59.50862195670689,43.31331526357074,39.11956246711864,114.5086744584128,36.15683425732382,37.81352662972199,38.76995272911289,9.0
4669,57.04424014129077,41.37666584665816,37.18613960596976,108.74766984064865,34.27229922776847,35.92332860528235,36.9193611526564,7.0
2021_Aug_30_SR-3501_SN19387Q4__00013.sed,49.77047434570321,35.57347883303644,31.478277572997243,92.29775827781137,28.875953801140128,30.493003562089772,31.35413290861313,1.0
4057,59.53104011985525,43.32865873448844,39.13681567927567,114.5087911812777,36.15947278775843,37.815414782408396,38.772552073885564,9.0
2021_Aug_31_SR-3501_SN19387Q4__00001.sed,41.537799351866525,30.328057070255127,28.203546083598464,80.12420286619559,25.22298686061069,26.445257807960836,27.228112300576836,2.0
2021_Sep_01_SR-3501_SN19387Q4__01023.sed,48.26125163904422,34.922066403295624,31.825472337529224,88.5853668241802,28.08085686970565,29.544330801221516,30.15367577764856,6.0
2513,57.86584846898617,42.07719939343306,37.935625727507244,110.94540871420548,35.0054978409697,36.63673971997052,37.647089179461254,2.0
2275,59.55848163737941,43.352009637469266,39.157840396617345,114.59580459692168,36.1845394702643,37.842992703142514,38.80617085483003,9.0
aug_0.0_5af4c6b2,59.70704427189675,43.45952704869909,39.24425253560686,114.87917338317332,36.28410166822257,37.9373916773608,38.878376526005354,0.0
2171,51.06077215205526,37.38381401296944,34.44176296719565,100.84049683293046,31.45055390004424,33.19246435540458,34.84602638081646,2.0
2526,49.62237844762977,36.02198519248887,32.4748957610877,94.98264970948043,29.941248517942366,31.370278525790283,32.196630235136645,2.0
1040,57.902861801009145,42.05974641059191,37.84322438231331,110.72824382736499,34.92544859213136,36.5732936654036,37.57678766338523,2.0
aug_0.0_7aef76fe,59.671259530280224,43.43658847156912,39.22585483352701,114.84737612601911,36.27344444517236,37.92237045732956,38.875835366725916,0.0
aug_0.0_40e30f60,59.69970636435656,43.45545349250625,39.2412518575548,114.87483187716225,36.28195709891443,37.935352567899535,38.8801984650723,0.0
2855,54.04958319418341,39.44043312085214,36.09247926637552,105.10460869641568,32.911929134835106,34.65001992826896,36.11239993320492,7.0
4142,58.25445261664785,42.407632316659736,38.387868981727046,112.02225231850413,35.30771611979573,36.983624556265916,38.0980852266807,7.0
2021_Sep_01_SR-3501_SN19387Q4__00977.sed,39.476286183917,28.87473102348258,26.441918418311783,72.68066221888535,22.71136500415608,24.197683459825058,25.924082175750478,6.0
2021_Sep_01_SR-3501_SN19387Q4__00753.sed,58.29098130555455,42.17918844992411,37.763549589839165,110.86563810157139,34.93884053980898,36.61468951900515,37.561205921672496,6.0
2021_Sep_01_SR-3501_SN19387Q4__00722.sed,54.14525444234696,38.80271307072857,34.35223933723319,101.20118899899256,31.748583173917503,33.423446031543875,34.279430183242496,6.0
4648,57.121992588226824,41.491354885804064,37.37812458073661,108.97226000963784,34.372600818786836,36.019884529170795,37.006198866882535,2.0
aug_6.0_a305337f,54.134990577334165,38.79636041611134,34.34712566126932,101.18066386727672,31.74148534937764,33.42025023162035,34.2723107781957,6.0
624,29.472999023304247,21.03796353211213,19.586365499518788,55.59054427526915,17.210537803229187,18.41543376561597,18.935116767960235,8.0
4889,50.954616096044106,37.24403188987959,34.32032743218228,98.396496972492,30.743098189130137,32.46866245898034,34.31085827122104,8.0
2393,57.70346415991591,41.94382159608559,37.784198337416825,110.52558270048542,34.866457416910755,36.50088583446533,37.509703685630754,2.0
2508,57.481301161515546,41.77239811415398,37.63432530338628,110.15222543915107,34.75192636702858,36.37038979897482,37.35078328534265,2.0
2021_Sep_01_SR-3501_SN19387Q4__00742.sed,58.15163254437496,42.05665541660379,37.616981326447004,110.51862487802018,34.81937461850992,36.49674879576512,37.446591069011646,6.0
4246,52.31810219175749,37.936453402706356,34.061060681214144,99.80283930094716,31.44075691715109,32.98315766219028,33.84678983830104,7.0
2021_Sep_01_SR-3501_SN19387Q4__00274.sed,59.49242016751949,43.31995545458062,39.10511404691267,114.51128174520136,36.16784150129634,37.81783893749882,38.776944828243295,4.0
1350,52.13081277616091,38.020894433182505,34.67367932509856,99.26923731863417,31.174680715786554,32.85674084275548,34.2678370790708,8.0
943,59.67001837133561,43.42310986299968,39.199970916988725,114.7816568342103,36.24845844143621,37.90268946464358,38.84739799304689,9.0
2021_Sep_01_SR-3501_SN19387Q4__00055.sed,59.62850969618846,43.40413915232431,39.19201220296083,114.74786378578324,36.24109174043832,37.890209696761985,38.84430038563417,4.0
4813,53.04957470194364,38.72915782888669,35.480761476149354,103.49104757689041,32.36179831324277,34.10271350379046,35.626843856494276,7.0
2021_Sep_01_SR-3501_SN19387Q4__00797.sed,58.85815700517401,42.60713782409141,38.277054141741324,112.15122211040702,35.385215471127154,37.03173840325423,37.922787195408965,6.0
aug_6.0_9e164ef0,27.066824806902346,19.81717106484681,18.55910370580962,49.31871327652027,15.147226962386206,16.341595337324804,18.147435825977972,6.0
3093,51.422300685510166,37.16868207346113,33.23234805519317,95.91818633460602,30.12464860480457,31.81950684634191,32.91574924531886,8.0
2105,38.59844546766227,28.290327984033986,27.05224292702091,78.60950377856025,24.084033043455115,25.74036584623894,27.929710088436682,8.0
aug_5.0_c4e6aa81,58.43930498551242,42.36709192635139,38.21298138710307,111.48087868181112,35.20480017950217,36.84130011941504,37.67472375075067,5.0
5273,52.36019431718602,37.90332021586525,34.101174842042255,99.42875162931055,31.268855538034714,32.833573312678936,33.850029333059496,8.0
2021_Aug_31_SR-3501_SN19387Q4__00157.sed,47.57325483758677,34.931482375394665,32.0669429706884,90.4713243195927,28.493907658477973,29.99976180343389,31.463373073357104,2.0
2213,57.50285396679524,41.92445048425465,38.04511032411352,110.89771920973354,34.915015481958456,36.60274048841791,37.86456271850222,2.0
aug_6.0_ab0fb60b,58.414951927075286,42.27882669122271,37.88096027075351,111.1426047487827,35.03520038173455,36.70835894154696,37.6422997187936,6.0
2432,59.55823062280393,43.34836521405921,39.14290043380787,114.55361751038029,36.17653429673759,37.8307153049418,38.78002596461582,9.0
2207,57.118217815654035,41.64430378913991,37.81312568203303,110.29904076312815,34.71073814530932,36.38904213077015,37.6760869926246,2.0
1100,58.61397183103081,42.594180269446085,38.35664260748158,112.28837023953307,35.43043842953649,37.08676421592742,38.06248062999059,7.0
3048,59.507753333225224,43.31569245819502,39.131669101869235,114.53526502658042,36.164504160599904,37.82011317642501,38.7825493267537,9.0
2021_Sep_01_SR-3501_SN19387Q4__00938.sed,58.177031569982006,41.819956577272706,37.79546677199933,110.06651485814031,34.71796121019595,36.24870828704889,37.105791982853354,6.0
2021_Aug_31_SR-3501_SN19387Q4__00003.sed,41.570452448245796,30.35357215671629,28.226537093086186,80.19718610995199,25.24714946667581,26.468966889411924,27.25293928184389,2.0
2021_Aug_31_SR-3501_SN19387Q4__00240.sed,37.44369200391843,27.514858385143874,25.713633218968898,73.2339845691159,23.160730203781696,24.142124679537268,24.84906964260749,2.0
1279,59.305750965491015,43.15760798245027,38.96717961870572,114.04977262928924,36.01260633629437,37.66050350884472,38.618459481289236,9.0
3478,55.96608435305906,40.719999257316694,36.78496509210716,107.63337715849927,33.97013868919659,35.56246896291624,36.43859752559496,9.0
2021_Aug_30_SR-3501_SN19387Q4__00015.sed,49.75479895901877,35.56013540232253,31.463616108810083,92.25780467248674,28.86261830820272,30.479696259519024,31.340717100269647,1.0
5119,56.484945028924926,41.09059687515981,37.1264852718105,108.57879354106333,34.26919991870114,35.872329133073784,36.75631777819042,9.0
1096,58.49251795819533,42.50763927678125,38.284056481692886,112.10267877767292,35.37112949859453,37.02034223121491,37.996282487184125,7.0
3493,58.70807845253622,42.66598301051454,38.42870789627983,112.54514484822869,35.51401337093935,37.16677174424167,38.13520008655079,7.0
4173,53.74384943285049,39.01199753383748,35.184035174673255,102.3988663682375,32.225238946601195,33.823525660599856,34.933876432679796,8.0
2413,55.88355894305731,40.66163573011657,36.73279821678426,107.49227838793537,33.92833222158505,35.512578089746015,36.3863430069851,9.0
aug_0.0_d9ac72a6,59.7512970593627,43.47823095673321,39.2601122895103,114.93074058283888,36.299897691700096,37.95071938387375,38.887275049623454,0.0
2021_Sep_01_SR-3501_SN19387Q4__00289.sed,59.52741629020265,43.34584340966885,39.12914343947617,114.55671420325538,36.1818611841886,37.83653703687757,38.79233391080928,4.0
2031,57.99366657994133,42.21493921649906,38.21837011384007,111.57931974903708,35.15451031400682,36.83046169519163,37.955903095580766,7.0
2021_Sep_01_SR-3501_SN19387Q4__00491.sed,55.064403526940524,39.87928287635281,35.93824642748203,105.3977188371693,33.17038265626183,34.74302620581894,35.80387879876932,5.0
1322,58.26660169417683,42.361311612094994,38.186527890423264,111.57317770955241,35.21118188409991,36.86349218006053,37.84060718992113,2.0
2021_Aug_31_SR-3501_SN19387Q4__00002.sed,41.55956258492213,30.34504825045577,28.218999048306078,80.17205560255476,25.238445281322512,26.460975702257663,27.24500167576938,2.0
2021_Aug_31_SR-3501_SN19387Q4__00314.sed,53.744080486627745,38.97659707447846,35.56731782781116,100.9760960250891,32.05222494352401,33.46833498202807,34.09606176561455,2.0
aug_1.0_da3544d2,38.26468807939139,27.530231292958845,24.40285937635814,68.92414545824752,21.388545056521757,22.859617332009325,24.60213862156343,1.0
2021_Aug_30_SR-3501_SN19387Q4__00211.sed,56.93062884979271,40.98935359905579,36.96002892233432,107.20681220381206,33.874627054090695,35.38750470357342,36.152540670617064,1.0
2021_Aug_31_SR-3501_SN19387Q4__00052.sed,48.11519491281844,35.12748129552409,32.413496611903405,90.14898694718948,28.446578298999995,29.98075655421639,31.03198580324998,2.0
4219,49.94173706551464,36.17687384354353,32.4336032647631,95.09214109238462,29.940231328122653,31.43687737535891,32.244298005316566,7.0
2908,57.14675577906216,41.64628926390543,37.808772713596525,110.00925295624486,34.6529258901557,36.309546791678876,37.52537786078504,2.0
2021_Aug_31_SR-3501_SN19387Q4__00732.sed,57.49416447994544,41.844824018294496,37.77481768618182,110.17430153877893,34.76380770870248,36.40910470030644,37.435040095888574,3.0
4212,54.75062465531592,39.655944213159906,35.579364577087006,103.43157808933229,32.563115520810626,34.22253265394281,35.26727880387404,8.0
2021_Aug_30_SR-3501_SN19387Q4__00200.sed,55.76808908001394,40.124016992934955,36.1111402438753,104.43571900249574,32.99700152729988,34.5236372967383,35.24651210454107,1.0
5132,59.33464952976624,43.177254355749824,38.98770440315627,114.07359640509921,36.02351072460978,37.67128266730391,38.61962293057729,9.0
3995,52.08142294897158,37.93749049090923,34.54075303705813,98.95887521613173,31.07477738836992,32.76403134432557,34.124761453649626,8.0
2021_Aug_31_SR-3501_SN19387Q4__00413.sed,59.70781998419061,43.460195815124315,39.245264589128254,114.8810351802021,36.284493641676036,37.93818793696761,38.879743109240195,0.0
1296,57.174415597049205,41.59046777328675,37.57688664438149,109.91789637123877,34.69159865266503,36.308769667887816,37.20881451339122,9.0
aug_3.0_bfbb3c7a,57.91882083515937,42.15261342265745,38.05170237725118,111.06997504873979,35.052434655058505,36.70060639489954,37.70721951161803,3.0
5346,55.797771302906014,40.53262703244569,36.52735909786744,106.40445158780247,33.52297664017439,35.16653481345679,36.241777045063834,8.0
4393,59.415547254441414,43.23885303295771,39.04072740654544,114.23333588516127,36.07387149040091,37.72583211111048,38.67700020410555,9.0
2021_Aug_31_SR-3501_SN19387Q4__00201.sed,54.60684931331389,39.54331921389409,36.07354337906969,102.75253042389093,32.60788044356954,34.004086543337436,34.644165510995286,2.0
2021_Sep_01_SR-3501_SN19387Q4__00263.sed,59.467325020210204,43.298480536092924,39.08559337151759,114.48457987966515,36.16174868636547,37.806934706451834,38.75348442440777,4.0
814,53.7844631693828,39.18100136068473,35.62619359354795,105.60905889707749,33.207514379435196,34.77071735273748,35.918931246068404,9.0
2021_Aug_30_SR-3501_SN19387Q4__00071.sed,58.12294198750191,42.02860894787999,37.72444726440127,110.37654907032014,34.804557715176216,36.458480865458746,37.35109629762737,1.0
2519,58.093739686559424,42.24743110050965,38.09133144514871,111.36070324013987,35.139009457693604,36.78081045960459,37.788784149275116,2.0
2021_Aug_31_SR-3501_SN19387Q4__00746.sed,57.828917148618885,42.06637070380243,37.97492007101102,110.65441457581818,34.9347512188026,36.58377458921936,37.53375968279359,3.0
4395,59.43384002362791,43.25212969994972,39.05024823265937,114.26346769602927,36.08356327608329,37.73618798279925,38.6869874671476,9.0
2021_Aug_31_SR-3501_SN19387Q4__00285.sed,49.26797891827297,36.11596962320929,33.06366816624835,93.26144325662882,29.437952649799655,30.99743433634771,32.187927243546135,2.0
aug_0.0_7ca76c91,59.66343589166132,43.42976326653903,39.2197642691344,114.84271845823966,36.27276958043748,37.91926989509142,38.87045679939027,0.0
2021_Aug_31_SR-3501_SN19387Q4__00126.sed,39.998332992507144,29.4442538726984,27.435449676632274,77.50417419180236,24.411678892777196,25.550651120779452,26.824766876034616,2.0
659,34.82526486073962,24.753696821967495,23.235020656694328,68.36201692590848,20.975427140506167,22.391891988521678,23.62569011587385,8.0
3975,33.0823653967373,23.86860510947111,22.283037024974618,64.82592313646118,19.90337798132616,21.297034180119518,22.653896833206172,8.0
2076,34.83712331348942,25.29081189581818,23.723398921541126,68.45119888748273,21.027353521298274,22.464513961729587,24.13371903439599,8.0
2021_Aug_30_SR-3501_SN19387Q4__00082.sed,58.56984684578926,42.37224182083796,38.09758279685511,111.45474121357803,35.165211699799926,36.80104695876063,37.683053916572696,1.0
3177,57.005214225666826,41.37786122876711,37.204791141747094,108.74066520225483,34.2744539840571,35.92314704799354,36.95508715636101,2.0
860,48.200437103155835,34.848004900411055,31.07516403955895,89.73599263904046,28.090497438483023,29.744082640934863,31.066208047990695,8.0
aug_1.0_aee4dc96,56.544299053277705,40.79400040932212,36.422103248054356,106.92386242038278,33.63573973766784,35.31133487261425,36.25797916020634,1.0
2517,58.01664559329906,42.18681763698558,38.0342190384491,111.18323447419722,35.080588118308455,36.72185969181313,37.73330362837515,2.0
5203,47.47607946373,34.44139875966224,31.005554710535538,90.76656974954474,28.6061127566056,29.98759548798684,30.768469353485294,2.0
3796,59.32335955941781,43.15353165288826,38.93875395215991,114.02828113798391,36.006770800852465,37.65507203150619,38.58760336559819,9.0
aug_0.0_0603d0eb,59.66296894320203,43.42947186895912,39.219631222219576,114.84229968595895,36.27294132362082,37.919072843215005,38.86967278648525,0.0
2021_Sep_01_SR-3501_SN19387Q4__01058.sed,56.68025855358688,40.68428667012816,37.05317065001212,106.63020409212,33.7325599978007,35.09149836983477,35.843015555445476,6.0
