Sample Index,red,blue,green,black,Material_Label
4456,51.755081577301944,33.84891722832939,37.55821197214351,98.88916599392876,2
4457,52.364550148582644,34.27874608550995,38.016624207043876,100.1434578844057,2
4458,48.70380815624624,31.86284373085545,35.350898716337355,93.07450444851587,2
4459,49.34097003939443,32.30534791811952,35.826707058624216,94.34106221034509,2
4460,47.66237551512559,31.16047003219198,34.584166662144185,91.06062557884657,2
4627,45.147202068699436,28.87100467659012,32.450107697443585,84.38207349299228,2
4628,45.14228450732632,28.86280690264221,32.44559902200035,84.36613747736513,2
4629,45.14495613361423,28.868503875590534,32.44781684321064,84.37571087465676,2
4630,45.14098786545962,28.861011958500082,32.4439764532212,84.36145860008382,2
4631,45.144746212888634,28.86991322278795,32.44802525447068,84.37791563612858,2
4632,55.12777956166964,35.87056195651796,39.95550614957012,104.89176638259906,2
4633,55.132356371558146,35.87685685049917,39.95998609448566,104.90457155233456,2
4634,55.12357210326273,35.878422602782514,39.95679905599189,104.90214718701675,2
4635,55.11807904838634,35.88009029963776,39.95469724052218,104.9015514524837,2
4636,55.1175654075982,35.89383146536363,39.95837878532669,104.92533102806254,2
4637,55.539270751113115,36.212345891175005,40.28962473314405,105.76823014324567,2
4638,55.52419059497751,36.19813544596423,40.27662895405146,105.72867955530457,2
4639,55.532705751465166,36.20664026832008,40.28367688367583,105.75104002754834,2
4640,55.53356353761379,36.20975453208202,40.28491207273397,105.76100586307142,2
4641,55.530968702483605,36.20727590650386,40.282366624328795,105.75133969187671,2
4642,56.12548402185845,36.64517499558427,40.73935522362358,106.90775534053085,2
4643,56.143992715416765,36.65490345768116,40.75258198222547,106.93970001035753,2
4644,56.14905180780631,36.662688864778055,40.75687726322144,106.95506155296509,2
4645,56.15086634863397,36.66527347663562,40.75865083408277,106.95999984466935,2
4646,56.141859396401614,36.6591742615791,40.75163366647554,106.94074446348131,2
4647,57.100404167768545,37.35146659116078,41.47261686011921,108.90563218845881,2
4648,57.1219710942606,37.37806602082085,41.491351916611386,108.97217362751161,2
4649,57.10843539170497,37.36109253124461,41.479241695853275,108.93328825146727,2
4650,57.13258704976711,37.38353928349523,41.49885767866091,108.99061341474489,2
4651,57.13992001199648,37.3899053932707,41.50563352896953,109.01214779368259,2
4652,46.293572657041466,29.778008356669535,33.35650388993159,86.87147076664112,2
4653,46.209564646367596,29.71583644520262,33.2928351212042,86.70787706281814,2
4654,46.20302270922793,29.704298788180292,33.28778268730907,86.68849339443024,2
4655,46.13797962684518,29.661086012162272,33.2399953894328,86.56251971625046,2
4656,46.09807841108688,29.630998978285497,33.20803410180033,86.47962556525135,2
4903,50.547861875081296,34.13615362585977,36.997619366240855,99.73396838829896,2
4904,50.51339989529349,34.11333528854905,36.96937172160494,99.66702823626756,2
4905,50.43889900387341,34.0277703224249,36.90396259663438,99.5099823001863,2
4906,50.46519776583244,34.07075975103809,36.93068231716532,99.61205483152455,2
4907,50.421236020222786,34.01295313838688,36.88807886946693,99.46870647335828,2
4908,55.75061747312291,36.9466103467043,40.625824549031925,107.55787310125821,2
4909,55.84756581313701,36.977607399898325,40.684821606227906,107.65038419395022,2
4910,55.981232608045524,37.06595410165507,40.781194867119304,107.9074475299257,2
4911,56.0152093330482,37.077130301790376,40.80328851445015,107.95676639884424,2
4912,56.0342689059218,37.10076279097037,40.8187207338163,108.00665323599542,2
4913,56.41775438704003,37.336920356390884,41.10495036052925,108.63618834473012,2
4914,56.431577450662694,37.335498331209024,41.11159240394256,108.63573301733575,2
4915,56.41426199925161,37.32610654844601,41.0986499305273,108.60332412427489,2
4916,56.40930564063564,37.32482641450063,41.094921751603586,108.59433623427228,2
4917,56.424486890026145,37.33248987057852,41.10540135724325,108.62164424023739,2
4918,56.88423191498192,37.617777216117005,41.44428722617092,109.4081631284014,2
4919,56.88610653653908,37.614874830240694,41.445012135188506,109.41252086780635,2
4920,56.90883404827754,37.633792768240184,41.46179126756253,109.45880196589283,2
4921,56.88494501982856,37.61009914194145,41.44272571287875,109.39460398462344,2
4922,56.89276152278064,37.61796811459946,41.44812472187133,109.41079779148669,2
4923,57.58266874175049,38.012024466023306,41.93441900550988,110.57709527415781,2
4924,57.58827500341683,38.01898140134897,41.94328091257479,110.60524624826054,2
4925,57.588285044222225,38.00846254114705,41.93908783928179,110.58611884456346,2
4926,57.5901909007697,38.022346436427185,41.94580284541395,110.60659886649701,2
4927,57.5971760047906,38.027044909109144,41.94898379444707,110.62688455010573,2
4928,50.691020914386144,34.19743360346249,37.0845703403657,99.85943203634311,2
4929,50.72760687982225,34.21211558871417,37.106479328523925,99.83552080330269,2
4930,50.7559186361627,34.2465596787754,37.13098464109466,99.93827503241856,2
4931,50.77793446674258,34.23417874344022,37.138250395643965,99.9018745697054,2
4932,50.780545862748674,34.24658311471559,37.14359751749051,99.93493442300408,2
4934,49.4539336618146,33.48363646265523,36.219314973035786,98.0252680159861,2
4935,49.70927868156506,33.6838669088363,36.420557510807534,98.72340513503929,2
4936,49.66810226941587,33.654849045181116,36.39023325551393,98.64315932368685,2
4937,49.569856415708735,33.581107522696435,36.31494293457681,98.40273399526812,2
4938,49.62500251132782,33.6210216898932,36.3571779944832,98.54737305878186,2
4939,56.35551269254318,37.39840902303727,41.098433190222,109.02692236764955,2
4940,56.219410172164935,37.28270226083064,40.98640650715472,108.65808422080899,2
4941,56.30357899282111,37.35758969847992,41.0576887095022,108.89494148668012,2
4942,56.21470073183273,37.2780910541833,40.98394654147301,108.64979376779957,2
4943,56.29636834753299,37.34838793456991,41.04912253443312,108.8650074875681,2
4944,56.58535321996255,37.507185608900336,41.25849635317827,109.24609724488667,2
4945,56.60895018051498,37.5313818777195,41.27887082446524,109.31489921813646,2
4946,56.57981468937714,37.50841355145484,41.2552625187719,109.23983812066804,2
4947,56.654602629331954,37.5650602566772,41.31627586197024,109.43963195848954,2
4948,56.61810034027764,37.54027347528353,41.28778857705577,109.35534637866427,2
4949,57.11634559859215,37.83108349780898,41.65113908860137,110.16160182821051,2
4950,57.05849435926921,37.78824095296195,41.60410600278829,110.01366549559374,2
4951,57.12765312358131,37.852499425351915,41.66509387087524,110.21742972680869,2
4952,57.103179811043184,37.82474618598811,41.64095425426971,110.132558854018,2
4953,57.088660443557345,37.81081889008239,41.62811628232102,110.08349684111514,2
4954,57.72719773007199,38.15942936676291,42.07545336635113,111.10710615986414,2
4955,57.753239130223704,38.184926684705644,42.09656917451809,111.17824783344132,2
4956,57.72652116893735,38.16139677008077,42.075353693384834,111.10685459030225,2
4957,57.748400144031095,38.18445656978899,42.09925922475369,111.18846987295115,2
4958,57.72387879941563,38.1711560548219,42.08079892826834,111.13233757856236,2
4959,51.205953965759605,34.63208196041311,37.51769758658905,101.2515174549726,2
4960,51.032330845801106,34.54662144159426,37.40072087185746,100.96543156913394,2
4961,51.135763507420755,34.613007913845934,37.47491514558395,101.18284106088937,2
4962,51.11221385092667,34.59467853965967,37.45556836240368,101.1299738530388,2
4963,51.065683844682894,34.55463261558876,37.418285789978064,101.00747761963848,2
5177,50.018120979246454,32.78608570981715,36.33950210738161,95.81957962886634,2
5178,50.92861973772739,33.369363316226966,36.997543290790794,97.53535630813447,2
5179,45.52840765403841,29.666084324884665,33.00362774502192,86.88800536773998,2
5180,46.535839590315575,30.408018392240862,33.7625379229434,88.97419253725425,2
5181,50.94605828261778,33.38194702298982,37.01032343548392,97.56988303982685,2
5182,57.548742027562255,37.66662289437601,41.817230871620126,110.21160551534149,2
5183,57.5159944891507,37.674785896462524,41.80423147410972,110.20561392223674,2
5184,57.52137713858814,37.666801635312815,41.80505916497844,110.19846887733468,2
5185,57.56433467737104,37.69775356133342,41.836588054460066,110.27978998871029,2
5186,57.503761589003815,37.65897453946836,41.79269039739183,110.1802894449539,2
5187,57.59569832767226,37.672716525781695,41.842035240471894,110.2096309856284,2
5188,57.72046654188372,37.77010003379299,41.93913041023856,110.49721587375267,2
5189,57.726251818316626,37.78273783747707,41.946906307854505,110.52932071933184,2
5190,57.677667438185054,37.77079877216382,41.9199675168466,110.47328082257923,2
5191,57.71491363449578,37.79022889080591,41.945010136637066,110.53595483535851,2
5192,57.65484526848969,37.73097525045556,41.89520471519838,110.28711602539916,2
5193,57.668827450989205,37.744710386652045,41.9073416830623,110.32434253226184,2
5194,57.82667501933595,37.84180503568755,42.02034537217993,110.64073569337627,2
5195,57.80722048225145,37.843372206892454,42.011108847941244,110.62856290243073,2
5196,57.76886568909711,37.81524750968439,41.98087321190506,110.54334386215615,2
5197,58.233539642744226,38.14176993446684,42.324586065390704,111.4576563095368,2
5198,58.26839635559985,38.16190314950278,42.34695382811036,111.52465546262296,2
5199,58.287097246863524,38.194195758731105,42.37366038645141,111.60954465631855,2
5200,58.3138780624211,38.19586713681859,42.38291800375098,111.63079103374639,2
5201,58.27281523266254,38.172252846456466,42.356243303551146,111.5498947572379,2
5202,47.97994373790673,31.360621323290367,34.820168719764034,91.77902827592642,2
5203,47.476017893451605,31.005402329456157,34.44137818848017,90.76633643199237,2
5204,47.44078562332204,30.982186326322044,34.41707321640629,90.70167895327172,2
5205,46.689861333632976,30.41473159708029,33.84056818046898,89.09118408181943,2
5206,46.93829804153378,30.63195249276869,34.04713298166928,89.70764304975106,2
5238,49.906146292971265,32.75025345477782,36.25802913078449,95.61282236830424,2
5239,50.42428215558118,33.09072309071642,36.63629220890704,96.61271812580654,2
5240,47.96073654664885,31.40128546760442,34.813501159975736,91.74225226437275,2
5241,50.41510633465856,33.084728461980745,36.62917496677547,96.59361588078568,2
5242,48.11501578804381,31.409303270377436,34.87971847379879,91.79623842891489,2
5243,57.21812380760659,37.44244892318919,41.56893499189833,109.53339611872855,2
5244,57.26318595625271,37.485585613385524,41.61086467465468,109.65672347410008,2
5245,57.469666607012826,37.64503276725106,41.77098633488147,110.11722620793898,2
5246,57.48929185639936,37.66226638049125,41.78499720067134,110.15884279071811,2
5247,57.46216904073725,37.649901562775426,41.7675179503841,110.11798877467902,2
5248,57.391651480195264,37.5658104784109,41.70220937535462,109.84084584309502,2
5249,57.75272748200922,37.84404579222496,41.98312475716884,110.65736451125764,2
5250,57.77710543883473,37.882987948805564,42.009954997744686,110.75780412292627,2
5251,57.72747907133516,37.83299309987423,41.967329144907204,110.61809899631072,2
5252,57.73040626475285,37.83753306574073,41.96928134396271,110.6300588355672,2
5253,57.81035038141753,37.875332122882696,42.0224106325888,110.68206083981195,2
5254,57.81291370239815,37.88547442630396,42.02944589051566,110.70739737805881,2
5255,57.80503373316327,37.870419056039744,42.01735106265403,110.66687456668615,2
5256,57.82850990974607,37.896009912174826,42.04117715026126,110.74112556469741,2
5257,57.76319496267591,37.858827568949636,41.996435911477754,110.6137210700415,2
5258,58.4027482673044,38.279370177513655,42.45525399932278,111.85692874640912,2
5259,58.34263268516774,38.24630097754173,42.41495532658052,111.74123945073363,2
5260,58.48601682465231,38.34750177287996,42.52334179182259,112.06818640198038,2
5261,58.390155822018706,38.27154818364376,42.44760920070639,111.83548561751591,2
5262,58.44766135510782,38.31725073387148,42.49498424761498,111.98111792728722,2
5263,51.36679101777541,33.5921787935201,37.278912896241614,98.16204514608415,2
5264,49.82747330884137,32.59040053751916,36.15750973816712,95.21735978434113,2
5265,49.78860368801632,32.5615874498651,36.12485087619049,95.12873544703399,2
5266,48.035906351059246,31.354861302139504,34.82103989319275,91.65518861139954,2
5267,48.28368824638992,31.538913688630057,35.01107605063552,92.16065156955145,2
6,53.52407264816608,35.25843848997723,38.97638144695793,104.4283745054333,3
7,53.528203001439245,35.264414940112104,38.98011766758574,104.44008322705476,3
8,53.524890754420056,35.258722385000674,38.97658515900743,104.42928974121929,3
9,53.529085152515194,35.26469145840764,38.9806046049624,104.44155851811841,3
10,53.52791970093297,35.262770046121524,38.97964210499187,104.43849768815372,3
26,30.641641546876567,12.811987572772901,15.447657659854586,53.36992933040743,3
27,30.634009348515935,12.800451551480338,15.44045617293403,53.34723505554423,3
28,30.63855057429614,12.807268923477732,15.444677474914373,53.36107941191551,3
29,30.632603494343797,12.799661668201924,15.439926419362887,53.345021130212714,3
30,30.633127949803736,12.798855744292123,15.440220386034532,53.34464040184136,3
31,30.418268758623462,12.658526275243599,15.285756538265618,52.93359631000167,3
32,30.390476622204996,12.622679125512846,15.247351012185302,52.8764040484383,3
33,30.206661909044914,12.501148631466368,15.110818360908864,52.54629396490091,3
34,30.09108023786599,12.438952674673903,15.027004778340876,52.359615437480365,3
35,30.67815110574139,13.016722689682462,15.619874350097433,53.77078042709463,3
161,45.618746114621736,29.702379849014488,33.0011899978569,87.52009779584564,3
162,45.61601788269142,29.697043276742974,32.99881330093882,87.51100384919903,3
163,45.616693924382886,29.700097691427032,32.99981411102805,87.51573136297692,3
164,45.62652896566866,29.71118160691729,33.0081524756438,87.54083775398702,3
165,45.616807395541755,29.69734524353234,32.99901079161536,87.5126063540599,3
166,37.7507561009127,23.72923355100158,27.014725963010306,70.1316634442223,3
167,37.7494508202053,23.727221880375684,27.014040224190296,70.12850349477594,3
168,37.756352129446135,23.73721682790609,27.020017628895012,70.14808777158505,3
169,37.75310616346485,23.73273748561051,27.017008943488744,70.13890605261575,3
170,37.75334373813392,23.73287957624041,27.016986710436406,70.13939683973345,3
171,45.673112692181824,29.935673866955835,33.06840730101815,87.92169314992333,3
172,45.66945097810456,29.931286059296447,33.065371721274914,87.91246651547924,3
173,45.668486360374246,29.931240553650195,33.06444642477251,87.91129486972983,3
174,45.668821682846655,29.931380625514517,33.06473228141447,87.91136143463969,3
175,45.667351745103986,29.929608147179902,33.063792424571574,87.90830102059769,3
196,44.20542908374034,28.45029159445663,31.91958134024165,84.28537572106605,3
197,44.194999652505444,28.434669530707453,31.909925230151675,84.25514423421586,3
198,44.19919291565097,28.441891422848684,31.914115250687136,84.26831123441903,3
199,44.19692604608846,28.43885262667428,31.91179843392173,84.26226414874418,3
200,44.20022196945379,28.443715172271713,31.915213713703977,84.27078506273592,3
206,45.36046349194654,29.587009414471662,32.81537994379286,87.07800791748087,3
207,45.3598951968372,29.586938109293442,32.8147631443057,87.07759756673899,3
208,45.36861812929274,29.598670564536434,32.82209540291389,87.10205117569083,3
209,45.360218357757596,29.58632498994021,32.81473666612368,87.07800334436541,3
210,45.367334473241414,29.597650833544606,32.821282223116214,87.09933094411834,3
211,47.19126300991601,31.37851614019631,34.26505645115377,91.52542263517445,3
212,47.1960409665815,31.382623509465017,34.269003446509544,91.53569390066326,3
213,47.19472125643069,31.38096623701727,34.26825923706244,91.53293879064877,3
214,47.18495506203396,31.36759397163864,34.25896528004085,91.50414621144743,3
215,47.19425563500988,31.382030761280706,34.26783746596177,91.53311671772796,3
241,36.303994048220105,22.9594343665488,26.03655781008101,67.7660200362538,3
242,36.30248298281485,22.958510642864763,26.036339439465834,67.76348373367088,3
243,36.30469531181836,22.96054900295515,26.038375859222075,67.76901417778797,3
244,36.3019346798268,22.958480816399568,26.036190715241833,67.76419839857653,3
245,36.29842634475289,22.95422064780732,26.03222764138664,67.75450093382378,3
271,36.37677974651129,22.91539044356886,26.06521138186002,67.72688265674496,3
272,36.38289821073216,22.923986311558405,26.070758595365483,67.74533323320108,3
273,36.37900283218831,22.916124362298692,26.06671358235937,67.73141401666032,3
274,36.37997626290561,22.918495831091978,26.067637017623934,67.73614062274495,3
275,36.376317066661585,22.91270721555513,26.06426702336441,67.72551626649827,3
281,40.282225683282626,25.74623593964187,29.01233114640003,76.18464550456787,3
282,40.28501654040203,25.749036572875152,29.0156500156196,76.19275539711239,3
283,40.29015398846926,25.75732577701268,29.02079994912302,76.20957307588067,3
284,40.28315903541789,25.7488888287924,29.015590270089564,76.19242897224093,3
285,40.282989578367705,25.749006615907625,29.014851731367884,76.19200176579977,3
296,44.19687281115846,27.634753419133688,31.517450285914524,81.22586245629044,3
297,44.200028189062984,27.63661511661585,31.51947583117504,81.23065378489868,3
298,44.19873391972059,27.634063818052347,31.518519036804513,81.22655146974476,3
299,44.198381087533235,27.63398565407574,31.518290981762295,81.22633920686016,3
300,44.199265486092415,27.63254281533622,31.517879279881118,81.22472846066748,3
312,54.06465019042001,35.550610155923074,39.33701670476665,105.4066875475414,3
313,54.06282964127597,35.54838013517262,39.33542230585851,105.4021199201128,3
314,54.064121929351295,35.550339770246076,39.33647655689906,105.4058891543768,3
315,54.06528016012737,35.551907030489446,39.33762272751174,105.40902905900104,3
316,54.06453156602255,35.549781585330926,39.33676481666121,105.4060918238727,3
332,41.470280714853935,26.44806939127926,29.84308367191061,78.48019403965466,3
333,41.47052006547617,26.448745810582583,29.843298347542405,78.48103899789334,3
334,41.472244634754,26.450373688191423,29.84440695087198,78.48508472664182,3
335,41.47231401877367,26.451010691816048,29.844584111716937,78.48603529666667,3
336,41.47194080782592,26.45094722749045,29.844149365279403,78.48550455180339,3
473,55.54099146437628,36.576012675128304,40.40532010319277,108.20124922850376,3
474,55.486362974797956,36.557124104184034,40.366235862782496,108.1022710911428,3
475,55.42044806674646,36.494289356007755,40.31508471974129,107.9316544294574,3
476,55.507298860734096,36.55981732720895,40.37861456245581,108.1295423068303,3
477,55.35544345607477,36.44729225932241,40.26456947658145,107.8144742783861,3
483,54.40969254548207,35.88508503656916,39.59987810962841,106.00811110253261,3
484,53.90510945873642,35.59030348336563,39.233199314142844,105.0298815333322,3
485,52.04301077935787,34.54358869576813,37.922662950143476,101.64772207690952,3
486,53.32389177869592,35.24024656763226,38.8258295765792,103.96977335565893,3
487,53.69107650860146,35.50400671562513,39.09114383358149,104.68779781118458,3
498,54.04094327455252,35.545152966002306,39.324681008826786,105.33133082424213,3
499,53.82948567842398,35.35458709029207,39.14931104015201,104.76701847543515,3
500,54.29644156840143,35.71346911839179,39.511509998336024,105.83260433063228,3
501,54.17351558693736,35.58077583129778,39.40314898837307,105.48353424854557,3
502,53.893617002427156,35.4253403181269,39.20800397097129,104.97466460782479,3
568,53.4305568817677,35.26351268932612,38.87708420882738,104.0473941118444,3
569,53.20415629385522,35.16797679123977,38.72499438761704,103.70181061541867,3
570,53.72721727602688,35.446592171447136,39.09407223167167,104.63281441013214,3
571,53.764247711428666,35.45279339596937,39.119391336096804,104.68918196130176,3
572,53.56272608768854,35.34947989193262,38.97327204720254,104.32983907886894,3
593,55.004650482591856,36.33982630460808,40.058918127573925,107.27671700145979,3
594,54.803121634125674,36.25171795053518,39.91649319373948,106.92423428083674,3
595,54.70839145319753,36.183717632617295,39.851901237927976,106.75765702502186,3
596,54.868848408786704,36.24933678992595,39.9567635686754,106.99128385253866,3
597,54.1903388284064,35.90433502431238,39.48181723906635,105.79542141021815,3
608,53.51911391252692,35.18755495048375,38.94351255857382,104.28080361151456,3
609,53.93114272687831,35.4052961105857,39.21602725383597,104.96507457027703,3
610,54.132646243343636,35.5596585183306,39.37421494462048,105.39246899620753,3
611,53.808615703199294,35.403219124673235,39.16085181403735,104.88144236111333,3
612,53.45792569442915,35.1122024440937,38.87838913379455,104.06787370744638,3
701,52.757525958486454,34.94969011713586,38.35741685805685,103.78322702766994,3
702,52.39907866621519,34.73936131751865,38.089265791809424,103.20227513735433,3
703,52.12699327264447,34.580811265602215,37.885913719791716,102.74811855691422,3
704,52.507128782995835,34.80636301279228,38.17483842271249,103.38306292789278,3
705,52.17668488165495,34.61005234024157,37.92600306140969,102.8358172465146,3
706,52.10424203408182,34.64247899786656,37.86805862793379,103.12897483745972,3
707,52.11428024209624,34.65351812400931,37.87831803362447,103.16090816044039,3
708,51.92089367256919,34.54056848721815,37.72842418131188,102.8854653161251,3
709,52.15176622815793,34.671800922135645,37.90238543017254,103.20536768388747,3
710,51.89468104107091,34.524982074772005,37.70796370630701,102.85546415827731,3
721,51.20547581538435,34.10330584774743,37.20496073344989,101.03237328563786,3
722,51.28544757003058,34.150200613923126,37.26783548951025,101.17794829603372,3
723,51.527208740062235,34.28684789005475,37.4430848291152,101.56657387858608,3
724,51.30478174935192,34.159552815623655,37.271547094716894,101.20039240621148,3
725,51.108390839726546,34.05159205972816,37.13900987559371,100.87537593236839,3
726,52.10243915623801,34.61857050204157,37.87144847453413,102.58918707634587,3
727,52.13617613619776,34.63236201080531,37.89238420143052,102.64541662360469,3
728,52.14821011784667,34.643918483648804,37.90577224723797,102.68706902892069,3
729,52.12868567338242,34.63341157054935,37.89688212776051,102.65264222599416,3
730,52.40604081665482,34.78165403988168,38.101834559189264,103.08949606943486,3
744,58.497544040731555,38.47081930658322,42.58427505850942,112.73466255188337,3
745,57.70394824776796,38.143688976612495,42.073365645201925,111.79542825455017,3
746,56.771646347834555,37.659055125113376,41.43222175756761,110.50809330393821,3
747,56.6033480486821,37.55933251663633,41.31072956815119,110.26313802542502,3
748,57.064163240035064,37.80834298404122,41.63100562601508,110.90495307461991,3
749,54.772884634134236,36.391609674282826,39.979874412071275,106.90634334534431,3
750,55.232716747791194,36.63922406784748,40.30008927651127,107.56441413368754,3
751,55.85831291939276,36.986215125944454,40.737272207441094,108.51577357566475,3
752,55.18232920641293,36.59812316798958,40.26092881298727,107.42673148228383,3
753,55.34876542846413,36.686588985784375,40.37619246813711,107.68132889659674,3
808,54.82503444026282,36.214319995620656,39.92164699754922,107.3154104078227,3
809,55.018661246055665,36.36404652058055,40.06302917951752,107.76784032789443,3
810,54.95362622223721,36.34270047419125,40.01241645453465,107.72298566929332,3
811,55.24475492465014,36.492825978586595,40.22383812460138,108.09809955549028,3
812,55.28930937708879,36.53134775821496,40.259999116858296,108.18729315466308,3
813,53.7131192646288,35.583297926090864,39.12746046053912,105.50339069973408,3
814,53.784448396508814,35.62615512699228,39.18099857141072,105.60900213368814,3
815,53.923011357494225,35.719132045221485,39.289062346172386,105.83010856001992,3
816,53.88148535364661,35.6762085349364,39.24836772889226,105.76051662592396,3
817,53.919720203164424,35.70272968805357,39.28495937035419,105.78338177749005,3
932,58.53792351977953,38.38619184034265,42.56830713528258,112.447829304747,3
933,58.54081587680261,38.39116121118656,42.5707474490723,112.457332064689,3
934,58.542553987144515,38.39315036803029,42.57261637186299,112.46208218615563,3
935,58.53512785413099,38.38071886175665,42.566046567075034,112.43799124349206,3
936,58.53692556087072,38.38399249142128,42.56833795143249,112.44509829781487,3
937,59.66151927223502,39.1988906315425,43.418281192477814,114.77585311051944,3
938,59.65552072527569,39.187931880063495,43.41248797739833,114.75552904440765,3
939,59.660682408974644,39.19503698542629,43.41683896246036,114.77011282421017,3
940,59.662275347882776,39.19795293325723,43.417608531136935,114.77499162053763,3
941,59.65869287481168,39.18774270282865,43.413829885981684,114.75856627524024,3
942,59.67347172954181,39.204433218011204,43.42668795571947,114.79221925596416,3
943,59.669966973418326,39.19983513561438,43.423093031282235,114.78146760451949,3
944,59.667094440772495,39.19623789366121,43.420633886811125,114.77429875059391,3
945,59.67326385014641,39.206365632623225,43.426516760637185,114.79439694658492,3
946,59.66660299665121,39.1966998808761,43.42094747414061,114.77418356909143,3
947,59.7024835081887,39.223778070932696,43.44780970663628,114.84435943751066,3
948,59.69857850464968,39.21612970689325,43.44422349820366,114.83064106915677,3
949,59.700506845446334,39.22012755467626,43.445824226083,114.83796292024014,3
950,59.69799460726392,39.215225453605214,43.442964430190514,114.82815431857516,3
951,59.69646180918645,39.21182336537355,43.441620140318875,114.82235667911155,3
952,59.67441424906015,39.19731697945498,43.42439466031108,114.7645649808678,3
953,59.677768367117125,39.20081532111426,43.42718760936694,114.77314878809159,3
954,59.67397204147096,39.202217386397884,43.424686969791175,114.77009901748772,3
955,59.68521290332762,39.209630329164455,43.43336019831469,114.79322394536278,3
956,59.68280943986317,39.203906859790436,43.43051594261339,114.78304373215204,3
957,57.890219972537295,38.00871379221474,42.117453669426766,111.27811971526825,3
958,57.862220246009464,37.992536679731074,42.09884041013954,111.22752859495816,3
959,57.84792870359443,37.98309255533626,42.08840215209955,111.19857115574868,3
960,57.84652348749901,37.9802251301411,42.08651524515442,111.19281644435577,3
961,57.836620273167895,37.97925734168653,42.080304643320815,111.18120588609266,3
1112,56.47207019422575,37.09327372767588,41.07928262655425,108.55037098544749,3
1113,56.61787841412669,37.18791581357335,41.184502061617096,108.83341451426043,3
1114,56.781920238382256,37.32162924301301,41.31036825452767,109.18330997227542,3
1115,56.71474566348692,37.26958066095303,41.25830787366612,109.04030808364656,3
1116,56.74506367234275,37.29270307511527,41.2825131602647,109.1055318366868,3
1117,59.42178822871129,39.04898446638755,43.244355846794164,114.31585015401848,3
1118,59.412532746171266,39.04432888295575,43.238846893404364,114.3010052471013,3
1119,59.4291868674974,39.058573107446165,43.250527663049205,114.33575603250866,3
1120,59.415486496691194,39.04810421164846,43.24112711633868,114.30843937503808,3
1121,59.41995610150654,39.04736463219743,43.24389511562504,114.31434709931055,3
1122,59.34565845866118,39.007881313150264,43.194443267024255,114.16024289666606,3
1123,59.348237321985415,39.0054101883959,43.195345002102975,114.1597045510007,3
1124,59.34379162346187,38.9974073852691,43.19143758206514,114.14387579769611,3
1125,59.35283340184438,39.00988051016145,43.19992711323386,114.17140996887281,3
1126,59.34600917281302,39.00388452560786,43.193334925979975,114.15398650687956,3
1127,59.41906492362102,39.0471199116387,43.244955603037496,114.27888135093771,3
1128,59.40787581819154,39.03654504540524,43.2364804013235,114.2508570138392,3
1129,59.419282917748816,39.04872109193254,43.246302121114766,114.28085541181908,3
1130,59.43060952259323,39.05685454245378,43.25496848220922,114.3062613357269,3
1131,59.440509184505714,39.065212778557566,43.263534296010995,114.3297509356371,3
1132,59.42472300952981,39.051077563242856,43.251749516785516,114.26413138164781,3
1133,59.43476211643469,39.05921126374334,43.26031857422699,114.28756869322257,3
1134,59.4357983703282,39.05721525683175,43.25970345001481,114.28592519350448,3
1135,59.43334895067152,39.05642487304484,43.25907550604414,114.2825652478246,3
1136,59.42573832713865,39.05008668111727,43.25359228805892,114.26527822158283,3
1137,57.417267875748,37.76809883662167,41.788258410503886,110.48308797699187,3
1138,57.25886795554654,37.661688459839624,41.66898438005175,110.16884823137033,3
1139,57.54089724033996,37.866956431491644,41.883043616847175,110.74595276645387,3
1140,56.951824569241644,37.47367760102264,41.449356025340066,109.58855687747986,3
1141,57.63645987110022,37.93862193883621,41.95739703615849,110.94941997595829,3
1269,56.61545413997768,37.17324177063332,41.16793555246812,108.76950640395997,3
1270,56.08011022751578,36.77590836497691,40.75859054263421,107.65647398162307,3
1271,56.70666145620867,37.238939211190235,41.23612233683607,108.95564775786569,3
1272,56.27727504218669,36.926224462147005,40.91166692949336,108.07495190176559,3
1273,56.83748740875073,37.329256885269274,41.33421978726725,109.21779750722031,3
1274,59.221765804841844,38.90921867143559,43.09466420175393,113.89798273642073,3
1275,59.30329806517926,38.96849423902859,43.156602232528755,114.070858521023,3
1276,59.191220723538585,38.88949866010773,43.07452761217308,113.84486612831903,3
1277,59.303306999330026,38.96988490374383,43.15744208866752,114.07384269921612,3
1278,59.28801551086064,38.95625003839192,43.145233732031635,114.03909218038659,3
1279,59.3056904488578,38.96701982441553,43.157599892672735,114.0494987331719,3
1280,59.225523637758684,38.91196235078767,43.099360166483855,113.88644501999842,3
1281,59.28831780780404,38.960391139576515,43.146145845367634,114.02153447567399,3
1282,59.22605984106544,38.91558159741776,43.0998928873095,113.89174077083533,3
1283,59.20695856868835,38.89322257568506,43.083848070258426,113.83916570341545,3
1284,59.359489802454654,38.99153428271096,43.19395272832426,114.12241198813979,3
1285,59.34717073128993,38.987096961971496,43.185595236697175,114.09909589599654,3
1286,59.367940815169675,39.00475715020243,43.20210300367079,114.14970450106678,3
1287,59.34591960237381,38.98755757311508,43.18550231578131,114.10064455112814,3
1288,59.35004876247408,38.991318336561385,43.18884901875697,114.11042416968154,3
1289,59.4269327275876,39.04354929639038,43.2448530679493,114.24221439550708,3
1290,59.345823302861774,38.98858434318052,43.18719246457952,114.06890761991741,3
