Sample Index,Material,red,green,blue,black
2482,4,54.6619407134734,39.6410177553546,35.63796568512171,103.9899871147584
2483,4,54.73836251081039,39.70201029472207,35.70211481792578,104.16925470785489
2484,4,54.183448742500744,39.24195086727148,35.193394315462434,102.49677506567755
2485,4,55.403247362386864,40.21034710321478,36.1825653114389,105.39532060404639
2486,4,56.2352144633661,40.85342688523907,36.80812827965558,107.2937425391881
2487,4,56.209234423740405,40.830471075513145,36.78159267629574,107.22090778404605
2488,4,55.93132358181196,40.621260009846644,36.58508111103797,106.61075569762474
2489,4,55.56489596336115,40.296881097707306,36.237443442378705,105.38027625784497
2490,4,55.48080177373522,40.22956731446021,36.16695369697696,105.17103273446854
2491,4,56.34427464669658,40.9014028443821,36.82479191476178,107.2061132270532
2492,4,55.66155167246993,40.377222324537314,36.31699418073326,105.61921678253991
2493,4,56.0202413862911,40.65285715379076,36.58593785563528,106.45428042102915
2494,4,48.915873778053445,35.36058496548677,31.763701033956398,92.8283570212281
2495,4,49.00366018326727,35.424729779053656,31.82432767519124,93.01793992009952
2496,4,48.53350930943899,35.072476715651305,31.500881692090154,92.07122357977039
2497,4,47.0969347185943,33.9565787068038,30.45277132501404,89.07145503478232
2498,4,46.74116128135546,33.69568321870675,30.211033450367417,88.37746647312055
2499,4,46.620010114699404,33.58963109069538,30.10433355591252,88.08006141692886
2500,2,44.52189754063507,32.307430549371375,29.076794912817576,85.20061738257905
2501,2,44.52436652748245,32.30357002471578,29.06853739302645,85.17482351716728
2502,2,44.61854606912327,32.37625568200043,29.135283854525337,85.37134693752057
2503,2,46.193520836028895,33.52412120405839,30.229186394001843,88.41733759608225
2504,2,44.8853321303355,32.54495618360347,29.27988354350345,85.74717404697056
2505,2,57.484906279478025,41.77684150761494,37.64335255101018,110.17300361998785
2506,2,57.50498750280767,41.789535357757366,37.64949077397097,110.19861848431957
2507,2,57.505482592932694,41.79553949235461,37.66268460426657,110.22732629456422
2508,2,57.481271323004364,41.77238858074584,37.634254089913284,110.15210710441404
2509,2,57.48037611296112,41.77348119293051,37.64050002970395,110.16221848973768
2510,2,57.809218521564745,42.03137679427321,37.89093357362958,110.81267779235952
2511,2,57.85115609405365,42.065432623368665,37.924656061036096,110.91070135966473
2512,2,57.8579806197526,42.066054379219636,37.92046807115389,110.90496127176057
2513,2,57.86582386608929,42.07719020278932,37.93557116435331,110.94532380759564
2514,2,57.83821998238622,42.055227965595826,37.91282464770775,110.87977215823311
2515,2,58.00524781042507,42.17298781059802,38.013123867580894,111.1356832569943
2516,2,58.002320870663,42.174238282630505,38.02008233930347,111.1447279427374
2517,2,58.01653931618238,42.18678581906008,38.033955719291264,111.182831808114
2518,2,57.887610386186466,42.08624070768369,37.93152709029648,110.88142782551871
2519,2,58.09367920015866,42.24741413909083,38.0911660339653,111.36046070977585
2520,2,58.231747664864365,42.324720480971884,38.139220268677285,111.45212978035096
2521,2,58.324200743649754,42.40265313885736,38.222787059313674,111.69211513080447
2522,2,58.259940019854135,42.349417309116916,38.162675356754235,111.52478958246857
2523,2,58.25271931928995,42.33720704665245,38.1486126193112,111.4888474837672
2524,2,58.32580015157884,42.4043086385855,38.22401928300224,111.69611825341495
2525,2,50.66240094343165,36.75221496103798,33.10033814341774,96.80199485021437
2526,2,49.6223784009731,36.02198552037744,32.47490734269611,94.98266346719429
2527,2,48.5769000930235,35.24139715006788,31.735937514341856,92.86854061413331
2528,2,48.60646230515863,35.27184271497892,31.772112490222103,92.97407370860388
2529,2,47.77210059966498,34.669352329698725,31.223585848334523,91.40500757514185
2530,7,47.262034790598726,34.25278529156678,30.69056419352727,90.20889507538506
2531,7,47.46295703498988,34.39174285780956,30.809098994562007,90.5506377414641
2532,7,48.49738235372589,35.135929556577864,31.50451228181245,92.49647339125087
2533,7,47.70224205911949,34.54967664886725,30.939902491980668,90.92282050481927
2534,7,47.82655728685525,34.6400054680011,31.035137133897074,91.17843217406784
2535,7,58.425176577788136,42.45654447462137,38.23233964529134,111.99252419625502
2536,7,58.4976463449541,42.519061682256755,38.305770982213886,112.19046016663093
2537,7,58.43332972125567,42.47619696734374,38.268363414030865,112.07902152172507
2538,7,58.51366989021112,42.53157321542052,38.31829475131239,112.22400454722421
2539,7,58.51500409052692,42.53359480762384,38.321157501841554,112.22987324647264
2540,7,58.548766100177986,42.564166371551714,38.35209263220311,112.28052865052085
2541,7,58.58367633635999,42.59146403957205,38.37937346292195,112.36241935020253
2542,7,58.58930799410635,42.59658106501835,38.38765076495607,112.3786171864457
2543,7,58.58540346178451,42.590732219137365,38.37625009736361,112.35550852703605
2544,7,58.54153524394449,42.5464172222185,38.31920612042015,112.20670412460844
2545,7,58.67668756169048,42.64851292706852,38.42144021312152,112.46924886833992
2546,7,58.71449194149736,42.68463230094448,38.4629939917883,112.58540944100305
2547,7,58.68324669990614,42.65893379094664,38.433221722911604,112.50517969463428
2548,7,58.707176824964044,42.677093258924415,38.452194286236576,112.55962389570585
2549,7,58.705021781069696,42.67617406480921,38.45299504071275,112.56007015102085
2550,7,58.9302464278129,42.8394535421026,38.60303306327603,112.97072346932464
2551,7,58.94779994720171,42.85488135558441,38.62412377394518,113.02079696505436
2552,7,58.932882675225784,42.84369561840437,38.61101399269317,112.9866217632811
2553,7,58.93688643637799,42.84816079497507,38.617291944170844,113.00064265117703
2554,7,58.9253834999996,42.845689679082156,38.61860101711884,112.99654615966598
2555,7,51.015493015934545,37.04168694165269,33.33025632612118,97.6748251949669
2556,7,47.14402741186376,34.165940996140556,30.62520065804921,89.97214134372193
2557,7,49.30736167576482,35.770379176170735,32.136977214861446,94.25202846454201
2558,7,49.21554315130009,35.692796094793195,32.05470248965765,94.01938469873085
2559,7,48.51772548833033,35.16793936258296,31.55057886394238,92.59568015844582
2560,4,46.6782464655618,33.69303868413855,30.446481570226975,88.65315012346313
2561,4,46.641405307110645,33.66458820484253,30.42220023521748,88.58229896624485
2562,4,46.05319461804604,33.19994936450749,29.967142647557388,87.29204173391355
2563,4,46.64894849278981,33.67142468928827,30.43328896117097,88.60466679260121
2564,4,46.76659357944442,33.75678388699196,30.494719146731075,88.80718427205191
2565,4,53.93385235543837,39.099262538470306,35.22305555408502,102.71756462805618
2566,4,53.243923702998586,38.569786484746885,34.724282251409,101.23089574496582
2567,4,53.47464944393598,38.74453666214972,34.88334435784064,101.71356755637274
2568,4,53.501822493625326,38.77012331963798,34.91785995645951,101.79644400463404
2569,4,54.02474778904166,39.171828901192576,35.30133555056113,102.93009541321516
2570,4,53.87908688822123,39.050658859710694,35.140158150180405,102.35034694451875
2571,4,53.995968788643246,39.1540980497946,35.27358149244239,102.67722775129394
2572,4,54.62839933971147,39.63855192783361,35.735684097807145,104.08489733344823
2573,4,54.48102818984378,39.53224575377355,35.6352201472479,103.78032819063279
2574,4,54.04784687469605,39.18791457727031,35.297757942413675,102.79038002121459
2575,4,54.21677901531766,39.2814852539218,35.31516918619366,102.74792493487692
2576,4,54.23155144817097,39.30112237232427,35.35817626368971,102.82209696556167
2577,4,54.516671603313036,39.52495576122487,35.57938952403712,103.4803187714802
2578,4,54.42778095003681,39.45636354677256,35.51071101529397,103.27619468319675
2579,4,54.12550930547387,39.22696578905857,35.29357599213343,102.61066699934543
2580,4,55.688695656776474,40.38259204103095,36.37161327548461,105.70429887886172
2581,4,55.576134769073605,40.28941967007416,36.26862288818546,105.4149387243251
2582,4,55.96530399897806,40.59959689683691,36.58045862090292,106.35528469005962
2583,4,55.511259031108274,40.24141390753074,36.21650379043667,105.26544587491551
2584,4,56.21357260407403,40.793434044407974,36.76749130415172,106.93866049840366
2585,4,48.318408172718804,34.92874545036447,31.58681645333976,91.99198133410849
2586,4,47.684734907577884,34.446751310366786,31.14092862681824,90.67915596470651
2587,4,47.355313454679205,34.204491260615185,30.914257399957087,90.01809213561648
2588,4,47.02639023804037,33.94331225806803,30.671343116265188,89.30884804863553
2589,4,46.9163662757406,33.86792565967899,30.602726674435818,89.10513616899793
2764,4,57.9604110489424,42.21084983379596,38.20288533041303,111.84460801952257
2765,4,57.981308317102716,42.22121930149664,38.20312109239051,111.85606220397314
2766,4,57.95915886205214,42.20919486484048,38.20473813378164,111.84622105912898
2767,4,57.96052515236039,42.209547395622344,38.20239825117367,111.84451814751161
2768,4,57.90164287833425,42.16736791619157,38.17168072993228,111.75143623908669
2769,4,59.20144703309188,43.092883266469215,38.927480183408775,113.92921227303944
2770,4,59.20363220085353,43.091611597607944,38.91888081604023,113.91597506024965
2771,4,59.20438596330701,43.0903558440043,38.912224840299025,113.90526852062128
2772,4,59.19524276717188,43.08549782423222,38.91239691250863,113.89758035584916
2773,4,59.217541579209296,43.100823816012166,38.92347164129019,113.93411651251533
2774,4,59.165129667323725,43.0644988987083,38.891856792710136,113.81682591655944
2775,4,59.14971688914113,43.05357122777725,38.880895828745224,113.78346435202873
2776,4,59.16013668842773,43.06023773182631,38.88604667338205,113.79771352685775
2777,4,59.15692444534337,43.058799053358086,38.888557927630266,113.8026555477549
2778,4,59.150316594187835,43.05459175062059,38.88493902917548,113.79145728137622
2779,4,59.24209725633431,43.1212707862755,38.94330105992247,113.94372735656414
2780,4,59.232392726041226,43.11409161064451,38.935402050724015,113.92097230114916
2781,4,59.23603393423046,43.11728200877995,38.9396876522508,113.93411246811448
2782,4,59.216344850094096,43.1039713687003,38.92785467242742,113.8979251465698
2783,4,59.247088831903795,43.123474125825176,38.94210589092732,113.94436781595267
2784,4,59.373202343735194,43.21142651781417,39.02005638746008,114.16196374100382
2785,4,59.39465714074509,43.22680219191382,39.034884009560805,114.20585863686449
2786,4,59.35793577229731,43.20402328702298,39.018206943957374,114.14699221515286
2787,4,59.38700915775484,43.222944611744104,39.034612564621575,114.19853496541084
2788,4,59.37504787707734,43.21463325911807,39.0282187578336,114.17607320129312
2789,4,57.75835166704557,42.0493431202336,38.04744117923935,111.39010641138208
2790,4,57.73371438695204,42.0309653285245,38.03000698059445,111.337981108467
2791,4,57.73993147554553,42.04175527302785,38.04918675314987,111.38463998804293
2792,4,57.948126852544085,42.197257482549034,38.19721071492197,111.81237344256631
2793,4,57.796117189250474,42.08422560339289,38.09477641577542,111.51141978094196
2794,4,57.183014346555595,41.64884611737579,37.734622201418034,110.4723235592073
2795,4,57.23516781098028,41.68344451362117,37.75780247755,110.55108156908489
2796,4,57.291035599929266,41.72344062646312,37.78566159544163,110.641661631722
2797,4,57.30006915241396,41.73111584073476,37.803779373527306,110.68100250312163
2798,4,57.36780572361871,41.778643993846394,37.84065408020722,110.79173384062472
2799,4,59.1216681821521,43.041845534404544,38.89828918400228,113.8446908969877
2800,4,59.126782644345916,43.044945188975454,38.89906433892779,113.85143735642238
2801,4,59.12706336444891,43.045194867272095,38.89912087308391,113.85027450372436
2802,4,59.15606589383662,43.06832170078141,38.92639640673082,113.92107601480197
2803,4,59.13074772306808,43.04951320858494,38.90766418560463,113.86834015585718
2804,4,59.2727837506374,43.15055080992553,38.990379989371824,114.10674155318748
2805,4,59.26209179674095,43.143245965303564,38.981441905000075,114.08383573536314
2806,4,59.26929580524253,43.14938021918561,38.99093148266236,114.10437890284257
2807,4,59.26257910981655,43.14481362446148,38.98715008330851,114.0924318320421
2808,4,59.28027785365698,43.1577607726977,39.00218332251063,114.13017100617076
2809,4,59.309407296005425,43.17974112210717,39.018202400277794,114.1550840805061
2810,4,59.31294899094423,43.183658368285755,39.02257044897558,114.16733898266358
2811,4,59.31869904649374,43.18465683082904,39.015126645867376,114.16127994074625
2812,4,59.32042716346781,43.189055431119385,39.02805166101642,114.18322866081122
2813,4,59.309339384116015,43.179587307064494,39.0148010135733,114.15172921666415
2814,4,59.40108030509041,43.24438147134902,39.07225631429097,114.29226373947266
2815,4,59.40613872019,43.24675018915085,39.07221843892914,114.29629290575059
2816,4,59.40271568611635,43.244498271614326,39.07028579418064,114.29199732245662
2817,4,59.39081528431533,43.2368763877348,39.06435066371846,114.26826092662417
2818,4,59.39443962205016,43.23967695686894,39.065182056312445,114.27640027527852
2819,4,57.957626791357924,42.22056363814889,38.26375738122919,111.97770709488651
2820,4,57.9714962591452,42.229495276348516,38.27169596946493,112.00805948410375
2821,4,57.94155159686179,42.20799463771001,38.25074266503225,111.95216417746872
2822,4,57.95666241511068,42.21762916346046,38.255353387377454,111.97176634433083
2823,4,57.93878495731934,42.2058822017649,38.24985696212054,111.94623482322662
2824,7,53.5725366965573,39.08452712691521,35.73249561394704,104.23481088670279
2825,7,53.58116441185571,39.08073556150639,35.71381610707213,104.19383110989538
2826,7,53.696792924928346,39.20497237754351,35.91256852425829,104.67513186571554
2827,7,53.65430691083532,39.16171111705108,35.846775219167895,104.51751854351599
2828,7,53.661830303005544,39.171575062730994,35.868298868856236,104.56322999272668
2829,7,57.72919751322856,41.98931482192576,38.00473517398946,110.909192506318
2830,7,57.72384701337503,41.98363689441702,37.99580320090555,110.88703288912367
2831,7,57.76025181426006,42.024915969505514,38.068449409914514,111.05132853882823
2832,7,57.745660238437836,42.01054137840303,38.04433806534657,110.99650888414108
2833,7,57.77103707706334,42.03406409244972,38.08256292702709,111.08284001337327
2839,7,57.97096491528224,42.17845956549875,38.189495231557196,111.40470862667051
2840,7,57.99686391022648,42.20279272821765,38.2275623014221,111.4926100416229
2841,7,57.94715253746637,42.15727524911191,38.15621403766517,111.32787997301546
2842,7,57.969229873861295,42.17498276283481,38.18232603265487,111.39001414212598
2843,7,57.97409280017548,42.18214075185903,38.19638213380026,111.4193760600782
2844,7,58.201813377801095,42.34848269308696,38.335431058311784,111.81070275588814
2845,7,58.20522907051432,42.35438861769736,38.34785808552017,111.83639242555041
2846,7,58.20694022910532,42.35699822729349,38.35343547284258,111.8470504784797
2847,7,58.17633557377549,42.31942395805485,38.2865144022114,111.70186633251535
2848,7,58.21347431186124,42.36000140128061,38.35203557091814,111.85358389972984
2849,7,58.54510136860001,42.595399299861576,38.5514218282308,112.43126191207054
2850,7,58.52012464858514,42.57165032938061,38.51378376312909,112.34389403673684
2851,7,58.54680935866233,42.59790738110225,38.5533275614562,112.44049448486378
2852,7,58.54547746212816,42.59552851666191,38.54921996967242,112.43044426887755
2853,7,58.518674704273074,42.569833962663104,38.50845065123055,112.3363393310004
2854,7,54.03858885036118,39.43562864807888,36.097534977183834,105.10282009551753
2855,7,54.04955446911975,39.44042248912697,36.09240036345693,105.10451339274378
2856,7,54.05283095399435,39.44857029605477,36.11297505336269,105.15133541390045
2857,7,54.021737963098374,39.42608289124189,36.090597176480614,105.09044537002332
2858,7,54.009055294182204,39.41800740683319,36.089281412476055,105.07636704233997
2859,7,52.87293275712102,38.58610198879508,35.29911348966968,103.00567002019231
2860,7,52.847662818691596,38.54242394030064,35.21657176448451,102.77349147707517
2861,7,52.882646678961564,38.58712536275706,35.291667310560904,102.98028169427927
2862,7,53.00240391948722,38.68022379913838,35.383126615439224,103.24070631397771
2863,7,52.915448803351595,38.60850119555982,35.30965633630146,103.02638408186215
2864,7,57.89803967214185,42.12668506874814,38.12292187423544,111.33790263824584
2865,7,57.896795788255595,42.12769007505197,38.12479542038613,111.3456611742892
2866,7,57.92215731262238,42.143715226940714,38.13474388091824,111.38257873001815
2867,7,57.88032826788373,42.106130308594224,38.08924486700999,111.25980585471872
2868,7,57.88858511093464,42.111359389582,38.09482678826506,111.27184880255714
2869,7,58.062131923123296,42.24777278868046,38.218388991360435,111.60170779120912
2870,7,58.02913822359125,42.21578316661431,38.17501818696768,111.48238405639871
2871,7,58.07809818736238,42.26092309175025,38.235511646529794,111.64358956227139
2872,7,58.05798218154391,42.24369507138857,38.211162319334285,111.58382410737785
2873,7,58.04021276288784,42.226947204801384,38.18953485925756,111.525441818338
2874,7,58.27815364710564,42.40557518613601,38.354787515578394,111.96680388569175
2875,7,58.274001005898334,42.40009951707499,38.34673295433888,111.9458500980348
2876,7,58.288214747450155,42.41456872359821,38.36629801702092,111.99779570562286
2877,7,58.272347353812975,42.40400951359595,38.35697742452014,111.96510693982457
2878,7,58.26200636960719,42.39043721240689,38.33214274619264,111.90912960024394
2879,7,58.612539423414646,42.64280590901121,38.55560475627201,112.55009059357994
2880,7,58.584634353114964,42.619907287996504,38.52966255332247,112.47621752455083
2881,7,58.585545248680006,42.62286937594902,38.5342005807381,112.488260723312
2882,7,58.635609922048154,42.65975392027654,38.57477505590493,112.60242294643311
2883,7,58.588824401736375,42.62548727820871,38.53946941086454,112.49733066902546
2884,7,54.173541466518,39.52791107198682,36.12784771233895,105.35955864177409
2885,7,54.111082269105424,39.45217529032168,35.99536042705344,105.0121751891167
2886,7,54.165155374956825,39.521817133714016,36.117170256901495,105.33917149047188
2887,7,54.136479129446435,39.46001367321223,35.989926302027946,105.00189250483322
2888,7,54.13174172784244,39.496817566358374,36.09397052013246,105.26517259999511
2889,2,50.91030392874143,37.29514767494077,34.42058893627476,100.62878688961158
2890,2,50.8979596088972,37.25727841722154,34.333092117264144,100.465790801061
2891,2,50.875644585523936,37.26188409833298,34.3741401048645,100.54053869896467
2892,2,50.91929446737554,37.25984105634902,34.31451094063775,100.43579755358355
2893,2,50.854907614027354,37.22505548429171,34.30542958608303,100.39744853858026
2894,2,56.40776959679272,41.104890474841156,37.36338417035194,108.82613829439877
2895,2,56.404380481357414,41.10182981293781,37.357912189789396,108.81778213260108
2896,2,56.39727572512049,41.08840853066703,37.33150133664482,108.75581528972256
2897,2,56.39289706852507,41.088145180353685,37.334879788296305,108.76242408960942
2898,2,56.39295080602107,41.08289309405645,37.31888319149944,108.73230856686662
2899,2,56.78284930374467,41.3819588999237,37.59330872457588,109.42576931857553
2900,2,56.77944707339989,41.37852970600766,37.5861307302333,109.41480312289285
2901,2,56.78920835786511,41.38697304214792,37.59608099950459,109.44118099168809
2902,2,56.771872792664595,41.36685476374199,37.56209097073833,109.36439553379859
2903,2,56.78116317622202,41.379427858386045,37.58738731811127,109.41686766903315
2904,2,57.14860536753027,41.64918071339862,37.81256184360103,110.02033571436549
2905,2,57.152963143540056,41.65338776204489,37.81915083753659,110.03331928260478
2906,2,57.15621765619043,41.6557233215702,37.82393498463122,110.04274802398614
2907,2,57.14017685398381,41.637468062337774,37.79188318804958,109.97349948006507
2908,2,57.146744312620264,41.6462822163329,37.80874389230338,110.00922169603106
2909,2,57.79406839141741,42.10400498748788,38.18535107117236,111.09299656201333
2910,2,57.79651069709323,42.10683245181871,38.18984962787316,111.10286694350155
2911,2,57.799612052449966,42.10808366718008,38.19188637709521,111.10523134836048
2912,2,57.79991125447426,42.10922866240563,38.19438931625286,111.11228351269796
2913,2,57.79493675002676,42.10313187988415,38.18180628156479,111.08745725116036
2914,2,51.14083143603956,37.43136315225403,34.50941166596434,100.87778173627488
2915,2,51.1194729282842,37.41226814679262,34.48832241550946,100.83360226243296
2916,2,51.10680441496736,37.40683545570398,34.492826695532855,100.83913333268636
2917,2,51.08822380381539,37.400689060765025,34.493373417591506,100.82538017103938
2918,2,51.15117352363718,37.431100298998665,34.49720909243575,100.85765049575761
2919,2,50.42785189396483,36.94021022864688,34.0853708605496,99.9773658699377
2920,2,50.58509219787393,37.04655933621364,34.16275442370525,100.22626472839993
2921,2,50.383760346956635,36.90852961428102,34.060874312158134,99.91333967415616
2922,2,50.345258542441876,36.884977893279654,34.04963825009313,99.85358301776415
2923,2,50.55269129101481,37.02116906028086,34.13894074114287,100.16783308735361
2924,2,56.83315194939552,41.43487730030437,37.65579559680244,109.84337460107234
2925,2,56.75639338658438,41.37206864610729,37.59364656441456,109.6430090639625
2926,2,56.918481559695245,41.500756238189474,37.71742977452677,110.03955490818963
2927,2,56.895844093646495,41.483256475946035,37.70436539975307,109.99212955105628
2928,2,56.904236385277486,41.49056581433025,37.71143395913132,110.01284792631323
2929,2,57.11211633804378,41.64351764818304,37.831712056201305,110.29845785345825
2930,2,57.0135006798542,41.56442497780335,37.75308947962323,110.04837879744186
2931,2,57.14570985683892,41.67099001390379,37.85557637818084,110.380147235438
2932,2,57.12280461899098,41.653803686050466,37.844478296527164,110.33574495398541
2933,2,57.087426096084315,41.628440601105616,37.82124301389191,110.26058565618789
2934,2,57.37259241305647,41.82863598048445,37.977577902419135,110.6357377775316
2935,2,57.37922642578963,41.83375691353907,37.98250852413903,110.65119159491664
2936,2,57.4965022144966,41.927183171029384,38.07043482721791,110.93956213297982
2937,2,57.4245697361417,41.87458720757041,38.02568938824426,110.78956474052629
2938,2,57.40817051255789,41.860967624165504,38.009677684887144,110.7443430874173
2939,2,57.941139686067025,42.22772278111569,38.29313232607182,111.5301430766463
2940,2,57.96602994780862,42.24733142875322,38.31339123941401,111.59823169545155
2941,2,58.02058628037403,42.29326841116863,38.36578086990106,111.74818783223624
2942,2,57.97713459812909,42.2583328941237,38.3281871551266,111.63384605291209
2943,2,58.0359839814141,42.30510191201749,38.37256554120166,111.77965602304415
2944,2,51.907602271553195,38.033243230051,35.06002797737815,102.59985017071878
2945,2,51.862990470459266,38.00199679159269,35.033980432212715,102.52616685161672
2946,2,51.893580899902965,38.01913744672007,35.04071489464301,102.57082487134124
2947,2,51.47369016125076,37.71434454907171,34.78825982705522,101.73201459429596
2948,2,51.60890031589009,37.81821872202925,34.88579063285541,102.05170280139434
2949,4,34.28938771636359,24.797118798637943,23.22982216035628,67.44327489566085
2950,4,34.18623121193984,24.724830547138602,23.183143955560624,67.30968351236743
2951,4,34.32172351013805,24.82076923019298,23.25175391721026,67.50438342523674
2952,4,34.627595252494935,25.1157302640213,23.672729550473463,68.65933944163004
2953,4,34.14910905965436,24.68987572024199,23.128611655749786,67.19219609513286
2954,4,46.75581569751433,33.98847997113327,31.06037581135706,89.36497278293578
2955,4,46.66146145776828,33.910582837853866,30.97247427018595,89.12986997172675
2956,4,46.744239309800314,33.97121744595842,31.03229644854655,89.2942738654434
2957,4,46.622394242967104,33.87285334038648,30.922682126768095,89.00462521354483
2958,4,46.76081183483587,33.99645531395852,31.08265920812111,89.41362853074371
2959,4,48.43105572454629,35.234313977718735,32.0822235390345,92.27229519259434
2960,4,48.348292793417116,35.14873849906215,31.94583096120498,91.93601879448745
2961,4,48.44036022899495,35.22936345558238,32.058755418398114,92.2261405287457
2962,4,48.348084858737856,35.14983962717738,31.950278096943748,91.94259872696671
2963,4,48.385328397999416,35.2018222145678,32.04713659146691,92.1667177167844
2964,4,50.25002504680118,36.59790275170181,33.34767545287671,95.63439222740412
2965,4,50.11148232436428,36.45928506161146,33.13658931943577,95.11321690954557
2966,4,50.002033605014866,36.377576034743534,33.0387422243357,94.84149420317945
2967,4,50.107814958753146,36.45565919678906,33.12959774116768,95.09664471179734
2968,4,50.139675644931565,36.48765827581236,33.18089482312021,95.22370352193454
2969,4,52.19241294179628,37.97618149161843,34.53043430852775,98.99256527584011
2970,4,52.18686535195158,37.96527601806255,34.50951415468745,98.94839393580843
2971,4,52.185283914859376,37.962812003939874,34.50264424880921,98.93527717032853
2972,4,52.05790536195627,37.84208823411759,34.329527956682604,98.50081195075238
2973,4,52.153505319520235,37.937960246200866,34.47535706841435,98.85311478176338
2974,4,35.13029236462596,25.448678018268467,23.817087193633903,68.92941558422692
2975,4,34.8742594436354,25.25571724138444,23.619465571989338,68.33532786640875
2976,4,35.10910367601747,25.431039080574216,23.802428952171024,68.91336394680438
2977,4,35.15216027734356,25.492126046935084,23.928604481375437,69.27264974944603
2978,4,34.79955640231031,25.20453193198834,23.594021297239625,68.29698337693368
2979,4,38.21776593503293,27.998294695554236,26.86405281481305,78.53443423635956
2980,4,38.28618754556205,28.051548228292013,26.920911078193537,78.70647827413337
2981,4,38.418152918575665,28.159256863377166,27.053329642332898,79.07307165575172
2982,4,38.06855879592676,27.86854947306614,26.699991076762238,78.0509642804182
2983,4,37.711367521467096,27.563256270198107,26.337712567473286,76.99521029279323
2984,4,48.53464362800956,35.410539479167205,32.70401239588508,94.22019570750041
2985,4,48.81898022261106,35.64763430214268,33.00762637276289,95.04493895531995
2986,4,48.822278047235365,35.64852368487338,33.00586896992825,95.04329995418755
2987,4,48.654156405054415,35.51092083220793,32.84131171718449,94.58658777362538
2988,4,48.834257404785326,35.653158080516235,33.013034110195115,95.06661568899423
2989,4,50.145275088347745,36.63257873796912,33.81092954633489,97.22011139702869
2990,4,50.12833075524866,36.61788986886441,33.79031225719725,97.17052821934892
2991,4,49.87708140170109,36.41900705187538,33.55553219229569,96.5100407004225
2992,4,50.08459849915131,36.58871781495324,33.75891169097786,97.08230046582895
2993,4,50.00897224492468,36.525906564605535,33.683997822749745,96.86192721518327
2994,4,51.33595091139784,37.48753976978251,34.44779116952557,98.86438265619663
2995,4,51.30543450496062,37.45810287550146,34.39982818330305,98.74569187183803
2996,4,51.51043522203924,37.61785052815778,34.58538256676115,99.30640121592091
2997,4,51.5621321233823,37.687546143623955,34.7087944493011,99.58821198343736
2998,4,51.38396401441474,37.52895973934391,34.496439985624185,99.01327749022052
2999,4,53.269449636934645,38.863785398798186,35.60220150891598,102.13520643140112
3000,4,53.32317030125098,38.905428936632035,35.643227184776144,102.27233788956454
3001,4,53.39672516403982,38.957854569572476,35.705534676360756,102.45669521269589
3002,4,53.41677989988047,38.993172627311374,35.77094815656881,102.59543459681662
3003,4,53.248494239584204,38.84651973749615,35.57662462951083,102.06793135106338
3004,4,38.145223857141296,27.94331354270431,26.701980903821784,77.59823468206667
3005,4,38.20603214142871,28.003278461581687,26.801158823383997,77.90472069019526
3006,4,37.958433068891026,27.807339245384917,26.586279952739957,77.28884191718512
3007,4,38.657265618349776,28.354056026495496,27.19604088505048,79.1243046373542
3008,4,38.58583317839595,28.316694560945347,27.201023497498593,79.12503911780043
3009,3,58.24569663197117,42.42368585145692,38.416149017873536,112.39833554130716
3010,3,58.37093370855856,42.50951630839848,38.48433146242697,112.59976386000443
3011,3,58.3759033831765,42.51324742383433,38.48446346436537,112.60589099865246
3012,3,58.38422007438268,42.51857320059616,38.48755524541317,112.61754280519376
3013,3,58.289586389480256,42.454135759251194,38.44447161623219,112.47425791582116
3014,3,59.49771759526283,43.30568885031656,39.11551286285295,114.49239143083295
3015,3,59.51144840392304,43.31603574612977,39.12405480321723,114.51727240828197
3016,3,59.51110869440851,43.31643409405422,39.13046873208425,114.5258043797779
3017,3,59.50864758567158,43.31331952419809,39.11962235866247,114.50878063609196
3018,3,59.50981823253738,43.315714110218885,39.12715994603218,114.52072145625063
3019,3,59.52297674810271,43.32468790115394,39.13398475100572,114.53350520995907
3020,3,59.52781683032582,43.33018314637676,39.141806880770424,114.54939208381211
3021,3,59.52714286854184,43.327774358743646,39.13646075945945,114.5405201356177
3022,3,59.519860606074396,43.32264520585554,39.12875568775845,114.52320647599835
3023,3,59.52540223633294,43.32741929226681,39.1387988215517,114.54173598506692
3024,3,59.539025556422786,43.33517271263221,39.13771871727567,114.54394640785874
3025,3,59.54567711139278,43.340004785388786,39.14479406874416,114.55982970182558
3026,3,59.54793794758115,43.3418978994779,39.14705578797583,114.56560256768421
3027,3,59.544798949945715,43.3394929937013,39.1434362084971,114.55729952982004
3028,3,59.535230329932936,43.33312375823714,39.13748061529301,114.54054624091454
3029,3,59.57100448351454,43.355724905265745,39.1538156503437,114.58265831328639
3030,3,59.57501735935901,43.359388771216786,39.1610581306446,114.59631371626786
3031,3,59.5769557814604,43.36132065248549,39.16546179053646,114.60431429267976
3032,3,59.57073488802096,43.35634403343782,39.15597727133263,114.58556834992376
3033,3,59.57305618881406,43.35848203091666,39.16124621343851,114.59488066093682
3034,3,58.13900141488919,42.34158968039991,38.35053101507232,112.15329210081426
3035,3,58.457404996220866,42.56781834782613,38.532916342755634,112.72879077729696
3036,3,58.44275751613993,42.55879466846608,38.5299775797612,112.71591868034369
3037,3,58.45225542085393,42.56642803858886,38.536834270156575,112.73960419837954
3038,3,58.375763300292434,42.51153403922396,38.48984286974334,112.59864624716846
