Sample,E12,R,G,B,G1,G2,G3,G4,G5,G6,Material
5314,132.2589627205305,9.759082171128313,6.446057323384781,4.645729184160439,8.61524434199285,8.932936855927547,9.012329225135797,9.193578429031982,9.463141810008667,9.184680351279546,7.0
aug_4.0_f1fae6ba,135.0813701319676,9.969017646057246,6.610838325779188,4.7747846478381915,8.815930895625147,9.13704964014093,9.217235906784012,9.405705406191073,9.680304109882872,9.40251259792917,4.0
1253,123.29120216700241,9.049386779628096,5.944373973530617,4.298886287083658,7.995929486155218,8.294390823489163,8.367806733928026,8.529285012596727,8.78132694525382,8.503715515846938,8.0
aug_0.0_94795a09,132.67993392059128,9.807011997888273,6.515387148728179,4.702565896388454,8.677502699908159,8.987193711268933,9.063836283881201,9.249245321496574,9.518493235859037,9.25173248325915,0.0
2021_Sep_01_SR-3501_SN19387Q4__00621.sed,126.96220793009562,9.370523847855186,6.169224881263188,4.445136058368606,8.273777703373538,8.575024659906823,8.647381777746077,8.797379087464593,9.055627441959059,8.800594694794691,5.0
2021_Sep_01_SR-3501_SN19387Q4__00069.sed,134.97934874001413,9.96145324845005,6.613961263318358,4.774790818896868,8.817363700753486,9.136657839187913,9.214939015289461,9.401402485037373,9.673864351966522,9.397478446489572,4.0
aug_mixup_0.0_413290,135.04876198386927,9.970364079249839,6.622717413739382,4.781454587533283,8.82647187854118,9.144038557560574,9.221767165779532,9.40921129200111,9.681311521322563,9.407157342784213,0.0
643,109.10609645574911,8.265111981398906,5.483515849722201,4.0151883814829095,7.419945706490541,7.58639062382356,7.524530610087069,7.579984973752719,7.758433069005344,7.656371558485142,7.0
2021_Aug_31_SR-3501_SN19387Q4__00555.sed,132.94217526216204,9.782513913612412,6.446887994880381,4.666806318855203,8.62117625268821,8.949048909701933,9.039667210270053,9.227335163206991,9.515952511626182,9.218526703259876,3.0
1836,134.88016057950875,9.95698590642511,6.608710296273713,4.770700917482553,8.811266726063277,9.129420046197186,9.207814829589857,9.394715736934812,9.666077333805946,9.391600222658466,9.0
aug_6.0_df48cd76,114.35032443344758,8.365901748055819,5.242005984478827,3.760159834570311,7.190355745972925,7.530378223011146,7.635394312696847,7.77580715587635,8.05162705817346,7.717736511392566,6.0
aug_4.0_91d31056,133.28216540658678,9.847399769145168,6.541334220769793,4.721300585537297,8.714229171940353,9.027096648202086,9.104228718143734,9.289638196280386,9.558437422704072,9.289341391925413,4.0
2021_Sep_01_SR-3501_SN19387Q4__00517.sed,126.59160523269179,9.336924112148504,6.124332028335596,4.421656759951862,8.24286496837806,8.535099228300487,8.602020252344204,8.750647028850928,9.018509891192721,8.754963662313317,5.0
2248,134.90752282909727,9.955006065773723,6.607363533674351,4.771239833780671,8.812494849838075,9.13147094917115,9.208761960018556,9.394259910651305,9.666402621347807,9.388888672236963,9.0
2021_Sep_01_SR-3501_SN19387Q4__00465.sed,132.06906876943623,9.72276480079433,6.378702187794928,4.616730588453471,8.544462180034593,8.876192585045514,8.9705728986484,9.153970191161575,9.443173019493258,9.143539509427178,5.0
2408,107.50361925241619,7.939380402008936,5.216004526605858,3.757460066339724,6.990254579601393,7.254052282538641,7.3155165581462995,7.458423621459613,7.675844303493876,7.452668967499134,2.0
2289,111.66817680994873,8.267739895200098,5.42321077150077,3.893686373335638,7.263167766950154,7.5358037673312985,7.604831988917411,7.753389652190125,7.978014513041725,7.74776406157992,7.0
aug_mixup_9.0_398092,134.283605081254,9.907682546699087,6.578252580071439,4.7502980085404545,8.772418380943375,9.088495719297166,9.165986793594527,9.351412716338983,9.622081703650275,9.347457918086526,9.0
2021_Aug_31_SR-3501_SN19387Q4__00802.sed,133.4999453662277,9.843073720213198,6.4749362107204895,4.691283049705059,8.66467558244046,8.989551489387903,9.075318639931863,9.264046337675094,9.552460713051829,9.269089394414474,3.0
2394,130.36311840573842,9.612929869116371,6.3380886899596485,4.5655855341303395,8.483035318030709,8.797181920946544,8.874665285671004,9.051490005564299,9.318631092446108,9.039619546460347,2.0
2021_Aug_30_SR-3501_SN19387Q4__00143.sed,104.82889757635846,7.645087451694044,4.775671948398958,3.4092540202244774,6.598100526040887,6.90021907139184,6.978282906564879,7.096890151399573,7.342503565974278,7.034979693538718,1.0
550,105.03479898588007,7.921065097373315,5.11832791407018,3.6284870171601744,6.890027401353917,7.141624458388207,7.171759888970026,7.290481020264771,7.481987845674428,7.296870003595664,7.0
aug_5.0_b82ff4ee,128.15824949604496,9.419721947665286,6.173551634700209,4.4640097297805,8.299558832140534,8.618468628080763,8.701780760055836,8.85412170218665,9.13605642130818,8.842617035772427,5.0
2021_Aug_31_SR-3501_SN19387Q4__00417.sed,135.15457799280307,9.973860496936288,6.621488476999843,4.780961935307103,8.82698677064208,9.147325354184908,9.22649588125196,9.413638303898345,9.686888704443309,9.409468185514108,0.0
1961,129.25113750981828,9.541462922547186,6.270083066963813,4.510080740973669,8.402477180509983,8.714245870545511,8.79253265586551,8.968494975031751,9.231174519012015,8.956705020212372,7.0
762,122.91172946866746,9.147959600861848,6.112157146678673,4.424508714245618,8.21615644678616,8.445769217972684,8.439516697096153,8.557812839884875,8.766515524610938,8.550361003630597,7.0
473,126.38453044874746,9.461082796848896,6.3432835593135835,4.573983829252807,8.427041158822442,8.696160053858703,8.725822346867421,8.857885102576939,9.08029073429487,8.87640693284977,9.0
aug_mixup_1.0_173470,129.32860175455687,9.540860684911703,6.209711711965527,4.470863299330452,8.34659845910246,8.677732776821557,8.768499555049525,8.943337023122153,9.225169402871998,8.926813597110016,1.0
aug_5.0_31d7b80f,127.93046093272372,9.413350797850097,6.169859628750192,4.459476818758443,8.29757838072765,8.610046117417198,8.688095244441197,8.838745867512229,9.118253985284383,8.832908750320989,5.0
3728,130.92165380935438,9.653593669829338,6.346787685187941,4.570919487838496,8.499517133776484,8.822268685467213,8.905449299076619,9.082804272100791,9.35640789304325,9.0698059888498,7.0
2021_Sep_01_SR-3501_SN19387Q4__00463.sed,132.0689790763878,9.722894677628322,6.378915274432538,4.616903645977531,8.544580711793431,8.876349332113765,8.970688070548517,9.154063068447918,9.443294584242624,9.143739505569602,5.0
1549,134.86516056744023,9.953319436460443,6.610745640596832,4.774007586733951,8.815877174237585,9.132632870446384,9.208435950844008,9.393624067944632,9.664195073339172,9.388498325137796,9.0
1255,124.16004515646122,9.099599894070778,5.967188417482474,4.315464732775867,8.031361385748987,8.342762841768495,8.419358042232112,8.578555398385417,8.839466330177409,8.548343326801309,8.0
2021_Sep_01_SR-3501_SN19387Q4__00078.sed,135.0153763296595,9.963573365528136,6.6151542382606525,4.775860228258476,8.8190154100208,9.138781374759077,9.217228819611432,9.403585959657693,9.676285162923763,9.399585338063503,4.0
2021_Sep_01_SR-3501_SN19387Q4__00216.sed,134.82176959467884,9.942603427356772,6.600944324299413,4.765498374145903,8.799489489145873,9.1220753615557,9.202951375653214,9.388883073149136,9.662647208789984,9.38074606457614,4.0
2021_Aug_31_SR-3501_SN19387Q4__00102.sed,123.27406608718888,8.89388364734454,5.65020083235656,4.205896971409682,7.6948946382717685,8.05400629542168,8.187376706767822,8.382841023952908,8.76313764303211,8.390482720372264,2.0
5327,117.93363566516874,8.722132943070049,5.724156759239504,4.111610255563695,7.667416034216232,7.95543753537682,8.028757157738251,8.187332872582228,8.423544331702978,8.177654516680633,7.0
2021_Sep_01_SR-3501_SN19387Q4__00545.sed,128.0833203826817,9.415089524897304,6.16783799161757,4.459991203119167,8.294919779108305,8.6125940892884,8.69500251502204,8.846663951357693,9.130489829314966,8.835935435566343,5.0
2961,109.21385150061047,7.974322063726287,5.205598922649571,3.792497953112062,7.129062882828094,7.3471447717801395,7.375441831049012,7.479516835142254,7.697352118910228,7.441272786304794,8.0
4698,102.48969696088719,7.484864715353969,4.768552010896493,3.4136170468416873,6.539384427736099,6.806701462266632,6.877927112385811,6.996021077007667,7.200548714009461,6.928275941315918,8.0
aug_1.0_da3544d2,83.7909247203637,5.953870509903648,3.6447843924052847,2.6149488758882042,5.16797049707618,5.443930435877163,5.4823512102315135,5.548415266254475,5.775020532893837,5.4575614841129205,1.0
1364,109.75241204508919,8.117926605923452,5.4246988438906065,4.00610758018729,7.455172606355618,7.565941609684295,7.505853051417228,7.553005304163916,7.736371628047003,7.549398794951823,8.0
2021_Sep_01_SR-3501_SN19387Q4__00789.sed,131.84486766419002,9.753275084517831,6.378674885547078,4.585986373803588,8.54914836556218,8.874346543261257,8.962247599924206,9.14386047875417,9.421865468764583,9.136332877961674,6.0
2021_Aug_31_SR-3501_SN19387Q4__00541.sed,132.42013328540475,9.735313286493751,6.417236399452918,4.6440810942997635,8.582372877345772,8.91205095298971,9.004111599658671,9.188455239906457,9.476747021469892,9.17447575456252,3.0
aug_mixup_0.0_909214,133.05800271951347,9.831079858600564,6.525550732194363,4.709698853140183,8.696217920953895,9.008804388868171,9.08599960139513,9.271662451561632,9.540406074281337,9.271496590965711,0.0
2021_Aug_31_SR-3501_SN19387Q4__00051.sed,108.09423933492258,7.554428559934818,4.869233999407383,3.649806731309976,6.687043708320419,7.055024453677915,7.1688843339788155,7.267097674784035,7.60107847378732,7.188692392446399,2.0
aug_mixup_4.0_708120,135.01899180306162,9.963513332017484,6.609256730639011,4.772469350488052,8.813351574083981,9.13413653331968,9.21431389990411,9.40171583433517,9.675754952370909,9.397411962053198,4.0
857,107.19791918022972,7.794611361572901,4.9786284681644055,3.567487514461688,6.81688130650036,7.115080395729809,7.1915130287331355,7.307320999776673,7.539942730250823,7.2332878627694415,8.0
aug_6.0_74b3c140,131.4224709610847,9.726611754807301,6.35988291402691,4.566853609530502,8.525313703371078,8.849527488438735,8.93511875581874,9.115375344186646,9.389123456606832,9.10634732386825,6.0
aug_0.0_6eb08877,135.23626836187316,9.983017816142935,6.6234976650012936,4.783060415878801,8.831272355848014,9.151245708827823,9.230439723761314,9.418641558992004,9.692161636964968,9.416155870985756,0.0
2021_Aug_31_SR-3501_SN19387Q4__00255.sed,95.35619741634018,6.718762711347541,4.473616666979494,3.3383426761803916,6.121789798281625,6.340335254885331,6.383711209759616,6.47156992628887,6.714611796258952,6.447266525844919,2.0
aug_6.0_5b2d6f51,130.13448383023592,9.659723737368086,6.298468013891865,4.5068707347622565,8.44965843437208,8.764620990604584,8.846985278418163,9.028462601151883,9.291181141950757,9.022319262079689,6.0
1869,99.42392372419977,7.299509371704115,4.6392147204871215,3.308958693522502,6.35462373655541,6.611969701965481,6.681615169890365,6.799969688005229,6.990261629098519,6.737061833663827,8.0
aug_mixup_4.0_314548,134.89963139598834,9.952865133111874,6.606005160509521,4.7688269107766965,8.807238362305592,9.12860354672609,9.208150120296597,9.394444313878948,9.667736602902142,9.388517362925112,4.0
1970,129.9622018422403,9.588943772188887,6.302892323720301,4.5358573732154195,8.445013834965042,8.761123134078172,8.840591707084897,9.01669193652051,9.283062381524227,9.004129698020039,7.0
aug_mixup_0.0_246635,135.1238067746565,9.973060437923088,6.622233006324262,4.781369237513936,8.827687662295777,9.146714768123843,9.225040743330876,9.412259017585587,9.685003733635124,9.409069540202493,0.0
2021_Sep_01_SR-3501_SN19387Q4__00573.sed,130.93556264515288,9.624495257909583,6.2966618201297715,4.565328897154764,8.452537499888749,8.779847235861194,8.877842729599047,9.056135388676767,9.355551123255722,9.04545322418888,5.0
aug_4.0_c61e5a0f,135.00253929269988,9.961911043430456,6.608990927752272,4.771892577280854,8.812634528255627,9.133514210077347,9.213605844924516,9.40073755405311,9.674671326901155,9.396093732590474,4.0
2021_Sep_01_SR-3501_SN19387Q4__00650.sed,128.97268473152408,9.48461813659884,6.233581752956889,4.498960427241996,8.356300610328297,8.686461892390424,8.774110916864059,8.927461984283628,9.202876225757528,8.912676440856416,5.0
1315,130.8747065386999,9.647066229373905,6.369841187394642,4.5927910259984275,8.521060714461868,8.83564177784315,8.912580158017546,9.090151714357853,9.358336535538783,9.079453822793493,2.0
2021_Aug_31_SR-3501_SN19387Q4__00634.sed,131.95180575581244,9.699108475916807,6.406874604772763,4.631687978413071,8.565758825426181,8.894045998212324,8.98131272201828,9.159050159949775,9.440485050302687,9.142330165380304,3.0
aug_mixup_7.0_223250,124.59309982014906,9.237676751884162,6.154118297215248,4.469145266819164,8.29570919076929,8.528833397609937,8.530137102288862,8.650852238217976,8.871486188169786,8.644055808789568,7.0
2021_Aug_31_SR-3501_SN19387Q4__00519.sed,131.12532012213083,9.633417283317456,6.363235241011412,4.599534668446019,8.511679654451457,8.83870372680246,8.923820729254356,9.097735428708717,9.37668731391975,9.079611871571029,3.0
aug_1.0_53c8170e,132.55802685396247,9.791691266090067,6.410207108556129,4.628093696824731,8.590824139566802,8.916074997142218,9.00527258145667,9.191646578281494,9.476928419711015,9.188701931498194,1.0
aug_mixup_5.0_258370,126.5024436103935,9.348410344828697,6.1548923268035916,4.433765211871279,8.253870695260312,8.547940163645258,8.618593741099692,8.76961668192422,9.024652759629394,8.777431825508504,5.0
2021_Sep_01_SR-3501_SN19387Q4__00286.sed,134.75629659671762,9.942052369391048,6.606221667653967,4.767224503282482,8.80463321623266,9.124366132138578,9.202298630525798,9.387401981451777,9.658655759910268,9.380830067815904,4.0
496,98.66905851364717,7.37637455563907,4.769292347246079,3.4155930097065745,6.438789240991994,6.694562091995374,6.715329189743837,6.826642288580083,7.004791945422008,6.821826107368372,2.0
aug_0.0_94b1ffac,135.11200313327396,9.971784946893285,6.622424669749613,4.781383705915737,8.827700175286441,9.146844429721902,9.224838408592529,9.411581313386208,9.684051018029189,9.408203665209918,0.0
2021_Aug_31_SR-3501_SN19387Q4__00628.sed,131.8250019295889,9.68984291481279,6.403151077385398,4.6284384276476835,8.560615875683785,8.888135152748326,8.97413635915451,9.150703600886374,9.43068521276136,9.134161419411235,3.0
2021_Sep_01_SR-3501_SN19387Q4__00038.sed,134.97221383997353,9.963619999232813,6.617724366494962,4.777473116968087,8.820898800861205,9.138142065856773,9.215886815291233,9.403047483068473,9.674887174206699,9.400432334475923,4.0
aug_mixup_3.0_956369,130.69750092347033,9.604897431766883,6.3494819196248775,4.588093661861466,8.4934353808452,8.815874476548746,8.897433745537139,9.070084272718221,9.344797719878425,9.05351216155034,3.0
aug_4.0_64c6cc28,27.11332208417474,2.3642873276547007,1.4601095007079645,0.93587270701484,1.963101757319776,2.145719141748963,2.0902254153311035,1.9879705316334064,1.867842109700494,1.7960417563078528,4.0
679,105.5172226596855,8.126489398688808,5.454539342215197,3.991257816876611,7.374200922230152,7.4812796094603975,7.349292412540778,7.3600704056423645,7.5119656095057,7.488625503613893,2.0
2021_Aug_31_SR-3501_SN19387Q4__00287.sed,112.40602522003255,7.94119364710291,5.192419400023366,3.835630799889831,7.056102817395537,7.418507907357535,7.526934966941511,7.629641058983653,7.952533739836765,7.550748560115755,2.0
4791,129.7947645978749,9.56852601581777,6.322839907600187,4.575667609967528,8.483490024130905,8.777827026839812,8.839994732733423,9.006784695510799,9.267314480050175,8.996787346878998,7.0
4822,130.14058388309007,9.605932433334786,6.365735490294257,4.607753266477389,8.541251994095871,8.824939091238708,8.875283549913767,9.037450341221636,9.294073011459053,9.028381987365783,7.0
2021_Sep_01_SR-3501_SN19387Q4__00825.sed,133.50354871701205,9.869402909210068,6.479509963421209,4.67800656581348,8.672774892814747,8.996183433200663,9.08143114399199,9.268311412103284,9.550213963223422,9.270026692560572,6.0
2589,105.35362740155364,7.764901119376071,5.0333810885768795,3.656558372645681,6.794807559914752,7.067271114737297,7.140432010656944,7.280179830019948,7.479508100200405,7.249260511927276,8.0
5071,134.12510519901267,9.893491368808386,6.5649861261403135,4.742489717318542,8.761974451953867,9.076993815302888,9.152570397780597,9.335410962814164,9.607243903540244,9.329160278974115,9.0
aug_mixup_9.0_664212,133.52794692635118,9.859100401152691,6.551479064071788,4.735093691170812,8.746027428845231,9.052010555739779,9.120416744025414,9.298069641749734,9.563906448507499,9.292675028148157,9.0
1103,132.85705076712213,9.805093999805297,6.473155743470406,4.664006170394382,8.65067784473337,8.971850505292048,9.052688129271305,9.23448163105936,9.507088909498215,9.225879090638132,7.0
4661,107.13211129821565,7.96114285300442,5.05714309901967,3.5867450274630635,6.863162567108397,7.151352155763785,7.2248301996506905,7.3709525112516445,7.58498846659071,7.345068785887242,7.0
2468,124.89717746604978,9.222008621426857,6.108824214993577,4.408099631679801,8.15245114883771,8.44637045994023,8.523742807509649,8.692493450342958,8.944189398233723,8.691811666096076,9.0
aug_mixup_2.0_71102,100.92541563206983,7.598953558617195,5.070147363371445,3.726706612458963,6.861491815667313,7.01781898089548,6.95404988111931,7.00562843662029,7.17154314217238,7.06942307875328,2.0
2021_Aug_31_SR-3501_SN19387Q4__00270.sed,104.87041250753089,7.405022858551639,4.8923284438567585,3.6214336556571767,6.673505042995293,6.964139314300629,7.027790446610495,7.11671517128471,7.394598152164756,7.066204831755746,2.0
1277,134.2037683954707,9.904875266334491,6.5731877754283445,4.745978424286936,8.766159885542388,9.08251613531334,9.16017344986957,9.345906536363653,9.61606495676805,9.34231933830841,9.0
4186,105.8003613046911,7.7908437424328225,5.055802864866573,3.674281882511182,6.824064594427503,7.099180926368374,7.172058619344274,7.311138105726929,7.510080934278185,7.2779561471013885,8.0
aug_mixup_6.0_636779,132.55749906466016,9.803333254579162,6.420196690703475,4.624683336895884,8.600578266878273,8.925061678609643,9.012387949050106,9.19677742212424,9.476900975475331,9.193055631251319,6.0
2021_Aug_31_SR-3501_SN19387Q4__00043.sed,105.04097049210222,7.345294214691377,4.767267481634459,3.572150934611303,6.556003747302562,6.891733517333433,6.978313571035027,7.066454380499245,7.369217139441313,7.00030059894285,2.0
2021_Aug_31_SR-3501_SN19387Q4__00285.sed,111.16488832507287,7.859028849951229,5.1573506602465145,3.807329277220111,7.009620513188188,7.357729194138782,7.452250297350615,7.549649373370022,7.859365038404446,7.477457796383102,2.0
aug_3.0_f94c888f,133.19087584799917,9.805931256334773,6.4626333541034935,4.678476561053785,8.641575484331995,8.968505823793759,9.057960345270818,9.246320320147081,9.533943072623416,9.240267905936992,3.0
aug_5.0_524a309c,127.46583352741247,9.413747931132963,6.188861157310324,4.459486357170532,8.292421114409015,8.59993359515348,8.677121269442654,8.846439327934263,9.10111093676489,8.83927047226615,5.0
2021_Aug_31_SR-3501_SN19387Q4__00181.sed,115.29018675582617,8.162740719956005,5.315472216359924,3.9291372885417886,7.214541534193336,7.588498256013921,7.713763157316457,7.833706884764189,8.172165512790576,7.753730114014774,2.0
2021_Sep_01_SR-3501_SN19387Q4__00658.sed,129.5367559933544,9.520884253203471,6.251222465006567,4.51445731355617,8.379256649439986,8.714050359545414,8.807824097390547,8.965643671561562,9.246410001372393,8.946941033374369,5.0
aug_4.0_fdcc1482,134.9333448650212,9.95261087398857,6.605554582949546,4.76871358824342,8.805931668190151,9.12822386687613,9.209678384824878,9.396880525466505,9.670997506970604,9.389064411271502,4.0
3464,134.57276857764657,9.93052794448102,6.5934120522629875,4.7610100264861375,8.79147573430402,9.108816888994925,9.186592573703386,9.372571062042727,9.643498087732276,9.368777992267928,9.0
2021_Aug_31_SR-3501_SN19387Q4__00238.sed,85.92903073831994,6.190331140753723,4.177377200045155,3.1313023117308423,5.584781575754551,5.790223317225809,5.832336418563559,5.94794128712442,6.1400317222448315,5.969641444252686,2.0
2507,129.86195350525418,9.584361050007395,6.331717807484115,4.564529713235273,8.465225387581619,8.772478288705175,8.848187323333956,9.027831746362889,9.289859502942814,9.020148584433638,2.0
5081,131.66513800630258,9.72476535309756,6.468152121547299,4.681007526557474,8.643124484518772,8.936442135391308,8.997083108777117,9.166574248395614,9.426383750312874,9.162100110310648,9.0
5315,132.4496248731902,9.771786858009152,6.458251722274651,4.656175488328798,8.62990024462022,8.947470201305025,9.026554714084924,9.208163547780426,9.477905989744999,9.199602400711317,7.0
2021_Aug_31_SR-3501_SN19387Q4__00280.sed,109.40081681423663,7.7394401126148065,5.092368613760885,3.758617778280272,6.927058629815732,7.256417810106126,7.337696316852751,7.431365565430205,7.7278196842673,7.367539336612426,2.0
2021_Aug_30_SR-3501_SN19387Q4__00254.sed,77.71773121602895,5.552767473707045,3.3660126975972338,2.4007196407503506,4.791951113332467,5.052257863523357,5.066713688405438,5.137972007005655,5.343631793042954,5.05849616939336,1.0
1201,133.03722549768537,9.816345861714627,6.486401920804788,4.675337405584225,8.66578407379702,8.986764618545411,9.067009038397256,9.24908234993776,9.52157888406122,9.24065690603775,7.0
2021_Sep_01_SR-3501_SN19387Q4__00915.sed,122.5180473502225,8.978904181066348,5.641768230203706,4.0969676091754135,7.692082287425389,8.045338815376727,8.178047310583946,8.357141558497641,8.689825080321043,8.332460106843705,6.0
243,80.49422071776168,6.0014663352610995,3.820596204891588,2.693587905406213,5.188004723864548,5.4284948077498445,5.497347352412211,5.5518460813119335,5.660891141399686,5.483217231289194,9.0
2021_Sep_01_SR-3501_SN19387Q4__00857.sed,109.80865107060364,8.069576037499857,4.9997606604900175,3.5636046326904136,6.900598410087401,7.218546940048171,7.311608359692974,7.447476713574217,7.698619265283356,7.39504908428976,6.0
288,32.41589546710221,2.3296619858134995,1.467973875111961,1.0273278904261591,2.0259737557047037,2.178778967719367,2.1755470815973537,2.211516925809847,2.236231498358266,2.1068306490519344,2.0
aug_mixup_0.0_786692,135.119191895111,9.972009291124191,6.622081663465383,4.781192410820753,8.827317811224344,9.146890123406468,9.225126524096986,9.411814661772816,9.684465446899576,9.408289119249579,0.0
2074,81.109658399372,6.126334686721767,4.069890351842893,3.0269219187352228,5.685992341947511,5.6941274925319725,5.584377235310504,5.560057717255444,5.659341804557937,5.585324363745562,8.0
aug_1.0_57657eff,129.8854623569198,9.595095629422174,6.247819981052287,4.49419259323899,8.394402549135833,8.721679835382265,8.811244389756325,8.988217508188974,9.266887637378389,8.976165997766767,1.0
aug_mixup_8.0_789397,104.19586440269856,7.660661118286822,4.973231174531299,3.61841029810058,6.735918990777203,6.993067233213945,7.057123378558153,7.185090168566629,7.383695473413912,7.152483908128062,8.0
4679,130.52955100590293,9.615789047210754,6.3229194322333235,4.558700238112937,8.46955542007061,8.792686301269805,8.876327778891262,9.052883374938999,9.326689120583598,9.037810001733114,7.0
1880,108.81560736236304,7.916401798438846,5.075256118751921,3.641612111342377,6.934732331909981,7.235524090112692,7.310550954316323,7.428241566417563,7.664501879977944,7.357359721764485,8.0
2021_Aug_30_SR-3501_SN19387Q4__00188.sed,120.62284556201496,8.771309689461575,5.58264337076435,4.0485152232731165,7.58901528815357,7.950420069688843,8.077652009880408,8.234512071904328,8.557548401249917,8.178739433497407,1.0
1835,132.62406147557596,9.795566083299644,6.4923248494684165,4.682356545201452,8.659480641404336,8.972709902292207,9.05253827599028,9.235237783421269,9.501258329268417,9.232026318216775,9.0
4076,134.6113053221813,9.93539325554568,6.597160878913218,4.7654215376771605,8.800177007358874,9.115166643058112,9.190251927793858,9.374668190287018,9.645052083743963,9.369825260012046,9.0
aug_3.0_408902c7,132.83783270072132,9.77312375043859,6.44765659017437,4.6641128470543345,8.619407219344723,8.947606064942912,9.037771189488122,9.22265103095428,9.508436182567824,9.210199598717931,3.0
aug_1.0_3e28c69a,118.57563621783457,8.610452798174665,5.472556683145736,3.9613163138243266,7.450255604912013,7.812623091003385,7.937950829060428,8.08537057979239,8.397598508246762,8.019802348929456,1.0
aug_mixup_1.0_968313,113.12042220510195,8.21639028342979,5.219104339189646,3.753665060536136,7.135369510881617,7.473239621969478,7.569384262670457,7.6994829046790025,7.977758484212534,7.631809749943383,1.0
2021_Sep_01_SR-3501_SN19387Q4__00918.sed,123.83881475343962,9.088416781522223,5.723944497351518,4.1622603430264675,7.794997874957252,8.144643704368846,8.273402756550414,8.457412286467584,8.790840837864643,8.443394121127184,6.0
aug_3.0_7362bdb1,130.51998046691602,9.58225222103496,6.324127506816947,4.572342456856033,8.463902631798133,8.792953333616135,8.878330407101096,9.050136253329704,9.330047326232819,9.029344206250531,3.0
2925,128.8159178963791,9.518517105197445,6.330817477545252,4.5888545776913325,8.506541404664196,8.765414244661278,8.796241887722704,8.946805856520434,9.195912044416934,8.940244284837451,2.0
4079,134.62976611604523,9.935428577356472,6.596391773953036,4.764331906225564,8.79958966283583,9.11508056042437,9.190515649469933,9.374945204723934,9.645894648142093,9.370112820270979,9.0
2021_Aug_31_SR-3501_SN19387Q4__00312.sed,120.4490060900778,8.596619950129412,5.544216681197547,4.100484971896515,7.513172070054935,7.888964412528521,8.038295875190709,8.205672938585524,8.5720366902571,8.143547576501337,2.0
aug_mixup_2.0_807126,111.15794062655999,8.016128065228596,5.312246673017638,3.895693361954292,7.185528883800658,7.447960719660819,7.506020501676233,7.633813062325089,7.887531633665679,7.614891046872967,2.0
2021_Aug_30_SR-3501_SN19387Q4__00223.sed,128.21450582485892,9.411551940835043,6.058673229862751,4.408363612624139,8.18026057883651,8.521811361661593,8.631452876295464,8.818676149716612,9.139867921034789,8.813238686538657,1.0
2021_Aug_31_SR-3501_SN19387Q4__00321.sed,123.31551723529236,8.86836883058865,5.707686831580231,4.217005040187373,7.72745944522331,8.092671021848387,8.2345108596756,8.42166773719896,8.786841375356499,8.386792802101782,2.0
2483,123.12925267263675,9.061750369802999,5.93084159060491,4.272731060554915,7.9809437396200416,8.279967286252356,8.355026700705842,8.518656366395998,8.768033185493518,8.492947151337887,8.0
3906,131.39575322146888,9.675007095434928,6.420852190562421,4.649753009803654,8.612119495912125,8.907938896539378,8.960531476634182,9.116755243045915,9.387766691393201,9.100583629066426,2.0
2021_Aug_31_SR-3501_SN19387Q4__00609.sed,130.9039734494022,9.630012556914089,6.372135699640592,4.60258434582697,8.52052852984914,8.837920121820718,8.916479371350265,9.090770206397996,9.361703973498674,9.077631046047685,3.0
3607,120.28185785952344,8.860506997949487,5.795291813973339,4.174643929996181,7.799884456463733,8.088967941967786,8.162101237687956,8.32404733559384,8.56451890438198,8.299819306529415,8.0
4706,108.86758810837017,7.906605017111231,5.067188153760222,3.6441021322878866,6.927050402700197,7.231478848660553,7.308841803869715,7.426945280937335,7.665577365577004,7.354031370168887,8.0
2021_Sep_01_SR-3501_SN19387Q4__00208.sed,134.77905686561968,9.93988613145762,6.601404413405888,4.765381309181051,8.799580715916639,9.121653210314236,9.201405631479759,9.38648434958769,9.659485983913122,9.378779532346506,4.0
4110,131.01452172349357,9.657193744681885,6.391952123434741,4.6288025067720024,8.57021263131178,8.865437573965528,8.927230837116097,9.09567973380662,9.359275205784662,9.088318666025671,7.0
aug_3.0_4bb6a2e8,131.42317328023807,9.662285047400855,6.389381570168253,4.6165621091249145,8.542175765367006,8.867231880066196,8.94985571113636,9.123830982578365,9.399596340181038,9.108907737479178,3.0
2021_Aug_31_SR-3501_SN19387Q4__00121.sed,88.33482040525678,6.364252203458072,4.287728650798263,3.2123693970883886,5.7370241036328995,5.950568793535349,5.992806195146061,6.112190262106877,6.3067890589090245,6.1320101064551835,2.0
aug_4.0_a02d599d,135.0187086247622,9.965719946626985,6.606318379518562,4.770925853356995,8.811361096368376,9.131947805976141,9.212209582561627,9.400366482774205,9.6749807033395,9.397333457096208,4.0
1466,129.49146164104943,9.524047470995557,6.3339197331650965,4.598354560541238,8.50919115357097,8.784463622172877,8.827380733219954,8.980667388015103,9.243995190745029,8.96913542893743,2.0
aug_0.0_b9bbd2ba,135.17886849767834,9.9763458906429,6.620976010065408,4.780833770677192,8.827092981399712,9.147461053564674,9.227079860581954,9.414857937319187,9.68850087489357,9.410922735351537,0.0
3832,125.06327384459003,9.232787529962046,6.053049053505667,4.352475158286082,8.123809264816492,8.424779938344194,8.499753050949437,8.670090662176522,8.923286255035062,8.65718449178458,2.0
aug_0.0_de86f357,135.1110741424634,9.971728670930371,6.622372778761506,4.781331684003426,8.827626553690864,9.146713172155781,9.224743861769412,9.41149385011938,9.684031514829574,9.408144158998152,0.0
