Sample Index,red,green,blue,black,Material
3520,59.28389845320832,43.1535876716027,38.97676534400272,114.06447547012984,9
992,45.07275653136616,32.359489986400234,28.86216432175435,84.70480319585799,8
2955,46.66144773884747,33.91058240654493,30.972435568477795,89.12980709529035,8
2536,58.49766137332321,42.51907042157269,38.3058052701404,112.1904872830978,7
2911,57.799676277431416,42.10810083768503,38.192043239629285,111.10548994309234,2
3805,59.66173568408063,43.41305115329183,39.19419436170742,114.74194114524973,9
1537,58.5520567595106,42.65255971215551,38.60699122955889,112.9604851790334,9
1348,49.6372364347902,36.225831483548326,33.11866527282445,94.86731633766644,8
5127,59.12369993048544,43.029723519715496,38.866633545786215,113.69130945742874,9
5193,57.668839296140575,41.907346654041206,37.74473534823942,110.3243875306701,2
2022,57.82951827207771,42.096965959656295,38.126426949864765,111.33515779619968,7
5134,59.310914846582975,43.162310791636855,38.975984515687806,114.03661640446082,9
4442,57.61798664216175,41.8549297039124,37.6797135934934,110.27066293559014,2
4375,56.32118053105742,40.9394059109304,36.92367960654721,108.10368755506876,9
1185,58.342485921513216,42.39902315397754,38.18803508006849,111.84390531828808,7
3827,42.38743523602994,30.434281470053005,27.04657978043013,79.13487064961619,2
3450,55.793379002347386,40.5940065451028,36.66903712592379,107.30521744824618,9
4370,56.81878277988267,41.337478815353805,37.32971022064472,109.21177509846451,9
5275,52.675627455528975,38.15460092232404,34.36135882932654,100.1402526983758,8
167,37.74948746254676,27.01405415596515,23.72729082049423,70.12861349810325,9
342,32.36333759264864,23.059978103778445,20.16619570187072,59.03473640407848,7
2063,49.71422521046418,36.20978637492465,32.97686830616328,94.60212183206052,8
166,37.750758120957926,27.014710397371008,23.729270647141888,70.13174351473954,9
1245,53.462473613725074,38.783618479510345,34.96652984269008,101.83372269326738,8
5144,55.107910608243024,40.08903304761007,36.20339830805332,105.92243425339828,9
4882,47.11315510921399,34.41644843693907,32.05170486402594,92.09826196028698,8
3218,50.45580083362904,36.26410823213133,32.13136232307949,94.40674201745183,7
2416,59.29048176315178,43.15463226026113,38.97146071128044,114.08083885338884,9
2824,53.572535923315066,39.08452539469198,35.732501840936195,104.2348268693979,7
4713,30.25445195506481,21.34094121162267,18.43542513190865,54.29574709470633,8
1923,43.08758104512472,30.99953055914225,27.621385513559783,80.81222947895193,2
4118,58.49737674742134,42.56346827716554,38.52625923098816,112.3430875678999,7
2878,58.26201722683734,42.39043709708666,38.33217614157811,111.90918121966207,7
1040,57.90286180100919,42.05974641059186,37.84322438231331,110.728243827365,2
2408,47.71495910766947,34.60844523212262,31.13919105155584,91.13355705747594,2
1378,51.47975655222029,37.5804821727634,34.462456310490246,99.10271520641037,8
3065,58.55738319650138,42.6447721370228,38.61052638973832,112.95169375649222,9
2925,56.75641149020164,41.37207613211548,37.59369407862206,109.6430679507632,2
2235,59.518859443906685,43.32261061112161,39.12977371916587,114.53742576426896,9
5293,46.18566877995409,33.32826349118375,30.104747445814294,87.62934638717043,8
919,57.04570197796518,41.41555354336912,37.23354559799868,108.82374314152422,2
29,30.63263800506189,15.439933686637074,12.7997555320416,53.34518884130979,9
4086,59.48654085519999,43.30140622358114,39.12186055407905,114.46725751263868,9
853,46.46580553202564,33.55214746270308,29.887346682772066,86.55546294966655,8
1936,56.58919249326814,41.08464818477211,36.93922704814037,107.91842589406288,2
3819,58.55234321888387,42.59156085323362,38.42198188515641,112.49932562402375,9
1242,47.47686989623546,34.33278583742314,31.05204297678225,90.44995375040976,8
3513,56.219858035270896,40.904582712696254,36.95672633823009,108.13117444650894,9
1956,57.17047555253615,41.46616327426337,37.24386473209235,109.08649666730958,7
2432,59.55823062280388,43.34836521405923,39.14290043380784,114.55361751038036,9
1110,49.84553978633728,36.11338821506557,32.36501049030181,94.973944931671,7
4913,56.41782553863974,41.10497094588549,37.33711017936559,108.63646561060489,2
2892,50.91933208230437,37.2598472860434,34.314606561967054,100.43594856529454,2
2829,57.72920645447345,41.98931689848065,38.00474748818218,110.90922416342056,7
1351,52.18613459614472,38.07021918064129,34.74119480311761,99.43937731265736,8
989,51.112495018444434,36.73400733997962,32.55603754162588,95.65856169772292,7
2997,51.56218257882086,37.68756336868304,34.70891457362211,99.58841713526066,8
5040,59.217855673172025,43.09944628550871,38.93908198314367,113.87684080067288,9
2267,59.529489333944426,43.33093206033029,39.14141248184094,114.5528405069633,9
587,46.9384425152742,33.66431070762107,29.793245734903085,88.73315412283615,7
4885,49.27812543430944,36.02297016339056,33.359762652450705,95.75145402729066,8
5178,50.92862566197648,36.99753960384477,33.36938259847992,97.53537528688788,2
1930,55.76421138087704,40.44816335937039,36.3319388339086,106.33995373287232,2
3504,58.921538148013184,42.82084815253514,38.580378433060815,112.9130189350181,7
3477,56.18242325842071,40.87739604425602,36.92761320214898,108.05694391995722,9
434,38.33051024737996,27.85454280526605,24.82062862181115,73.82095184107185,4
3677,57.84880943184506,42.02140336837991,37.82338072458566,110.63900799742554,2
815,53.92302371942301,39.28906645135934,35.71916284481392,105.83015081992198,9
5305,58.42332349002449,42.43955178161328,38.204646802688,111.88789938003627,7
4343,57.31611875002204,41.70564124906459,37.67159105290669,110.19739607031472,9
5245,57.469701740890784,41.77099906454762,37.64511565304543,110.11735582453667,2
4,44.98870340420848,32.355455751204005,28.86191789394776,85.23276586928512,2
662,45.54997155899844,32.99826730125411,30.599262961053604,89.92963638717244,2
3018,59.50985475768485,43.3157227726746,39.127250821351694,114.5208689074521,9
1955,46.5452681451021,33.39132627929261,29.51762633068733,86.83055383954324,7
4919,56.88618435082246,41.445027760232,37.615080021508014,109.4128485319572,2
2919,50.42785951252009,36.94021239313408,34.08538334257263,99.97739050572362,2
4175,54.13419240567765,39.23214053470133,35.275303896662905,102.6242892612018,8
1321,58.15542946156588,42.27216046145754,38.09550552765295,111.2988510255738,2
4348,59.42489382178094,43.25107348232015,39.06552448677241,114.33654525125552,9
2053,45.667269914403626,33.207259648068806,30.408065329393548,87.3945267376752,8
4126,53.83796241256425,39.25381419281041,35.86569567432695,104.55622462561362,7
2272,59.55517074768465,43.34971497236086,39.15783322506736,114.59080469593763,9
1104,58.83008038139802,42.75022926775575,38.494575516978905,112.67905401246998,7
2845,58.20526495677745,42.35439970716703,38.34794786641597,111.8365377020436,7
528,30.15932963641957,21.28787804451539,18.99043053385594,55.40614833602505,8
2218,58.0262920039867,42.29310193172267,38.34608828507478,111.72446710209476,2
1444,54.38322668492241,39.70950044113957,36.28837814566923,105.84664628100268,7
3172,56.61688607455445,41.08241178991372,36.92125041019146,108.00754376435292,2
1567,58.68897829092924,42.747497778505206,38.696163673283074,113.22183489179297,9
4164,52.738474864870525,38.2289864651433,34.45499127824162,100.45397985894977,8
4173,53.7438494328505,39.011997533837445,35.18403517467319,102.39886636823748,8
2541,58.5837140655083,42.59147161749672,38.37949229075302,112.36257942778268,7
671,44.13746428952948,31.922930953466903,29.26190580720419,86.30291816061526,2
609,53.93116109336599,39.21603545517515,35.4053356754982,104.9651347609486,9
4072,59.46638361605739,43.28494998737562,39.10992144957992,114.45411988522788,9
4143,58.24732904170228,42.39433067064923,38.36386220167126,111.96330625955686,7
1938,56.58537622663934,41.08359074468017,36.942382827731976,107.91868734983726,2
1325,47.15861040931267,34.21546820911503,30.825671925315188,90.11068286514728,2
1111,49.74838420033456,36.03776553187381,32.29694903919545,94.79244753478832,7
2458,59.50596986527874,43.30892322946515,39.10645101566328,114.4599478606901,9
1408,58.13103272733292,42.28352591528655,38.20943119058188,111.5543862071618,7
2232,59.51462391392465,43.31919752336561,39.12809997678399,114.53054781601676,9
571,53.76426600833778,39.119396896387485,35.45283650860049,104.68924995509433,9
440,47.141073403475865,34.136299637785086,30.60815295764732,91.71599693016006,4
5349,56.095683474557575,40.741993661600034,36.70548874572433,106.7679158214442,8
545,44.21392744378355,31.826600308988297,28.482170998661257,83.84041305248537,2
3646,57.81220652768124,42.01776563822081,37.858568503258255,110.75406548702038,2
3749,48.70521485675306,35.25167026810022,31.49506014665567,90.95413817670418,8
2046,54.010531911434654,39.42729868117677,36.03840822402217,105.12002164755346,7
3626,44.13816798776104,31.85066424556173,28.59017056520678,83.55918482664829,8
4833,58.30145356225388,42.42859967108848,38.36910087308408,111.95802863764612,7
945,59.67326190732153,43.42651434840519,39.20636728919656,114.79439092282216,9
727,52.13618836987955,37.8923871601176,34.63239671668849,102.64546594223336,9
4894,53.33524236797098,38.94802461444012,35.70430966056408,102.44884443773276,8
2068,52.24559714814277,38.06699167937676,34.68631363980387,99.3549834119308,8
4009,35.376635806067554,25.791399033535125,24.64804984288683,72.0251254693898,8
3681,58.09682281592522,42.22024523043096,38.02568630230449,111.23200827639228,2
5068,59.22698995360422,43.11013255279964,38.95788920710002,113.94212762525945,9
5032,59.24294838018193,43.119482840208725,38.96714250191459,113.9740758069646,9
4090,59.50738422504709,43.31469604904985,39.13092748665787,114.47825034729011,9
2549,58.70502350813566,42.676176625875584,38.45299430816141,112.56006600891064,7
3458,59.490827393182286,43.29992784796373,39.102117462833256,114.46939377070092,9
1199,58.81039545885276,42.731351369605,38.479513708983845,112.62750288890112,7
2032,58.25895178842899,42.40424348452856,38.36412179305368,111.98392749487844,7
5384,55.21637465213928,40.03139120797691,35.93534645285818,105.35520691384332,7
4093,58.49265145269332,42.59651256385872,38.57663715858639,112.830521231227,9
2050,34.675973840714065,25.142473141389807,23.561472821408994,68.36500055587742,8
1032,57.710923366981845,41.91891114555301,37.71780997650496,110.4135504093304,2
3003,53.24852640642554,38.8465271976399,35.57671395869089,102.06805958366594,8
1418,54.09460003783343,39.4712198633293,36.062781417805496,105.11813345954825,7
4460,47.66237149209815,34.58416495421952,31.160467903111773,91.06061313890687,2
5254,57.812944237979984,42.02945072373264,37.88555540185743,110.7075240009671,2
321,27.950609581453595,19.657109133228243,16.957003612945453,50.58742297932453,8
4638,55.52424595585987,40.276648683241554,36.1982723728272,105.72889544897188,2
2566,53.24394386835009,38.5697945857744,34.72433495100832,101.23094989753342,8
4886,49.28151618695612,36.024057294692994,33.35356535686004,95.74605778324285,8
1973,58.04491729180832,42.13792574462303,37.90456886067638,110.82401951434134,7
224,31.363945350973577,22.800170959597487,20.515397241517068,60.46796611486672,2
3625,55.13273213908332,39.99681856615842,35.983546603794046,104.52693432993286,8
3836,55.99260703146764,40.6282318453102,36.51239307356107,106.72775927222304,2
857,48.196220804515214,34.84433211597483,31.06960852007344,89.72589030742563,8
4792,57.40435154377831,41.747028803578495,37.77861902051859,110.18386318177753,7
3474,59.49235835543137,43.30193616025494,39.10658854113768,114.4218811309774,9
4762,59.215998227505935,43.08115678733531,38.89012021495913,113.7773278037721,9
5057,58.09438374509079,42.310634736730336,38.32933126409974,112.07601237734715,9
435,43.45085061260883,31.309142739283907,27.500037493962147,82.20464885791033,4
2223,51.47484340600845,37.67906171827563,34.65436650520287,101.47664319219538,2
4879,47.05914400534354,34.36914091745462,31.99978646081364,91.94516942003762,8
726,52.10244971697649,37.87145059474759,34.61859765114623,102.5892332776492,9
4283,52.33898941017313,37.89078206552602,33.92934901038593,99.49263761969064,7
3464,59.45508399673555,43.27668002003548,39.08330755250488,114.39662617938828,9
997,52.67189339370146,38.104892205732384,34.13642876586082,99.78871922738612,8
981,58.08698792370447,42.14765707249482,37.88430860606098,110.89546567040787,7
202,30.74029653420507,22.35995430382529,20.1923213242143,59.35621363248944,2
5191,57.71494211600843,41.94501801101158,37.79030531662305,110.53606242764408,2
2457,59.5020433726969,43.30565756763065,39.10414888469478,114.45222383176372,9
930,48.11822899151447,34.72319311291054,31.026912002009748,90.75742683189274,2
1879,48.84510371299192,35.34263974969724,31.566673221010003,91.20845029110386,8
958,57.86223401373268,42.09884659435909,37.99255919542134,111.2275579665144,9
3643,57.81816084093484,42.022949821473,37.86465628803829,110.76782631512984,2
1461,56.687884262800246,41.34901922890659,37.60518975977905,109.4065610676697,2
4456,51.75503686112505,37.55820099744624,33.84880843964068,98.88898514892878,2
588,49.06883451471339,35.22587727597524,31.22229721931049,92.80129725775342,7
2903,56.78116108754384,41.37942843448355,37.58739450989726,109.41685242145152,2
269,11.835109910847525,8.806209776252574,8.409191082408626,24.30221669387943,5
4353,59.38435361628403,43.22272037632866,39.03764512006286,114.23728312189414,9
4646,56.14183463294604,40.75163038338092,36.65910016868988,106.94061744788938,2
2866,57.92221853088216,42.14372807643323,38.13490702709306,111.3828388491115,7
472,49.19054536971964,35.317919539271145,31.309977677414693,93.10319026326236,7
299,44.19844223570208,31.51831852697612,27.634123037015744,81.2265484269846,9
4893,53.31850557046904,38.94037593582909,35.71123145157588,102.45212283765208,8
4104,57.70019284191942,41.98215232171543,38.03589100658348,110.94421677599468,7
599,49.409733126044976,35.484848801597906,31.459073349303846,93.52510953692286,7
1991,53.32755568351874,38.9086194057632,35.606437179579096,103.81852148211829,7
535,29.224936545267965,20.539689395819757,17.72240905142341,52.76616050403729,8
4050,59.485297348509455,43.2962031690552,39.11043665516486,114.45039891534236,9
4073,59.45996536073002,43.28061490695297,39.10236933003984,114.437592409132,9
592,49.10417461559782,35.257279764783625,31.257690199260665,92.90581349107526,7
649,49.98808376380762,36.18948183346875,32.93315294375123,97.33667288,7
2083,48.54455634730067,35.47039401242133,32.901116725024934,94.65291739634569,8
5109,59.26959738995585,43.13395562574611,38.95061052219457,113.92861214696492,9
471,49.19809375826747,35.33053477767237,31.32868311400587,93.12092079156362,7
1952,46.56392172038422,33.40389405522764,29.52494856831112,86.85950022820852,7
4669,57.044240141290736,41.37666584665819,37.18613960596976,108.74766984064868,7
4208,53.960162523952846,39.08288117748069,35.06502616018544,102.12031489856156,8
1180,50.54078741337111,36.57416686837884,32.737036050316306,96.08724657536408,7
377,54.47531347681875,39.42967837914572,35.41593757649656,104.36395736489884,5
5266,48.035908544766095,34.821040393837826,31.354859581371247,91.6551975061289,2
1309,57.601842201938034,41.85138941596272,37.69128032806773,110.26835041086989,2
4182,55.52161875878414,40.3088459537234,36.33750427021047,105.51049007538067,8
1382,53.44194924773258,38.97109812847273,35.59654146364562,102.35061070747908,8
4022,51.11907955001571,37.37472275227981,34.466973249131044,98.91093284150718,8
4144,58.24787000959614,42.39140229758345,38.36270989270005,111.95144407733656,7
3688,47.86734371070154,34.73184799156481,31.26658250820685,91.48814535700794,2
2441,55.52930482307975,40.380790267109646,36.43296146669967,106.68041483147113,9
1383,53.20453821032618,38.81717265712413,35.53188456353993,102.00184423400296,8
3856,50.58781131865493,37.00453699454883,34.105797403645056,99.59920229960932,2
1272,56.27739105432256,40.91170695860828,36.92651528574152,108.0753868579349,9
173,45.66844430139308,33.06444047844123,29.9311258899725,87.91109438876907,9
972,57.864245224409125,41.97616194175189,37.71440617322989,110.44218338247045,7
3641,57.65632078462511,41.895613723851845,37.74076723441453,110.47750888062136,2
4853,47.75540293995727,34.78111510378888,31.792662392291955,91.25453696461868,8
2944,51.90764384949133,38.033257730451865,35.06013446259164,102.60000991308549,2
4289,58.803090196036905,42.72868250775301,38.47684203700805,112.6947342972726,7
5104,59.25421360231961,43.11868915078394,38.93449511613302,113.90743968124944,9
2296,58.42325491803007,42.44804416003269,38.217636839443074,111.96364657882395,7
4394,59.441974101592926,43.25937263560447,39.060929759040825,114.28754063418832,9
3828,42.343379204359415,30.40110876469296,27.01076491521063,79.04344978666374,2
3568,54.88769184121473,39.82732609212273,35.78812071842164,104.89387720193317,7
5080,58.00955372491967,42.242653356645256,38.2648035611978,111.86305777482129,9
750,55.23275356207344,40.30009832999757,36.63931779717096,107.56456767576296,9
5324,50.55862340900482,36.628059415469856,32.84556321005426,96.34453397700908,7
483,54.409737299395445,39.59989658241677,35.885182275425976,106.00826220397629,9
3619,54.93663280963798,39.88541366875236,35.902669974198126,104.51954019853468,8
718,48.0345960299049,34.76245571492454,32.03499683189843,94.55903168285992,7
3483,52.21001493095675,37.88028590606253,34.05013599483443,99.8070296058243,7
2451,59.45252257051649,43.27070602198799,39.07531041641813,114.37284140659806,9
3054,59.55204250804535,43.34903350970293,39.16283230485136,114.60118363857806,9
3080,47.71650555487032,34.454974838770106,30.716705908102664,89.0751592805182,8
4004,33.951472145136506,24.56539751673793,22.9656077266032,66.37486125814002,8
3603,41.54266818926937,29.924805337673668,26.836469645296773,78.5577103032959,8
1083,50.36071596219627,36.481923152250005,32.70749511202457,95.90829097389587,7
1002,53.149594748373104,38.51352985300183,34.58221037671028,100.78494367152156,8
4043,59.48133564215454,43.2937185132464,39.11105372175233,114.4577804671152,9
4883,49.30825942687484,36.04607681051518,33.37818074463345,95.81252189261107,8
5138,59.285451208088126,43.147115280231326,38.96573552232286,113.97034727683436,9
5053,58.143128561823424,42.33976352326518,38.35459265206514,112.14139810215788,9
2269,59.53596682397724,43.33414288515023,39.139450825290695,114.55780458289992,9
2435,56.38053844711999,41.04330162612128,37.10633437029728,108.54951789773072,9
4716,29.883394099973472,21.045625926604263,18.14331276395501,53.51792086932184,8
2904,57.14867130587272,41.64920054629094,37.81272830112086,110.02058489844524,2
4428,51.42229788697426,37.29418694502642,33.53357920940939,98.03682879279262,2
4350,59.366999851869,43.20873238274403,39.021377971207066,114.21665952561956,9
4237,58.633824842561054,42.61737126857234,38.39871542394847,112.37684135531968,7
1319,58.13415576253468,42.24523219519357,38.05535456191008,111.2065130322991,2
288,14.686064955116516,10.617984126390574,9.363726733596206,27.004455309449018,2
169,37.75318732687378,27.017039303716903,23.7329244260712,70.1392098650029,9
2056,45.6829168967536,33.20140510296828,30.374310187995786,87.33815176854964,8
4215,44.05817090556629,31.741419424958213,28.45012035406508,83.13169317841478,8
328,13.490934653251967,9.950358973951202,9.362924252178614,27.535845497105083,5
2189,57.82182802148344,42.09602825491215,38.109624551638696,110.99947417779693,2
1115,56.7148129394539,41.25833012739947,37.26975668142524,109.04054834316776,9
4356,59.35545377661505,43.20064337040724,39.01453830878236,114.15426950239709,9
1379,53.072481996213256,38.77202666459917,35.601042817983675,102.03487548192368,8
364,55.905359923377446,40.726427599470455,36.85503499671709,109.18868622519992,4
1305,57.621012346110334,41.87922524586308,37.73647472113693,110.431888696815,2
5377,58.55885757257055,42.560101270121294,38.34483593423655,112.2090299301279,7
1968,57.6903381899757,41.87053656870988,37.64226411110366,110.1278377680694,7
204,30.74098862841741,22.35974126127391,20.193137020783563,59.35814989652078,2
4248,52.20799319961672,37.8557028840114,33.989217438657406,99.58976027663287,7
305,43.76819785121146,31.403572498002127,27.81581184123749,82.87722957875687,7
5252,57.73046387255088,41.969301868295695,37.83767221725677,110.63026584135427,2
2439,55.30795691378501,40.22149119235684,36.28691310412216,106.25630118108415,9
198,44.19922028745149,31.914112242622917,28.44196629078239,84.26846128820092,9
4367,57.07403438910941,41.52370709239347,37.498123584956495,109.71228356442624,9
702,52.39911062108821,38.08927456577283,34.7394443903697,103.20240588621468,9
4414,57.71242453300917,41.91984361142457,37.7237473901225,110.41092456737148,2
502,53.89361928995624,39.20800277911111,35.425358471700726,104.97468974828834,9
1208,53.827866852923904,39.04656028684576,35.07838256251584,102.81726604855594,7
490,42.64513250225607,30.75023888529752,27.719801073574605,81.2047009420318,2
4003,33.86718875802373,24.523697465384192,22.928227900147697,66.23036368961716,8
4859,49.820204406202286,36.31297374092004,33.12226770889627,94.90511252735294,8
4694,44.41932573002006,31.9410445912858,28.345450254393377,82.27859580807221,8
3475,56.55857102419677,41.14855387454167,37.16473935831756,108.77076049002449,9
3670,57.9295780184118,42.09378019808717,37.908224294027576,110.98346051371084,2
4888,50.91034278334188,37.206843822969375,34.2765637723444,98.28147401856845,8
4352,59.393163199651525,43.23025174911062,39.04655169585269,114.26037029338204,9
1301,46.205790733429176,33.495784007643834,30.155569672081228,88.15175580909226,2
3715,57.47361499910247,41.69447269530379,37.46496018228247,109.65412204198712,7
2877,58.27235298342271,42.40401344558103,38.35699115137366,111.96512110217324,7
4149,58.57913384233952,42.62796062587904,38.55620941850665,112.52006137836534,7
2061,47.89415059270015,34.86974068984308,31.78627042039692,91.3906467886709,8
3737,29.38166870751181,20.62972631491164,17.717763712436895,52.567285195751566,8
2542,58.58938547698607,42.59660621524253,38.387850645753886,112.37890282857398,7
3020,59.527821867711175,43.3301825352159,39.1418288463273,114.54942777927856,9
370,55.93530354177578,40.76304309024743,36.87936559348049,109.25337752301338,4
3558,58.937599939010525,42.84527125798175,38.609931892425166,113.03496337134632,7
5364,58.2384629422609,42.3202564083727,38.12056411220404,111.6134073220152,7
2563,46.64892075530422,33.67141272500209,30.433217232557,88.6045384029574,8
2999,53.26942893403766,38.86377834896494,35.602148161962354,102.13513273137715,8
3141,59.61153081938552,43.382662139082335,39.1686830356491,114.67297570115716,9
3484,53.60472855915221,38.88997600333639,34.947177177598086,102.45570626207946,7
3656,58.36416823083754,42.42387640247481,38.23943533657491,111.75499178926064,2
3639,57.67502683628839,41.90983903843112,37.75651939510525,110.51581805622295,2
4835,58.34313245858428,42.4615293192194,38.41066850238916,112.05555547217074,7
3021,59.52719346223492,43.32778987448994,39.13657206512833,114.54071779363645,9
3046,59.51011287017439,43.31869520031437,39.134881519654535,114.54699411199228,9
772,39.039746650350025,28.834100675162567,27.437119831984766,81.53760679773539,8
3866,56.79719256745364,41.38790464702634,37.58956696409246,109.4660070960163,2
1034,57.76861959800873,41.96349308050148,37.76353567816614,110.54386808213644,2
2283,58.52979568528389,42.62630161928093,38.59437521711232,112.89572330924229,9
4171,53.50603514076269,38.83527152665213,35.02708225048423,101.9118436329096,8
2970,52.18687822362448,37.96528130848409,34.50954366143147,98.9484282771695,8
1415,54.11858301917512,39.45965394830136,35.968035490431724,104.96352798930177,7
2567,53.474672995947714,38.74454224018998,34.88339598597654,101.7136674587347,8
5101,59.216345623096046,43.092342484573045,38.91271586073833,113.85677553917678,9
3735,29.385182461654907,20.63299583923945,17.72197715231454,52.57719030437569,8
4677,57.91888933808453,42.04943235721457,37.85381719384337,110.59588124138531,7
712,47.966855692139134,34.69821697529907,31.978156692859173,94.242738808525,7
1133,59.43477758365904,43.260321640307744,39.05925380787495,114.28762420290936,9
1024,53.45418174916636,38.76253951572082,34.86311948647783,102.01706835053196,2
2426,59.48471939627645,43.3014462901028,39.11334297644393,114.45608869595596,9
4168,52.85946451714207,38.32903349120467,34.558432566775075,100.74139102483824,8
5081,58.07418619339576,42.29868785721424,38.32493578590228,112.0415272100526,9
1300,47.042408014355765,34.068413448413374,30.617963861689,89.59593847872016,2
4908,55.75069505764516,40.62584802995226,36.94681830427941,107.55818515107168,2
4114,58.05341322635243,42.23885027729656,38.23693173672312,111.51017315491823,7
3763,31.25261866711882,22.122607996471963,19.164306190477227,56.19201550186287,8
3009,58.245674635287855,42.42368033933285,38.41609064427272,112.39825836451004,9
1086,48.95003805751013,35.4320434559283,31.713681973844903,93.12178236535,7
2509,57.480398850245,41.773493265184165,37.64054715388928,110.16227782427065,2
2183,57.240232633459165,41.69015926114121,37.78398456552068,110.04507804757804,2
1369,49.476380486700464,36.18700042506427,33.52649745658709,96.38495257787685,8
5050,58.12265057231408,42.3252575196635,38.34121826037068,112.09749758477972,9
1365,47.94623872969495,35.01296177392876,32.480789788783255,93.5152773020724,8
2106,38.8498597758502,28.528084243881175,27.393162799062058,79.61760855946916,8
2081,36.885681175470765,26.99631899738553,25.91222217123161,75.6846399480147,8
2440,56.46934851803587,41.08186713811342,37.10071146547397,108.58161605629314,9
2519,58.09373968655944,42.24743110050965,38.0913314451487,111.36070324013988,2
1977,46.05796136247715,33.06884910896994,29.267866316720884,86.06990160034692,7
663,45.645976496019344,33.05889199468797,30.621053455109006,89.97719331916322,2
3636,49.58825656123459,36.02254727966702,32.5405428499782,95.0229368695658,2
5314,58.57956580913797,42.57554198490017,38.35349983864513,112.24467117643904,7
2827,53.65434080253584,39.16172399626947,35.846856111786614,104.51764044012748,7
4928,50.69109978689581,37.08459485637751,34.197638781953,99.8597492311615,2
2080,37.14794083815365,27.22127895139329,26.192176339074653,76.52163271627539,8
1449,51.0723546870208,37.44938994625009,34.51788954570152,101.09367204704633,2
54,32.98762174224403,24.13622085215448,22.226916442353712,64.65605145475807,7
1482,50.446166063770505,36.9551012242652,34.08198839829966,100.09792578924132,2
4052,59.50113742390932,43.30781543843764,39.11944000164406,114.46806310104382,9
2505,57.484944838065374,41.77685083238736,37.64345105881023,110.17315167918674,2
1371,49.59857630694745,36.21580362714208,33.42727330486082,96.23466028403614,8
2194,51.18707840904302,37.43621481812659,34.39768821432792,100.66549682722398,2
761,53.383028306894,38.96107144865503,35.52719672995852,104.03099439707805,7
3906,58.0016396017062,42.27098120526815,38.31947733078186,111.64240080877126,2
1380,53.357673037194616,38.91030784106177,35.548539632809515,102.18679870284345,8
604,39.94832844732354,28.715197276663364,25.61691208014248,75.53681174582667,2
2311,58.93441936863597,42.80933540943679,38.53480345294281,112.84355828191656,7
1964,57.38172011685718,41.6394015180921,37.42303441517242,109.5284159495648,7
631,35.345226267558374,25.279409812346543,23.706802916098496,69.49801220500498,8
2459,59.54086948663277,43.33871864414404,39.13543770210482,114.52729937637264,9
1425,57.84326956737279,42.10875207263038,38.11225071036564,111.33730014284832,7
4789,57.41731122722215,41.76708417009436,37.82000091203147,110.26947038972412,7
5074,59.23748558838615,43.114677894324686,38.951492414773504,113.89455316534448,9
2200,49.4425969131375,36.18292668328492,33.285496189221114,97.58973444978524,2
4098,53.33682641181208,38.925700462448496,35.64150788828768,103.92174844199236,7
3028,59.53527426213295,43.33313522974876,39.13758798023664,114.54072942985393,9
495,44.266940959769656,31.850993386777777,28.47793886897962,83.92232231741396,2
5271,44.47905357937544,32.05498032622054,28.94174465459385,84.22805107951743,8
4844,33.04369687200108,23.89725774090062,22.45057155516169,65.03428546852852,8
2103,38.66868453726537,28.35089013393511,27.13065607458469,78.81521462800163,8
1945,57.20878586818878,41.54219483476021,37.36975049340555,109.0816159112506,2
5049,58.18983381782402,42.3730533633409,38.37991992216191,112.2138526985508,9
5044,59.25036849363326,43.12071950086068,38.95334757695159,113.90530263291632,9
960,57.84649294524954,42.08650185662181,37.98014947561824,111.19270101883976,9
2012,54.19595627400584,39.54276870168199,36.15751015325742,105.30407107703124,7
1557,59.589850760902216,43.37810857803393,39.182929916671895,114.67422265729556,9
3821,58.94929080906373,42.88709599708376,38.70376676402678,113.31761870476042,9
3721,57.74711503943027,41.90877497317791,37.677757980219305,110.21297534069728,7
648,49.04086672879607,35.4871280650867,32.40363542187894,95.65719497529317,7
5188,57.7205687418224,41.939160790647584,37.77035636306846,110.49761293900224,2
2295,58.52168908682494,42.51551270831793,38.271424024431056,112.13604401480632,7
3844,57.21435398984661,41.53607601805938,37.3621823757456,109.05576577504442,2
4938,49.624982328981766,36.35717399043703,33.62096819976032,98.54727363185177,2
569,53.20415622170535,38.72499556395477,35.167981328672404,103.70180422432414,9
1196,58.60777103687145,42.58623979910766,38.346260676777376,112.26163367608515,7
4753,59.4096196615402,43.222338713828016,39.023013586851,114.18439287124168,9
4031,53.22272556448101,38.83785793089088,35.57528940014093,102.09682347533072,8
4895,53.36075013331817,38.96483720021017,35.714802604682305,102.49961056958986,8
821,52.65614130256135,38.24626537737803,34.648500921127614,102.41394815912344,7
990,51.11476022232173,36.73634999528614,32.562768215737734,95.6692027086728,7
2278,59.59634893718501,43.37747195063496,39.183567067032335,114.6543362129207,9
350,36.731902559777694,26.97763849053776,25.35710486665561,71.80812057548852,2
3533,59.456223569366486,43.27866128189551,39.093692974505615,114.36292078305016,9
5185,57.56436812232385,41.836599048202736,37.69783228717561,110.27990805248731,2
5372,58.38883271295485,42.447721745019656,38.25348524527691,111.96689199117613,7
1020,45.91054881529016,33.03000087150889,29.56040652938812,86.55831050943817,8
3870,57.17654682219021,41.664885846863946,37.8165173025865,110.06550152087442,2
5063,59.19148145304961,43.08696325488824,38.94150355114731,113.89430511935888,9
