Sample,red,green,blue,Material
641,29.158312662963432,32.115770526325896,30.679311226746556,7
642,29.143681536010288,32.09749430676844,30.661142831122962,7
643,29.233933274129203,32.1740595958845,30.75468650584262,7
644,29.54083088623033,32.43992168107447,31.057527238667692,7
645,29.44916659948097,32.357215424112404,30.975225455965536,7
646,29.937695735473994,32.76597098131479,31.462051193087873,7
647,30.71174372327061,33.447618654842486,32.24773097703003,7
648,29.923186119869445,32.73900646688933,31.446615933911843,7
649,30.492523177140587,33.24229192441376,32.02572246315604,7
650,30.25300240789773,33.02545933341687,31.780096906005763,7
711,29.326886151714675,32.25035778951288,30.859900943532416,7
712,29.412212670673632,32.34891246925955,30.939376098364754,7
713,29.24451038071628,32.18290064258117,30.777293682330292,7
714,29.525456680635884,32.40978534921691,31.054811890991832,7
715,29.352874960292397,32.29304900732727,30.878499276188666,7
716,29.47126666162808,32.47436188886625,31.009186334651087,7
717,29.338189376149593,32.336659270541595,30.877157684344077,7
718,29.49787120485857,32.49902703250369,31.033995697914268,7
719,29.489149601958857,32.42832834228201,31.02637134189604,7
720,29.895127539826287,32.83322488329315,31.42840656317801,7
755,32.74394795040403,35.613169680974266,34.43723857277494,7
756,32.69429639784108,35.52453944042415,34.37576667195069,7
757,32.785623553684474,35.64845343356584,34.47441500714721,7
758,32.71006649816876,35.54654913388735,34.3921728975493,7
759,32.62031907782676,35.41576155682665,34.29118267257104,7
760,32.29399003278256,35.51405472124482,34.02188452119058,7
761,32.57979059924733,35.71078448756333,34.29765616719644,7
762,32.918394762573605,35.95012056656688,34.6181666810285,7
763,32.772045990466076,35.88170323397004,34.4894659758992,7
764,32.97376401059801,36.00021923870587,34.673497565404176,7
818,32.89530177935024,35.72163032551364,34.51659679851254,7
819,31.780697854646043,34.74200989651589,33.421588613061246,7
820,31.627500016695738,34.646528947019256,33.27150271875642,7
821,32.12178864204184,34.95665462304878,33.74105203821579,7
822,31.62159318145598,34.621536458310636,33.259822210248565,7
823,31.930714463063545,35.104347614466604,33.5980223367741,7
824,31.79985318174265,34.96829378986674,33.46586177214334,7
825,31.77469088214021,34.850915198574896,33.42453485287177,7
826,31.86847910755509,34.96496812589159,33.526177325751455,7
827,31.817233266174892,34.949370632179765,33.47971730567575,7
962,30.267807246127717,32.78467453572342,31.889445284283592,7
963,30.27139581097562,32.78915526420805,31.89218540881544,7
964,30.266932666148826,32.78294401066468,31.888215355181746,7
965,30.2713968134448,32.78878235523724,31.892638006342718,7
966,30.266445629295685,32.78329489017893,31.888419644079168,7
967,34.72263759481729,37.350573933087276,36.384479423088244,7
968,34.716776808853744,37.34425174967084,36.378828557226164,7
969,34.693250686626094,37.32150089440253,36.35595979183402,7
970,34.69000964808876,37.318096991975374,36.35306024956783,7
971,34.68635644111716,37.314015163141036,36.349492986623474,7
972,34.81444155177483,37.45852172906482,36.47944831115164,7
973,34.82301970902836,37.466835009602654,36.487348975254186,7
974,34.822817226390725,37.46621675744678,36.487952049640384,7
975,34.811589648308214,37.4552836067114,36.47587999930778,7
976,34.81417040898124,37.45871980131986,36.478897341964704,7
977,34.96247823767609,37.603771215084066,36.62918233315741,7
978,34.96921224174438,37.61295000060306,36.63608713196593,7
979,34.95930731404054,37.60053852549338,36.62633867699598,7
980,34.963345732345715,37.6057190068621,36.630185935592976,7
981,34.9654227236723,37.60820106187604,36.63228849486563,7
982,35.195466174507494,37.80965535638986,36.86151118679831,7
983,35.20264995786836,37.81787449317309,36.868557415479785,7
984,35.19619777294639,37.810825863171,36.862723755646854,7
985,35.19924252317164,37.814243089945414,36.86580615269087,7
986,35.20463883366331,37.8200677620752,36.87028572942652,7
987,30.004103622225763,32.508310555659776,31.614433769740245,7
988,30.008052523947693,32.51302313652189,31.61780793017557,7
989,30.006324207945227,32.51116463582175,31.61702649329878,7
990,30.009855865750406,32.51583264953147,31.619481477326893,7
991,30.023916050123383,32.530017617743994,31.63389833385068,7
1082,29.102855587096727,31.326606036165504,30.54328047779556,7
1083,30.196378562410704,32.52528256920119,31.70479805228196,7
1084,29.400020759296364,31.66239894120518,30.867561687639117,7
1085,29.63937657309573,31.927737933882337,31.12624229707073,7
1086,29.318255518543435,31.5695172702417,30.779190850838482,7
1087,35.320014368618565,37.92946921514573,36.96867297149045,7
1088,35.31390357250355,37.92516003099195,36.96260297317666,7
1089,35.29969311922457,37.90777635161532,36.94460752599417,7
1090,35.329313219769006,37.940100218375576,36.97725526193759,7
1091,35.28548845764764,37.89510785367413,36.931736977385846,7
1092,35.34036229168242,37.96581158549619,36.991410861130134,7
1093,35.339636615167414,37.96413567753288,36.99101986574522,7
1094,35.38909894321766,38.01266888505124,37.03853280854442,7
1095,35.34632750155783,37.97319582482654,36.997073244149234,7
1096,35.37112949859454,37.99628248718415,37.02034223121491,7
1097,35.453354311063265,38.08348109837265,37.11036931871251,7
1098,35.43389998532907,38.066553691491286,37.08992850069817,7
1099,35.46622260982417,38.09570055543882,37.12203432430504,7
1100,35.43043842953646,38.06248062999064,37.08676421592738,7
1101,35.464575845428236,38.09563909431555,37.11930281211455,7
1102,35.56326310368101,38.17705995334792,37.22248195080313,7
1103,35.58124056803103,38.1935724147941,37.240450584408826,7
1104,35.56234413196486,38.173968728812476,37.22166644560246,7
1105,35.566710349029876,38.18031562973246,37.22584955590434,7
1106,35.650846281531855,38.26397439015607,37.30824670128052,7
1107,30.606867096638137,32.95134594937022,32.10569264820029,7
1108,30.033586799759117,32.33902734952955,31.509214646748116,7
1109,30.15970588597844,32.47673255128647,31.63993043456873,7
1110,29.918551663886642,32.205777188452785,31.37822083661555,7
1111,29.86237769949339,32.13646522432743,31.317038808487855,7
1179,29.79631700525292,32.092505672607984,31.293429967283632,7
1180,30.2434659282887,32.57630331250827,31.762104430414375,7
1181,29.580931853919136,31.857654892950972,31.063396734813885,7
1182,30.252540109108235,32.58566680315196,31.771153952994066,7
1183,30.240141334582237,32.572194646514106,31.75787838940984,7
1184,35.330256893284,37.938799850574945,36.97465840637729,7
1185,35.29074005326001,37.89979028720509,36.9337959234596,7
1186,35.323626433449746,37.92965707054654,36.96505252045134,7
1187,35.34101023072213,37.95042053610454,36.98673432518733,7
1188,35.30369378841248,37.91340754327885,36.946396431154845,7
1189,35.37176199741494,37.996166494479496,37.02375683790638,7
1190,35.34156988965513,37.967913466928906,36.993784964061106,7
1191,35.34021339240858,37.96675908864552,36.99159270226446,7
1192,35.34859491531627,37.97424747099546,37.00162107007064,7
1193,35.338890187477695,37.965653676358386,36.9910728668535,7
1194,35.420134533883115,38.051281243316325,37.07752231758331,7
1195,35.42167844437482,38.05248923208728,37.07910748847192,7
1196,35.4215653055656,38.053318405150335,37.077108130367165,7
1197,35.426676233895115,38.058621300833806,37.08388843743085,7
1198,35.42114248159891,38.05314454491123,37.07737189712398,7
1199,35.54413049768287,38.15898021323207,37.20349630602713,7
1200,35.64979104847789,38.2630860786125,37.30786741953317,7
1201,35.640894147172034,38.254680626717246,37.298644718107525,7
1202,35.58510425744362,38.20007357521957,37.24371544780354,7
1203,35.57086889118442,38.18405312287516,37.22987581570321,7
1204,33.52157246510844,36.02899023068891,35.12310754137134,7
1205,32.53013443682359,34.979195320681406,34.09183264516632,7
1206,33.26523177071566,35.760145705073256,34.85811583068962,7
1207,33.49396545687037,36.00263790037506,35.0967594817957,7
1208,32.40740678899806,34.850330955429364,33.96697433696011,7
