Sample,red,green,blue,Material
4797,35.73060956635935,36.540014225131124,35.62979232050304,7
4798,35.87460393026048,36.68739403800624,35.78139350553927,7
4799,35.93088923136117,36.734192709399636,35.8279997969171,7
4800,35.89331795969625,36.702086794273015,35.79631457055311,7
4801,35.89451666276534,36.705187311668446,35.799311560996806,7
4802,35.8830350439069,36.694053021923445,35.789109537926855,7
4803,36.14004252643683,36.94213813633032,36.04559962956063,7
4804,36.14029761371216,36.945734984653214,36.049465809284094,7
4805,36.19337918500162,36.99070027323557,36.091898639083695,7
4806,36.16693898830053,36.963851542188436,36.06749873036004,7
4807,36.12966845797662,36.92942543183971,36.032635598923584,7
4808,33.85880990150838,34.321636434420746,33.56954068672401,7
4809,33.96509149277388,34.40902963174889,33.659558914306054,7
4810,34.027940304064586,34.46347110587163,33.71623258351939,7
4811,33.94734607049604,34.38707581180273,33.64259191716328,7
4812,34.02981829852435,34.46099645547139,33.71784081124347,7
4813,33.86412270599361,34.14086666555431,33.493822373176656,7
4814,33.74554111132139,34.04436858719902,33.393733383232366,7
4815,33.616303863529446,33.929865492547826,33.27745535050463,7
4816,33.6846967594327,33.991653397255185,33.338177097658786,7
4817,33.90332572530611,34.1843760937091,33.53431492888645,7
4818,35.82631756019675,36.5615436125243,35.670632448724206,7
4819,35.76240032109849,36.51041359075474,35.61936500173772,7
4820,35.72455176529539,36.47850436544693,35.587411175294854,7
4821,35.79629995246323,36.53873298344472,35.64779197874693,7
4822,35.8450235002219,36.58130955358342,35.68943939495193,7
4823,35.88156613583468,36.65615651795239,35.74866560428625,7
4824,35.82286839199812,36.607104586727985,35.699829622657255,7
4825,35.913155342739934,36.6869545746013,35.78025416987955,7
4826,35.79522592460998,36.580722094709564,35.674762971373504,7
4827,35.75914857430637,36.5434159697543,35.63791206859333,7
4828,36.016530720397334,36.80501537991257,35.89935643936158,7
4829,35.97141262487611,36.76275342522391,35.858927967994354,7
4830,35.97759272435109,36.76951206219297,35.8647881787355,7
4831,36.027033229210076,36.8099518131797,35.905818854448995,7
4832,36.02083782023009,36.80714870273112,35.9043396395067,7
4833,36.22639561041382,37.00402125002181,36.1127850872038,7
4834,36.31103646510103,37.099427697259586,36.207436142915256,7
4835,36.259007195743735,37.04057912170684,36.145909817874234,7
4836,36.26739897320181,37.04455158023695,36.14980918164676,7
4837,36.284460085563815,37.05957688331136,36.16548592192417,7
4838,34.003270950126,34.38484891581828,33.658961017707895,7
4839,33.672764277722735,34.09804909634677,33.37189689635099,7
4840,33.9904979929047,34.37079728881687,33.64758672011245,7
4841,34.066317323294804,34.43642009594394,33.713757441225034,7
4842,34.047939313624674,34.416975544539355,33.69763017150784,7
4843,21.55758777987736,21.33109907772216,20.91810008846154,8
4844,21.62125138557899,21.378082239493622,20.96975578153512,8
4845,21.769426561464087,21.501929249851596,21.097446224686607,8
4846,21.73744219889299,21.473837222695593,21.06933085528674,8
4847,21.76247054505546,21.495413726593213,21.090660756991703,8
4848,28.18894424824953,29.18305638358535,28.052933633641555,8
4849,28.20605956586527,29.199971996351728,28.069231443508382,8
4850,28.247000272538155,29.230604611103274,28.099377613974575,8
4851,28.208358125292126,29.198137118240886,28.068514940886086,8
4852,28.40764714671197,29.37325469138387,28.242636344034988,8
4853,29.56995751320219,30.686319276114727,29.48259670466796,8
4854,29.57377925679174,30.692072974162194,29.486826047214155,8
4855,29.476815219527374,30.60934211033693,29.402440144392312,8
4856,29.5405143672037,30.66160776627534,29.454143975944714,8
4857,29.60175723939683,30.71596405769004,29.50772764919234,8
4858,30.78345276505147,31.90190190023142,30.747974618964534,8
4859,30.709145106843877,31.841564949349824,30.68903373308576,8
4860,30.635073308879193,31.774039083852248,30.619603891851966,8
4861,30.615080299957956,31.7676411218759,30.622085528603133,8
4862,30.617430996932132,31.765772800965742,30.61466292715968,8
4863,32.10272784543189,33.13623907671563,32.08749257291258,8
4864,31.979628773656604,33.02889109570286,31.9802544460065,8
4865,32.05048757637544,33.08415811157879,32.03535705682307,8
4866,32.06956337811888,33.11036138199493,32.0648177659382,8
4867,32.06052833243297,33.104689908697054,32.05871034460771,8
4868,21.75567168766973,21.72452920923176,21.184459213806942,8
4869,21.875339416335287,21.77425754839808,21.24850510430836,8
4870,21.82292938804588,21.716108952157263,21.202571527037374,8
4871,21.755087833476043,21.62895152133025,21.129862346151047,8
4872,21.749703159046742,21.62250451676137,21.130680321363265,8
4873,25.75073323431993,24.94782403609476,24.65141041312211,8
4874,25.478659783802,24.746441939370214,24.43410860336103,8
4875,25.767592883701553,24.980331118527417,24.67707924911114,8
4876,25.747546731817614,24.946426891107393,24.64791396999981,8
4877,25.863440456292516,25.050171032626793,24.754817097697,8
4878,30.361106365848062,31.01757054926343,29.91539393304389,8
4879,30.14602632180482,30.761755058699016,29.686251940482524,8
4880,30.193755921713134,30.802455830022154,29.727949916848704,8
4881,30.202713166515025,30.813202335096783,29.736674400397476,8
4882,30.2017147486338,30.81181084995804,29.737024152448196,8
4883,31.287142804075252,32.14716863348029,30.965215183021527,8
4884,31.149598370829267,32.03033225472139,30.845943790091393,8
4885,31.269388027970475,32.129777207713325,30.945734661457244,8
4886,31.26724615130745,32.128967760404954,30.944594894127928,8
4887,31.231188759572465,32.10065375236306,30.91707038864776,8
4888,32.004474324815874,32.923904863512256,31.786929309281895,8
4889,32.044078863331244,32.96126655054624,31.824191601248874,8
4890,32.108078059773966,33.01649889060542,31.881483251337105,8
4891,32.077760284695685,32.9859583227961,31.849582011267998,8
4892,32.158146136600315,33.06356991449254,31.92930666561804,8
4893,33.299910226045874,34.131876206195926,33.10230033361177,8
4894,33.290521606367385,34.131213817649204,33.10136874496641,8
4895,33.308619197769765,34.14649443728345,33.11770331772944,8
4896,33.2657618401765,34.11937800476381,33.09134513137276,8
4897,33.37399155990841,34.21141836657446,33.18559715015205,8
4898,26.348497663082288,25.924594801134123,25.32870259497455,8
4899,26.15075119274363,25.736260521692415,25.142018769417405,8
