Sample,red,green,blue,black,Material
2021_Sep_01_SR-3501_SN19387Q4__00929.sed,56.981828851517946,40.69158605598627,36.87937994984141,105.97574859219816,6.0
2021_Sep_01_SR-3501_SN19387Q4__00097.sed,59.79540157036691,43.41146021139665,39.254200101786054,115.21792701942397,4.0
2021_Sep_01_SR-3501_SN19387Q4__00901.sed,54.10833758646849,38.530012157881366,34.73597251384998,100.04603149063281,6.0
2021_Aug_31_SR-3501_SN19387Q4__00582.sed,57.55627800985486,41.60478958485773,37.80592280758409,111.27413746928804,3.0
2021_Sep_01_SR-3501_SN19387Q4__00915.sed,55.168300795430746,39.52296908728149,35.44099502514319,103.33854145764428,6.0
2021_Aug_31_SR-3501_SN19387Q4__00596.sed,57.93474921783849,42.37392289312768,37.714758900952106,111.68652025168507,3.0
2021_Sep_01_SR-3501_SN19387Q4__00134.sed,59.94476553558865,43.3382807714743,39.36694238364715,115.37382761336234,4.0
2021_Aug_31_SR-3501_SN19387Q4__00409.sed,59.80269972148762,43.669904255002,39.42740584858844,115.11101936792635,0.0
2021_Sep_01_SR-3501_SN19387Q4__00652.sed,57.171878921057214,41.60012947888965,37.64017350905141,110.21016299010036,5.0
2021_Aug_30_SR-3501_SN19387Q4__00177.sed,53.00388502587263,37.80510110256055,34.50373681400054,98.10028982366175,1.0
2021_Aug_30_SR-3501_SN19387Q4__00163.sed,51.39745661440317,36.97848081825851,33.015314803063134,95.66057710536556,1.0
