Sample,red,green,blue,black,Material
aug_0.0_16c4a1c7,59.87907060635528,43.6362451541842,39.589008978336224,115.80678835012615,0.0
2021_Sep_03_SR-3501_SN19387Q4__00183.sed,59.723351457778136,43.19467401235411,39.08682222719826,114.66146318842404,0.0
4283,52.667352191643616,37.83699774972487,34.03604589804402,100.37793494435904,7.0
2021_Aug_30_SR-3501_SN19387Q4__00100.sed,58.47777211039588,43.07335563621101,38.851896852325936,113.41962744724938,1.0
2021_Aug_31_SR-3501_SN19387Q4__00039.sed,45.15397874627612,33.397381341376985,30.88127195248356,86.83288449939813,2.0
3732,50.80636844507878,36.27455905218936,32.14074394692701,95.0729262180724,7.0
aug_1.0_f7274b82,57.79188099389836,42.56735432542004,38.17727084587307,111.39973878618396,1.0
3628,43.29105627340501,31.44791171403932,28.166078456244676,82.28181669029811,8.0
2021_Sep_01_SR-3501_SN19387Q4__00590.sed,58.6856749852099,42.84259287589752,38.45212362315931,112.76151363704864,5.0
1351,51.94878899149353,37.99845693945569,34.642286895361565,99.53992465875106,8.0
5302,49.60904453708564,36.61988149973726,32.34192381015727,95.34008739488372,7.0
2021_Aug_31_SR-3501_SN19387Q4__00730.sed,57.44734234796744,41.51807746262389,37.3983609905668,110.47167869357156,3.0
aug_1.0_54e7fe87,38.23039983891224,27.18471768645436,24.15627088226517,69.15832015698157,1.0
2484,54.20817485519032,39.33981639035249,35.142747000235794,103.06560457729871,8.0
1281,59.64220769017485,43.26497121374108,39.030238647016965,112.97776284357664,9.0
4649,57.20565247795368,41.66366077825237,37.07376192531756,107.97977369840336,2.0
2411,55.016037694624416,40.24349790057996,35.9816970437643,106.01064528510624,9.0
1446,53.95756327506142,40.1618329109197,36.39502063550609,106.50979369586184,7.0
2021_Aug_31_SR-3501_SN19387Q4__00787.sed,59.08301043782635,42.5561387776715,38.71455440398523,112.80330448066414,3.0
aug_3.0_9a36e3c4,56.67684756046575,41.43356751911523,37.101174882780654,108.7265490639308,3.0
3005,38.09065824033928,28.22625276663905,26.93631582881893,77.55671052432982,8.0
2021_Aug_31_SR-3501_SN19387Q4__00147.sed,45.56246894557933,33.19811935740141,31.125716843283456,86.46288801055064,2.0
2021_Sep_01_SR-3501_SN19387Q4__00804.sed,59.04059425336588,42.267963409508894,38.2578830850631,112.09861388408514,6.0
3491,59.15290721278977,42.938762167279314,38.27590308358258,112.82382791455618,7.0
2021_Aug_31_SR-3501_SN19387Q4__00155.sed,46.70716943302945,34.58341394413229,31.709077959104192,89.29280613142323,2.0
aug_0.0_2f83bbbe,59.83096501397867,43.38259514238479,39.39107239648714,115.93539028792742,0.0
aug_0.0_9cab7c96,59.91612524262218,43.16408891707149,39.57015135421144,114.97893119339578,0.0
722,51.19382605670513,36.97952355674754,33.97783313012381,102.04401160902007,9.0
aug_4.0_18758e49,59.613860878475535,43.68440624783568,39.18412881442498,114.34456222725385,4.0
aug_0.0_5be8a2c7,59.29930200831768,42.530254226799215,38.452452692684574,112.92396839600896,0.0
2021_Sep_01_SR-3501_SN19387Q4__00741.sed,57.83976454904638,42.382310540408426,37.77775423996747,111.4063527233735,6.0
4785,53.58819263523967,38.59040856767964,35.24155695125959,104.3190652095752,7.0
5303,58.73326714083217,42.90580347787426,38.56064316401191,112.52072259501723,7.0
aug_5.0_38e231a2,58.63678157761225,42.88694386143104,38.14941551365537,111.37175149269372,5.0
2021_Aug_31_SR-3501_SN19387Q4__00179.sed,50.381784598037335,36.88848072460531,33.855733459194404,96.1959375101478,2.0
aug_3.0_752daa65,56.866926608163226,41.93874188479288,37.80132624909975,109.90007662479398,3.0
4768,59.410709007539324,43.38217782625641,38.93411201485647,112.99369559282314,9.0
2021_Aug_31_SR-3501_SN19387Q4__00639.sed,59.06216617680292,42.55700187056401,38.75365520306976,111.67543678569646,3.0
2021_Sep_01_SR-3501_SN19387Q4__00518.sed,56.6382996602019,40.92377271005169,36.72647197008245,108.05622344322256,5.0
781,49.095787630540805,35.2551721910103,32.77099504166898,95.49772798720204,2.0
2021_Sep_01_SR-3501_SN19387Q4__00777.sed,58.95559095181103,42.44086587385311,38.22178303171098,112.0511491919038,6.0
928,48.2116696279624,34.59247184132336,31.000344803177057,90.42831187931526,2.0
4103,57.09056800036657,42.29127673146984,37.83544107550284,110.30309507253664,7.0
2086,48.139123801130935,35.13168664689718,32.926721329596,94.41059999209789,8.0
4038,58.1415971125635,42.608230442400455,38.116592492638304,111.93617470004514,9.0
aug_3.0_a662bad7,59.02908611084406,42.85273512111082,38.803606978753066,112.07357122143571,3.0
5305,58.17197519853495,42.64139633014932,38.06989292148913,112.02378117856432,7.0
4928,50.19906538783496,37.16116224608537,33.92606000234836,100.05626453561196,2.0
4709,51.453878571563806,37.33744280370279,33.341465371745485,96.82278410497368,8.0
4662,57.399210466633946,41.34902735196207,36.84710756739301,108.13822593036387,7.0
4151,58.32074877864704,43.025202086805216,38.34896822574842,112.44116244399176,7.0
3565,59.06533265120038,43.26019839602698,38.73087933954598,112.32254668854792,7.0
2021_Aug_30_SR-3501_SN19387Q4__00142.sed,47.13456514860958,34.03269378204013,30.09552648598825,88.01046169665702,1.0
1494,57.98304089040526,42.12136123598332,38.39591881744319,111.41431561807192,2.0
4079,59.09509536772036,43.44292023389235,38.78558471797079,113.46905506993886,9.0
3519,59.51684324237284,43.25616561122417,38.94130451644816,113.51573206459848,9.0
2468,55.35733832722851,40.27153775957268,36.12925611094293,105.06523183459662,9.0
1248,53.369759573556514,38.53726186633855,35.24483023676694,101.47582163804448,8.0
2021_Aug_31_SR-3501_SN19387Q4__00742.sed,57.570064318722174,41.8629148097874,37.63712999983242,111.10991228947545,3.0
4801,58.06819467755732,42.2876933480046,38.34331720026314,110.32520213668307,7.0
2013,54.49787309280759,39.556420017605966,36.31110632995031,105.7535035400468,7.0
1046,58.09840757900389,41.97555908459532,37.83848145557624,112.2204303569318,2.0
1328,46.60450368313344,33.90236868980894,30.577591149325425,88.68006468515685,2.0
2212,57.03155566082974,42.00232108355705,38.22398406927498,111.82176384052124,2.0
2021_Sep_01_SR-3501_SN19387Q4__00527.sed,56.76907167845678,41.36913683310961,37.06807848205408,107.10001584904744,5.0
2021_Sep_01_SR-3501_SN19387Q4__00494.sed,54.806889651454085,39.9344881690036,36.289550624540325,105.27547750224844,5.0
350,36.479795845643125,26.776941758888977,25.418096291036864,72.4836512441575,2.0
aug_0.0_592c8610,60.27475607308061,43.71884385113083,39.450365934743786,114.17624949492138,0.0
2021_Sep_01_SR-3501_SN19387Q4__00740.sed,57.85311078916557,42.07484307040602,37.5503793137528,109.86337635655008,6.0
4853,47.42034248688593,34.807053683228546,31.83943499312349,91.0352727449657,8.0
3484,53.79185957229042,38.92760528219085,34.97709868861158,103.35190709700996,7.0
4952,56.89289105978836,41.60323867484846,37.792367905939216,109.88076804153444,2.0
4060,59.95652066096151,43.34367307757508,39.25980759202256,115.38166232412104,9.0
2021_Aug_31_SR-3501_SN19387Q4__00194.sed,53.41293897583036,38.29856794022808,35.41824496594133,100.73991018184702,2.0
4127,53.08751194071756,38.707726697060025,35.28296816875867,104.12511967715196,7.0
2021_Sep_01_SR-3501_SN19387Q4__00226.sed,60.04965090592356,43.22966513041089,39.07516998131776,114.21381949831412,4.0
845,29.13757359312062,20.49851207530144,17.402751634980675,51.51015463768245,8.0
5037,59.23598072998196,43.48537322463245,38.65226784131573,114.52201782832854,9.0
2021_Aug_31_SR-3501_SN19387Q4__00673.sed,59.81308316540964,42.90617365607368,39.35218825951856,113.2464295603669,3.0
aug_6.0_c4427815,46.94164363514733,34.26615075823686,30.82931224721866,86.22641639748144,6.0
3999,51.98536555350073,37.599393857185404,34.57221954194247,99.42149426138285,8.0
4301,58.43459673036304,42.868594235391214,38.83965523096092,112.31785782515672,7.0
aug_4.0_d04356ff,59.94410255506657,43.46302091933461,39.29177744993021,113.82101237539302,4.0
2030,57.94570164653277,41.870132786394976,38.32108112991912,112.35865070921705,7.0
2021_Aug_30_SR-3501_SN19387Q4__00169.sed,52.03581733430819,37.69062940142986,33.52371005341497,96.9541439658903,1.0
2021_Aug_31_SR-3501_SN19387Q4__00743.sed,57.27164375974549,41.89978787081654,37.709792437138745,109.8890007482205,3.0
2021_Sep_01_SR-3501_SN19387Q4__00419.sed,57.31296900753025,41.77231278508865,37.41499505603131,109.42779317490668,5.0
2021_Aug_30_SR-3501_SN19387Q4__00189.sed,53.9400525572062,38.7110552915182,35.01607442843673,101.46825712478189,1.0
4946,56.77669003099456,41.35802684268968,37.85577759138622,108.24754431182234,2.0
2021_Aug_31_SR-3501_SN19387Q4__00758.sed,57.99502260547876,41.7965525682653,38.148741677628806,110.6791288690062,3.0
1872,46.661860457544805,34.099141698885624,30.371209364289854,87.16196892695001,8.0
4014,48.27796908356283,35.44317082514371,33.00025800346157,95.13059834079442,8.0
aug_0.0_370f5e1b,58.718403916504215,42.65585976089592,38.11125218113622,112.11654331112706,0.0
aug_4.0_defd5972,59.39223939012169,43.45844037956101,39.042042917767965,114.29089380221814,4.0
953,60.25081400582059,43.15132406503611,39.121727708393,114.40415347712094,9.0
3067,58.232893742691815,42.666004472212805,38.35507434632854,111.7072507511392,9.0
2021_Aug_31_SR-3501_SN19387Q4__00066.sed,50.17521573341308,36.51254980096463,33.13884281298187,93.55600877011648,2.0
1940,56.87050028022672,41.25437570945688,36.79913260952132,108.00263917037236,2.0
4448,57.497561647363234,41.74430261013242,37.75519112200954,110.39370404274604,2.0
2021_Sep_01_SR-3501_SN19387Q4__00539.sed,57.06809552062265,41.26660090948349,37.32881931283097,109.08649738239862,5.0
aug_3.0_85e61ade,58.38433008845681,42.28234699550403,38.24747441443407,113.04124129111258,3.0
5261,58.52790495687398,42.235328846321295,38.571944931106046,112.81581032297788,2.0
4167,52.95613620537654,37.88411964527224,34.62999686248891,100.71365732554614,8.0
2021_Aug_31_SR-3501_SN19387Q4__00719.sed,57.27790094499059,41.78026396948053,37.44884468784012,110.71195624222077,3.0
5288,55.474978150873866,40.145046844632326,36.5746123510704,106.45634356062294,8.0
920,57.1944708160727,41.52710097340318,36.95496021135585,107.80124177689466,2.0
2021_Sep_01_SR-3501_SN19387Q4__00130.sed,59.644217552083134,43.55135896243653,38.803795150866,114.3897417356437,4.0
2021_Aug_31_SR-3501_SN19387Q4__00472.sed,56.81996372170684,41.65890083089736,37.33973976051749,108.74643335543888,3.0
4221,53.446111488905615,38.996773837978935,34.89550654750459,101.02077771525444,7.0
2021_Sep_01_SR-3501_SN19387Q4__00979.sed,39.46119063909402,29.073564925535337,26.41532680239585,73.3993631775873,6.0
428,3.537327784593705,2.70268749208262,2.5602973472409696,11.39855807709808,4.0
3636,49.93901754485999,35.725355307718694,32.6235838746298,94.8234075013092,2.0
2021_Aug_31_SR-3501_SN19387Q4__00484.sed,57.79798666348282,41.64825540182378,37.631104568582806,110.59418820374545,3.0
2021_Aug_30_SR-3501_SN19387Q4__00048.sed,57.136397949141525,41.72526000267749,37.148209333735394,107.86116840203286,1.0
3726,58.240632824339954,42.05645128908739,38.24713011170641,110.2751165470368,7.0
aug_3.0_44e900e9,58.14797277496079,42.18022267814675,38.19684860670404,112.00731932675224,3.0
aug_0.0_27c34414,60.1074518429043,43.13702890158754,38.97941995200216,115.70800498977972,0.0
aug_6.0_7670e560,58.88236517104743,42.60357668626862,37.88489704540431,110.7756888107586,6.0
2021_Sep_01_SR-3501_SN19387Q4__00460.sed,58.23422064528714,42.42038941634687,38.61418532142477,112.38270334129254,5.0
3706,48.181063892306206,34.67670299747809,30.937910094157463,89.80476655592318,7.0
1428,57.49025167037148,42.256709094426455,38.14558421058754,111.43719897525594,7.0
5131,59.60573543506822,43.40608895502962,38.5893291230391,113.17675318663998,9.0
2021_Aug_31_SR-3501_SN19387Q4__00441.sed,59.50610717153744,43.08437105729288,39.14725875914105,114.65983972559368,0.0
5079,57.968378684280026,42.71100838330025,38.68114267582112,112.8623202899612,9.0
5097,59.20186442312239,43.39804622161471,39.16280504326502,114.58871475309488,9.0
2021_Sep_01_SR-3501_SN19387Q4__01014.sed,47.25461230238903,33.84279299134406,31.383054624448945,86.97460186481672,6.0
2021_Aug_31_SR-3501_SN19387Q4__00146.sed,45.33076575361966,33.27714940272912,30.760688758555997,86.43722973650414,2.0
844,28.997969459383828,20.39331203363556,17.5947578413253,51.740464064707,8.0
304,44.10653289885269,31.68310610258436,27.787549002734096,82.89804451217958,7.0
aug_3.0_08ed5d06,57.62754618310056,42.30660905890615,38.40298256885864,112.21476719665662,3.0
aug_3.0_a099884f,58.95153889027424,42.83743478972113,38.46384064827864,112.22688279529856,3.0
5179,45.84562977797553,33.15335128918254,29.62735975354124,87.12546562534803,2.0
aug_4.0_bccf6341,59.58334220628112,43.0796122818609,38.84357402961129,114.36557919711868,4.0
5031,58.93460869063061,43.54301965546527,39.126054778268646,113.48685651053044,9.0
aug_0.0_4f6548e7,59.57367479377717,43.7737908727826,39.36241700489961,115.4830120169962,0.0
2021_Aug_31_SR-3501_SN19387Q4__00585.sed,57.1456737848354,41.84978572909401,37.493848352983406,110.76994217586996,3.0
911,55.89111105597793,40.57414900441982,35.98710388341473,105.90354785993632,2.0
2021_Sep_01_SR-3501_SN19387Q4__01008.sed,46.39020237584308,33.736218076429004,30.34216346846461,85.2600896430582,6.0
3095,30.523003822003894,21.92286055476865,18.864523927907943,55.58037013020651,8.0
4804,58.13509547988545,42.73583819809048,38.52681975903223,112.32136630560558,7.0
2021_Sep_01_SR-3501_SN19387Q4__00629.sed,56.41324664792751,40.69395888225762,36.57237706640017,108.9819490515494,5.0
1517,59.79046337644589,43.69828551625887,38.982592142846585,113.7798527468263,9.0
4353,58.805991922487685,43.6095152668122,39.12899011649405,114.30467817568774,9.0
5304,58.63561864425098,42.24681266958388,38.32255975299739,111.0709177690097,7.0
2021_Aug_31_SR-3501_SN19387Q4__00428.sed,59.42728644509788,43.83097074812535,39.15967361794608,114.28448517366688,0.0
aug_5.0_d8fbc770,57.15566070585181,41.76021888965329,37.04856084517745,109.26423633608393,5.0
4628,44.93642223554477,32.330400874976576,29.138287438539663,83.95765327410544,2.0
aug_0.0_b983fddf,58.75695835628982,42.654416017840354,38.24455037595404,112.4829822061822,0.0
aug_6.0_dbb1eb14,54.22766143131564,38.5349808300457,34.14234374665861,100.44352693650936,6.0
aug_3.0_8d92a55f,58.41852449989563,42.52996751380533,38.49320455306157,111.78446684019534,3.0
2021_Sep_01_SR-3501_SN19387Q4__00252.sed,59.555488361071326,43.22477817630119,39.066424720115066,113.6662351424149,4.0
aug_1.0_d95189bb,54.30641687336072,39.1818460707912,35.13248896357298,100.3208747735396,1.0
2021_Aug_30_SR-3501_SN19387Q4__00292.sed,48.60777315594871,34.89268249809347,31.672026049091627,89.87893547501443,1.0
5340,53.92098522605128,38.79684746643885,35.2798205077465,101.31534352911376,8.0
2021_Sep_01_SR-3501_SN19387Q4__01029.sed,49.49735233475396,35.65491439010341,32.60148010888089,90.99255098075632,6.0
2979,38.48040608783533,28.172632964437085,27.12798966086335,79.26675630169811,8.0
2021_Sep_01_SR-3501_SN19387Q4__00767.sed,58.59634877642813,42.67952047231308,37.92433765717776,110.40941242252627,6.0
aug_4.0_a2207e80,59.523323095466345,43.13861549275664,38.8426762951662,114.79984854192575,4.0
4372,56.45258318060743,41.15516966153554,36.48781694740026,107.375684103672,9.0
2021_Sep_01_SR-3501_SN19387Q4__00898.sed,53.3941475957696,38.12212161005586,34.04663864148564,97.70736453643504,6.0
976,57.55479618445631,42.31710801242451,37.94875887712146,111.06547897244732,7.0
246,14.87790831988157,10.658275790843554,9.516921857013948,27.720337157580914,2.0
aug_4.0_f192199f,59.17324555132745,43.62445467773493,39.22734015236548,114.3309036665409,4.0
2412,56.63802651634565,40.98960067942133,36.60629968552508,108.58776227160176,9.0
1950,42.74771827776769,30.48485472743108,27.411854728223915,80.69910675712927,2.0
984,58.15793757370154,42.75878018767831,37.79374370206247,110.66916205140645,7.0
3611,53.10714126017881,38.58116628449859,34.576119201115695,100.76335354201072,8.0
3595,54.93213081606946,40.231561193846495,36.22892809836132,104.92433994072351,8.0
2021_Sep_01_SR-3501_SN19387Q4__00565.sed,58.38654125943971,42.012841338789286,38.032510541969614,109.18970351981164,5.0
1508,51.48043113912491,38.36041370602747,34.81593127401669,101.93187559893424,2.0
3856,50.152639121679975,36.676934235908085,34.42035073086214,99.685365608921,2.0
2021_Sep_01_SR-3501_SN19387Q4__00168.sed,59.273463973017584,43.21378747523,39.132906110971504,114.81967060413108,4.0
aug_1.0_2c75fdaf,52.84887956243871,38.56484547748444,34.10844418445443,98.76653833972355,1.0
aug_6.0_6a7adbce,55.73427606416617,39.91830023710492,35.43354534752629,102.47140009399254,6.0
2021_Aug_31_SR-3501_SN19387Q4__00745.sed,57.19001913087045,42.060644738011504,37.71017821352895,110.50414454673673,3.0
2021_Sep_01_SR-3501_SN19387Q4__00760.sed,57.83657910144628,42.48261838613749,38.121126539905816,110.33738708765684,6.0
aug_3.0_d5a42096,59.60657381968807,43.03674334737508,38.47800311879564,113.87488078834446,3.0
5090,55.76895355787123,40.33167058509646,36.29879186494864,106.43502309012452,9.0
1025,51.16092251664956,37.0738992593129,32.93004712488944,97.13392334668823,2.0
1566,59.169982008962805,42.5379716602949,38.30936879547586,112.51524102772542,9.0
